1007,1007000709,장암,2711,709
1007,1007000710,도봉산,2712,710
1007,1007000711,수락산,2713,711
1007,1007000712,마들,2714,712
1007,1007000713,노원,2715,713
1007,1007000714,중계,2716,714
1007,1007000715,하계,2717,715
1007,1007000716,공릉(서울산업대입구),2718,716
1007,1007000717,태릉입구,2719,717
1007,1007000718,먹골,2720,718
1007,1007000719,중화,2721,719
1007,1007000720,상봉,2722,720
1007,1007000721,면목,2723,721
1007,1007000722,사가정,2724,722
1007,1007000723,용마산,2725,723
1007,1007000724,중곡,2726,724
1007,1007000725,군자(능동),2727,725
1007,1007000726,어린이대공원(세종대),2728,726
1007,1007000727,건대입구,2729,727
1007,1007000728,뚝섬유원지,2730,728
1007,1007000729,청담,2731,729
1007,1007000730,강남구청,2732,730
1007,1007000731,학동,2733,731
1007,1007000732,논현,2734,732
1007,1007000733,반포,2735,733
1007,1007000734,고속터미널,2736,734
1007,1007000735,내방,2737,735
1007,1007000736,총신대입구(이수),2738,736
1007,1007000737,남성,2739,737
1007,1007000738,숭실대입구(살피재),2740,738
1007,1007000739,상도(중앙대앞),2741,739
1007,1007000740,장승배기,2742,740
1007,1007000741,신대방삼거리,2743,741
1007,1007000742,보라매,2744,742
1007,1007000743,신풍,2745,743
1007,1007000744,대림,2746,744
1007,1007000745,남구로,2747,745
1007,1007000746,가산디지털단지,2748,746
1007,1007000747,철산,2749,747
1007,1007000748,광명사거리,2750,748
1007,1007000749,천왕,2751,749
1007,1007000750,온수,2752,750
1007,1007000751,까치울,2753,751
1007,1007000752,부천종합운동장,2754,752
1007,1007000753,춘의역,2755,753
1007,1007000754,신중동,2756,754
1007,1007000755,부천시청,2757,755
1007,1007000756,상동,2758,756
1007,1007000757,삼산체육관,2759,757
1007,1007000758,굴포천,2760,758
1007,1007000759,부평구청,2761,759
