1002,1002000201,시청,201,201
1002,1002000202,을지로입구,202,202
1002,1002000203,을지로3가,203,203
1002,1002000204,을지로4가,204,204
1002,1002000205,동대문역사문화공원,205,205
1002,1002000206,신당,206,206
1002,1002000207,상왕십리,207,207
1002,1002000208,왕십리,208,208
1002,1002000209,한양대,209,209
1002,1002000210,뚝섬,210,210
1002,1002000211,성수,211,211
1002,1002000212,건대입구,212,212
1002,1002000213,구의,213,213
1002,1002000214,강변,214,214
1002,1002000215,잠실나루,215,215
1002,1002000216,잠실,216,216
1002,1002000217,잠실새내,217,217
1002,1002000218,종합운동장,218,218
1002,1002000219,삼성,219,219
1002,1002000220,선릉,220,220
1002,1002000221,역삼,221,221
1002,1002000222,강남,222,222
1002,1002000223,교대,223,223
1002,1002000224,서초,224,224
1002,1002000225,방배,225,225
1002,1002000226,사당,226,226
1002,1002000227,낙성대,227,227
1002,1002000228,서울대입구,228,228
1002,1002000229,봉천,229,229
1002,1002000230,신림,230,230
1002,1002000231,신대방,231,231
1002,1002000232,구로디지털단지,232,232
1002,1002000233,대림,233,233
1002,1002000234,신도림,234,234
1002,1002000235,문래,235,235
1002,1002000236,영등포구청,236,236
1002,1002000237,당산,237,237
1002,1002000238,합정,238,238
1002,1002000239,홍대입구,239,239
1002,1002000240,신촌,240,240
1002,1002000241,이대,241,241
1002,1002000242,아현,242,242
1002,1002000243,충정로,243,243
1002,1002002111,용답,244,211-1
1002,1002002112,신답,245,211-2
1002,1002002113,용두,250,211-3
1002,1002002114,신설동,246,211-4
1002,1002002341,도림천,247,234-1
1002,1002002342,양천구청,248,234-2
1002,1002002343,신정네거리,249,234-3
1002,1002002344,까치산,200,234-4
