1005,1005000510,방화,2511,510
1005,1005000511,개화산,2512,511
1005,1005000512,김포공항,2513,512
1005,1005000513,송정,2514,513
1005,1005000514,마곡,2515,514
1005,1005000515,발산,2516,515
1005,1005000516,우장산,2517,516
1005,1005000517,화곡,2518,517
1005,1005000518,까치산,2519,518
1005,1005000519,신정(은행정),2520,519
1005,1005000520,목동,2521,520
1005,1005000521,오목교(목동운동장앞),2522,521
1005,1005000522,양평,2523,522
1005,1005000523,영등포구청,2524,523
1005,1005000524,영등포시장,2525,524
1005,1005000525,신길,2526,525
1005,1005000527,여의나루,2528,527
1005,1005000528,마포,2529,528
1005,1005000529,공덕,2530,529
1005,1005000530,애오개,2531,530
1005,1005000531,충정로,2532,531
1005,1005000532,서대문,2533,532
1005,1005000533,광화문,2534,533
1005,1005000534,종로3가,2535,534
1005,1005000535,을지로4가,2536,535
1005,1005000536,동대문역사문화공원,2537,536
1005,1005000537,청구,2538,537
1005,1005000538,신금호,2539,538
1005,1005000539,행당,2540,539
1005,1005000540,왕십리,2541,540
1005,1005000541,마장,2542,541
1005,1005000542,답십리,2543,542
1005,1005000543,장한평,2544,543
1005,1005000544,군자(능동),2545,544
1005,1005000545,아차산(어린이대공원후문),2546,545
1005,1005000546,광나루(장신대),2547,546
1005,1005000547,천호(풍납토성),2548,547
1005,1005000548,강동,2549,548
1005,1005000549,길동,2550,549
1005,1005000550,굽은다리(강동구민회관앞),2551,550
1005,1005000551,명일,2552,551
1005,1005000552,고덕,2553,552
1005,1005000553,상일동,2554,553
1005,1005080549,둔촌동,2555,P549
1005,1005080550,올림픽공원(한국체대),2556,P550
1005,1005080551,방이,2557,P551
1005,1005080552,오금,2558,P552
1005,1005080553,개롱,2559,P553
1005,1005080554,거여,2560,P554
1005,1005080555,마천,2561,P555
