1065006502,A2202,서울,23:57:56,1,1
1065006503,A3291,검암,23:56:24,1,2
1065006505,A2204,서울,23:58:28,1,1
1065006506,A2203,인천공항2터미널,23:55:28,1,2
1065006510,A2352,디지털미디어시티,23:58:37,1,1
1065006510,A2197,인천공항2터미널,23:56:34,1,2
1065065071,A2206,서울,23:59:52,1,1
1065006502,A2202,서울,23:57:56,1,1
1065006503,A3291,검암,23:56:24,1,2
1065006505,A2204,서울,23:58:28,1,1
1065006510,A2352,디지털미디어시티,23:58:37,1,1
1065006510,A2197,인천공항2터미널,23:56:34,1,2
1065065071,A2206,서울,23:59:52,1,1
1065006502,A2202,서울,23:57:56,1,1
1065006505,A2204,서울,23:58:28,1,1
1065006510,A2352,디지털미디어시티,23:58:37,1,1
1065065071,A2206,서울,23:59:52,1,1
1065065071,A2206,서울,23:59:52,1,1
1065065071,A2206,서울,23:59:52,1,1
1065006507,A2371,인천공항2터미널,05:08:51,1,2
1065006507,A2371,인천공항2터미널,05:08:51,1,2
1065006507,A2371,인천공항2터미널,05:08:51,1,2
1065006507,A2371,인천공항2터미널,05:08:51,1,2
1065006507,A2371,인천공항2터미널,05:08:51,1,2
1065065071,A2371,인천공항2터미널,05:13:56,1,2
1065065071,A2371,인천공항2터미널,05:13:56,1,2
1065065071,A2371,인천공항2터미널,05:13:56,1,2
1065065071,A2371,인천공항2터미널,05:13:56,1,2
1065065071,A2371,인천공항2터미널,05:13:56,1,2
1065065071,A2371,인천공항2터미널,05:13:56,1,2
1065006501,A2001,인천공항2터미널,05:20:20,1,2
1065006501,A2001,인천공항2터미널,05:20:20,1,2
1065006501,A2001,인천공항2터미널,05:20:20,1,2
1065006501,A2001,인천공항2터미널,05:20:20,1,2
1065006510,A1002,서울,05:23:55,1,1
1065006502,A2001,인천공항2터미널,05:24:57,1,2
1065006510,A1002,서울,05:23:55,1,1
1065006502,A2001,인천공항2터미널,05:24:57,1,2
1065006510,A1002,서울,05:23:55,1,1
1065006502,A2001,인천공항2터미널,05:24:57,1,2
1065006508,A2371,인천공항2터미널,05:26:14,1,2
1065006509,A1002,서울,05:26:00,1,1
1065006510,A2002,서울,05:26:07,1,1
1065006502,A2001,인천공항2터미널,05:24:57,1,2
1065006508,A2371,인천공항2터미널,05:26:14,1,2
1065006509,A1002,서울,05:26:00,1,1
1065006510,A2002,서울,05:26:07,1,1
1065006503,A2001,인천공항2터미널,05:28:18,1,2
1065006508,A2371,인천공항2터미널,05:26:14,1,2
1065006509,A1002,서울,05:26:00,1,1
1065006503,A2001,인천공항2터미널,05:28:18,1,2
1065006508,A2371,인천공항2터미널,05:26:14,1,2
1065006508,A1002,서울,05:29:03,1,1
1065006509,A2002,서울,05:29:14,1,1
1065006503,A2001,인천공항2터미널,05:28:18,1,2
1065006508,A1002,서울,05:29:03,1,1
1065006509,A2002,서울,05:29:14,1,1
1065006503,A2001,인천공항2터미널,05:28:18,1,2
1065006504,A3332,서울,05:30:43,1,1
1065006507,A3002,서울,05:30:56,1,1
1065006508,A1002,서울,05:29:03,1,1
1065006509,A2002,서울,05:29:14,1,1
1065006503,A2001,인천공항2터미널,05:28:18,1,2
1065006504,A3332,서울,05:30:43,1,1
1065006507,A3002,서울,05:30:56,1,1
1065006509,A2002,서울,05:29:14,1,1
1065006510,A2004,서울,05:31:53,1,1
1065006504,A2001,인천공항2터미널,05:32:28,1,2
1065006504,A3332,서울,05:30:43,1,1
1065006507,A3002,서울,05:30:56,1,1
1065006509,A2002,서울,05:29:14,1,1
1065006510,A2004,서울,05:31:53,1,1
1065006504,A2001,인천공항2터미널,05:32:28,1,2
1065006504,A3332,서울,05:30:43,1,1
1065006507,A3002,서울,05:30:56,1,1
1065006508,A2002,서울,05:33:35,1,1
1065006503,A3332,서울,05:35:05,1,1
1065006504,A2001,인천공항2터미널,05:32:28,1,2
1065006508,A2002,서울,05:33:35,1,1
1065006509,A2004,서울,05:35:21,1,1
1065006510,A2371,인천공항2터미널,05:35:15,1,2
1065006503,A3332,서울,05:35:05,1,1
1065006504,A2001,인천공항2터미널,05:32:28,1,2
1065006509,A2004,서울,05:35:21,1,1
1065006510,A2371,인천공항2터미널,05:35:15,1,2
1065006503,A3332,서울,05:35:05,1,1
1065006506,A3002,서울,05:37:02,1,1
1065006509,A2004,서울,05:35:21,1,1
1065006510,A2371,인천공항2터미널,05:35:15,1,2
1065006503,A3332,서울,05:35:05,1,1
1065006506,A3002,서울,05:37:02,1,1
1065006509,A2004,서울,05:35:21,1,1
1065006510,A2006,서울,05:38:35,1,1
1065006510,A2371,인천공항2터미널,05:35:15,1,2
1065065071,A1002,서울,05:38:37,1,1
1065006506,A3002,서울,05:37:02,1,1
1065006508,A2004,서울,05:39:45,1,1
1065006510,A2006,서울,05:38:35,1,1
1065065071,A1002,서울,05:38:37,1,1
1065006501,A2003,인천공항2터미널,05:40:21,1,2
1065006506,A3002,서울,05:37:02,1,1
1065006508,A2004,서울,05:39:45,1,1
1065006510,A2006,서울,05:38:35,1,1
1065065071,A1002,서울,05:38:37,1,1
1065006501,A2003,인천공항2터미널,05:40:21,1,2
1065006508,A2004,서울,05:39:45,1,1
1065006509,A2006,서울,05:41:58,1,1
1065065071,A1002,서울,05:38:37,1,1
1065006501,A2003,인천공항2터미널,05:40:21,1,2
1065006504,A3334,서울,05:42:41,1,1
1065006505,A2001,인천공항2터미널,05:43:09,1,2
1065006507,A3004,서울,05:42:41,1,1
1065006509,A2006,서울,05:41:58,1,1
1065006504,A3334,서울,05:42:41,1,1
1065006505,A2001,인천공항2터미널,05:43:09,1,2
1065006505,A3002,서울,05:43:37,1,1
1065006507,A3004,서울,05:42:41,1,1
1065006509,A2006,서울,05:41:58,1,1
1065006510,A2008,서울,05:44:27,1,1
1065006502,A2003,인천공항2터미널,05:44:53,1,2
1065006504,A3334,서울,05:42:41,1,1
1065006505,A2001,인천공항2터미널,05:43:09,1,2
1065006505,A3002,서울,05:43:37,1,1
1065006507,A3004,서울,05:42:41,1,1
1065006509,A2006,서울,05:41:58,1,1
1065006510,A2008,서울,05:44:27,1,1
1065006502,A2003,인천공항2터미널,05:44:53,1,2
1065006503,A3334,서울,05:46:47,1,1
1065006505,A2001,인천공항2터미널,05:43:09,1,2
1065006505,A3002,서울,05:43:37,1,1
1065006506,A1002,서울,05:45:31,1,1
1065006507,A3004,서울,05:42:41,1,1
1065006508,A2006,서울,05:46:32,1,1
1065006510,A2008,서울,05:44:27,1,1
1065065071,A2002,서울,05:45:58,1,1
1065006503,A3334,서울,05:46:47,1,1
1065006505,A3002,서울,05:43:37,1,1
1065006506,A1002,서울,05:45:31,1,1
1065006508,A2006,서울,05:46:32,1,1
1065006509,A2008,서울,05:47:50,1,1
1065065071,A2002,서울,05:45:58,1,1
1065006503,A3334,서울,05:46:47,1,1
1065006503,A2003,인천공항2터미널,05:48:17,1,2
1065006506,A1002,서울,05:45:31,1,1
1065006506,A3004,서울,05:48:39,1,1
1065006508,A2006,서울,05:46:32,1,1
1065006509,A2008,서울,05:47:50,1,1
1065065071,A2002,서울,05:45:58,1,1
1065006501,A3001,검암,05:50:23,1,2
1065006503,A3334,서울,05:46:47,1,1
1065006503,A2003,인천공항2터미널,05:48:17,1,2
1065006506,A2001,인천공항2터미널,05:49:34,1,2
1065006506,A3004,서울,05:48:39,1,1
1065006508,A2006,서울,05:46:32,1,1
1065006509,A2008,서울,05:47:50,1,1
1065065071,A2002,서울,05:45:58,1,1
1065006501,A3001,검암,05:50:23,1,2
1065006503,A2003,인천공항2터미널,05:48:17,1,2
