TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
4002,0426,0409,06:01:00,G
4004,0434,0409,06:16:00,G
4006,0433,0409,06:28:30,G
4300K,1751,0409,06:40:00,G
4008,0433,0409,06:48:30,G
4302K,1759,0409,06:56:30,G
4304K,1759,0409,07:03:30,G
4010,0433,0409,07:09:30,G
4502K,1762,0409,07:15:30,G
4012,0433,0409,07:21:30,G
4504,1762,0409,07:27:30,G
4014,0433,0409,07:33:30,G
4506K,1762,0409,07:39:30,G
4016,0433,0409,07:45:30,G
4508K,1762,0409,07:51:30,G
4018,0433,0409,07:57:30,G
4510,1762,0409,08:03:30,G
4020,0433,0409,08:09:30,G
4512K,1762,0409,08:15:30,G
4022,0433,0409,08:21:30,G
4514K,1762,0409,08:27:30,G
4024,0433,0409,08:33:30,G
4516K,1762,0409,08:39:30,G
4306K,1759,0409,08:45:30,G
4518,1762,0409,08:51:30,G
4026,0433,0409,08:57:30,G
4520,1762,0409,09:03:30,G
4522K,1762,0409,09:09:30,G
4028,0433,0409,09:15:30,G
4524K,1762,0409,09:21:30,G
4030,0433,0409,09:27:30,G
4526,1762,0409,09:33:30,G
4032,0433,0409,09:39:30,G
4528,1762,0409,09:45:30,G
4034,0433,0409,09:50:30,G
4308,1759,0409,09:55:30,G
4530K,1762,0409,10:00:30,G
4036,0433,0409,10:05:30,G
4532,1762,0409,10:10:30,G
4038,0433,0409,10:16:30,G
4534,1762,0409,10:21:30,G
4040,0433,0409,10:27:30,G
4536,1762,0409,10:33:30,G
4042,0433,0409,10:39:30,G
4538,1762,0409,10:45:30,G
4044,0433,0409,10:51:30,G
4540K,1762,0409,10:57:30,G
4046,0433,0409,11:03:30,G
4542K,1762,0409,11:09:30,G
4544K,1762,0409,11:14:30,G
4048,0433,0409,11:20:30,G
4546K,1762,0409,11:26:30,G
4050,0433,0409,11:32:30,G
4548,1762,0409,11:38:30,G
4052,0433,0409,11:44:30,G
4550K,1762,0409,11:50:30,G
4054,0433,0409,11:55:30,G
4552K,1762,0409,12:00:30,G
4554K,1762,0409,12:05:30,G
4056,0433,0409,12:10:30,G
4556,1762,0409,12:15:30,G
4058,0433,0409,12:20:30,G
4558K,1762,0409,12:25:30,G
4560K,1762,0409,12:30:30,G
4060,0433,0409,12:35:30,G
4562K,1762,0409,12:40:30,G
4062,0433,0409,12:45:30,G
4564K,1762,0409,12:50:30,G
4566K,1762,0409,12:55:30,G
4064,0433,0409,13:00:30,G
