TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
2002,0202,0211,05:34:30,G
2004,0239,0211,05:46:30,G
2006,0234,0211,05:57:00,G
2008,0234,0211,06:05:30,G
2010,0228,0211,06:11:30,G
2012,0234,0211,06:16:30,G
2014,0234,0211,06:22:30,G
2016,0219,0211,06:28:30,G
2018,0234,0211,06:33:30,G
2020,0234,0211,06:38:30,G
2022,0211,0211,06:46:30,G
2024,0234,0211,06:50:30,G
2026,0211,0211,06:58:00,G
2028,0211,0211,07:03:00,G
2030,0211,0211,07:07:30,G
2032,0211,0211,07:12:30,G
2034,0211,0211,07:18:30,G
2036,0211,0211,07:24:30,G
2038,0211,0211,07:29:30,G
2040,0211,0211,07:35:30,G
2042,0211,0211,07:39:30,G
2044,0211,0211,07:43:30,G
2046,0234,0211,07:47:30,G
2048,0211,0211,07:51:30,G
2050,0211,0211,07:55:30,G
2052,0211,0211,08:03:30,G
2054,0211,0211,08:07:30,G
2056,0211,0211,08:11:30,G
2058,0211,0211,08:15:30,G
2060,0211,0211,08:19:30,G
2062,0211,0211,08:23:30,G
2064,0211,0211,08:27:00,G
2066,0211,0211,08:31:30,G
2068,0211,0211,08:35:30,G
2070,0211,0211,08:39:30,G
2072,0234,0211,08:43:30,G
2074,0211,0211,08:47:30,G
2076,0211,0211,08:51:00,G
2078,0234,0211,08:54:30,G
2080,0211,0211,08:59:00,G
2082,0211,0211,09:03:30,G
2084,0211,0211,09:07:30,G
2086,0211,0211,09:11:30,G
2088,0211,0211,09:16:30,G
2090,0211,0211,09:21:00,G
2092,0211,0211,09:23:30,G
2094,0211,0211,09:26:30,G
2096,0211,0211,09:31:30,G
2098,0211,0211,09:36:30,G
2100,0211,0211,09:41:00,G
2102,0211,0211,09:43:30,G
2104,0211,0211,09:46:30,G
2106,0211,0211,09:51:30,G
2108,0211,0211,09:56:30,G
2110,0211,0211,09:59:30,G
2112,0211,0211,10:01:30,G
2114,0211,0211,10:06:30,G
2116,0211,0211,10:11:30,G
2118,0211,0211,10:16:30,G
2122,0211,0211,10:21:30,G
2124,0211,0211,10:26:30,G
2126,0211,0211,10:31:30,G
2128,0211,0211,10:37:00,G
2132,0211,0211,10:42:30,G
2134,0211,0211,10:48:00,G
2136,0211,0211,10:53:30,G
2138,0211,0211,10:59:00,G
2140,0211,0211,11:04:30,G
2142,0211,0211,11:09:30,G
2144,0211,0211,11:14:30,G
2146,0211,0211,11:19:30,G
2148,0211,0211,11:24:30,G
2150,0211,0211,11:29:30,G
2152,0211,0211,11:34:30,G
2154,0211,0211,11:39:30,G
2156,0211,0211,11:44:30,G
2158,0211,0211,11:49:30,G
2160,0211,0211,11:54:30,G
2162,0211,0211,11:59:30,G
2164,0234,0211,12:05:00,G
2168,0211,0211,12:10:30,G
2170,0211,0211,12:16:00,G
2172,0211,0211,12:21:30,G
2174,0211,0211,12:27:00,G
2176,0211,0211,12:32:30,G
2178,0211,0211,12:37:30,G
2180,0211,0211,12:42:30,G
2182,0211,0211,12:47:30,G
2184,0211,0211,12:52:30,G
2186,0211,0211,12:57:30,G
2188,0211,0211,13:02:30,G
2190,0211,0211,13:07:30,G
2192,0211,0211,13:12:30,G
2194,0211,0211,13:17:30,G
2196,0211,0211,13:22:30,G
2198,0211,0211,13:27:30,G
2200,0211,0211,13:33:00,G
2202,0211,0211,13:38:30,G
2204,0211,0211,13:44:00,G
2206,0211,0211,13:48:30,G
2208,0211,0211,13:56:30,G
2210,0211,0211,14:00:30,G
2212,0211,0211,14:06:00,G
2214,0211,0211,14:11:30,G
2216,0211,0211,14:16:30,G
2218,0211,0211,14:20:00,G
2220,0234,0211,14:21:30,G
2222,0211,0211,14:25:30,G
2224,0211,0211,14:29:30,G
2226,0211,0211,14:34:30,G
2228,0211,0211,14:39:30,G
2230,0211,0211,14:43:30,G
2232,0211,0211,14:51:30,G
2234,0211,0211,14:56:30,G
