TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K4,1812,1915,05:05:30,05:06:00,G
K6,1812,1916,05:16:30,05:17:00,G
K8,1812,1915,05:28:30,05:29:00,G
K10,1812,1915,05:40:30,05:41:00,G
K12,1812,1916,05:52:30,05:53:00,G
K14,1812,1909,06:02:30,06:03:00,G
K16,1812,1915,06:12:30,06:13:00,G
K18,1812,1916,06:25:30,06:26:00,G
K20,1812,1909,06:35:30,06:36:00,G
K22,1812,1915,06:44:30,06:45:00,G
K24,1812,1909,06:53:30,06:54:00,G
K26,1812,1916,07:01:30,07:02:00,G
K28,1812,1909,07:10:30,07:11:00,G
K30,1812,1906,07:20:30,07:21:00,G
K32,1812,1916,07:29:30,07:30:00,G
K34,1812,1909,07:37:30,07:38:00,G
K36,1812,1916,07:45:30,07:46:00,G
K38,1812,1909,07:56:30,07:57:00,G
S40,1812,1906,08:04:30,08:05:00,G
K42,1812,1916,08:13:30,08:14:00,G
K44,1812,1909,08:21:30,08:22:00,G
K46,1812,1022,08:29:30,08:30:00,G
K48,1812,1019,08:37:30,08:38:00,G
K50,1812,1916,08:45:30,08:46:00,G
S52,1812,1909,08:54:30,08:55:00,G
K54,1812,1906,09:01:30,09:02:00,G
S56,1812,1909,09:09:30,09:10:00,G
K58,1812,1916,09:17:30,09:18:00,G
K60,1812,1022,09:25:30,09:26:00,G
K62,1812,1906,09:34:30,09:35:00,G
K64,1812,1022,09:44:30,09:45:00,G
K66,1812,1916,09:54:30,09:55:00,G
K68,1812,1909,10:04:30,10:05:00,G
K70,1812,1906,10:13:30,10:14:00,G
K72,1812,1916,10:24:30,10:25:00,G
K74,1812,1909,10:33:30,10:34:00,G
K76,1812,1906,10:42:30,10:43:00,G
K78,1812,1916,10:52:30,10:53:00,G
K80,1812,1909,11:02:30,11:03:00,G
S82,1812,1906,11:13:30,11:14:00,G
K84,1812,1916,11:24:30,11:25:00,G
K86,1812,1909,11:34:30,11:35:00,G
K88,1812,1906,11:44:30,11:45:00,G
K90,1812,1916,11:53:30,11:54:00,G
S92,1812,1909,12:03:30,12:04:00,G
K94,1812,1906,12:13:30,12:14:00,G
K96,1812,1916,12:24:30,12:25:00,G
S98,1812,1909,12:34:30,12:35:00,G
K100,1812,1906,12:44:30,12:45:00,G
K102,1812,1916,12:53:30,12:54:00,G
K104,1812,1909,13:03:30,13:04:00,G
S106,1812,1019,13:16:30,13:17:00,G
K108,1812,1916,13:23:30,13:24:00,G
S110,1812,1909,13:33:30,13:34:00,G
K112,1812,1906,13:43:30,13:44:00,G
K114,1812,1916,13:54:30,13:55:00,G
S116,1812,1906,14:04:30,14:05:00,G
K118,1812,1916,14:14:30,14:15:00,G
K120,1812,1909,14:24:30,14:25:00,G
K122,1812,1906,14:33:30,14:34:00,G
K124,1812,1916,14:43:30,14:44:00,G
K126,1812,1909,14:52:30,14:53:00,G
K128,1812,1916,15:02:30,15:03:00,G
K130,1812,1701,15:15:30,15:16:00,G
K132,1812,1916,15:24:30,15:25:00,G
S134,1812,1909,15:33:30,15:34:00,G
K136,1812,1916,15:43:30,15:44:00,G
K138,1812,1701,15:52:30,15:53:00,G
K140,1812,1916,16:03:30,16:04:00,G
K142,1812,1915,16:14:30,16:15:00,G
K144,1812,1916,16:24:30,16:25:00,G
K146,1812,1906,16:32:30,16:33:00,G
S148,1812,1909,16:40:30,16:41:00,G
K150,1812,1915,16:48:30,16:49:00,G
S152,1812,1906,16:56:30,16:57:00,G
K154,1812,1916,17:05:30,17:06:00,G
S156,1812,1909,17:13:30,17:14:00,G
K158,1812,1906,17:21:30,17:22:00,G
K160,1812,1916,17:29:30,17:30:00,G
K162,1812,1906,17:38:30,17:39:00,G
K164,1812,1701,17:43:30,17:44:00,G
K166,1812,1915,17:53:30,17:54:00,G
K168,1812,1022,18:00:30,18:01:00,G
S170,1812,1909,18:09:30,18:10:00,G
K172,1812,1916,18:16:30,18:17:00,G
K174,1812,1906,18:24:30,18:25:00,G
S176,1812,1022,18:32:30,18:33:00,G
K178,1812,1916,18:39:30,18:40:00,G
K180,1812,1906,18:46:30,18:47:00,G
K182,1812,1909,18:55:30,18:56:00,G
K184,1812,1022,19:05:30,19:06:00,G
K186,1812,1916,19:13:30,19:14:00,G
K188,1812,1909,19:20:30,19:21:00,G
K190,1812,1022,19:28:30,19:29:00,G
K192,1812,1916,19:36:30,19:37:00,G
K194,1812,1022,19:44:30,19:45:00,G
K196,1812,1906,19:53:30,19:54:00,G
