TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K2202,1251,1284,06:10:10,G
K5002,1208,1284,06:32:40,G
K5004,1014,1284,06:45:40,G
K5006,1210,1284,07:02:10,G
K2204,1251,1284,07:15:40,G
K5008,1219,1284,07:23:40,G
K5010,1219,1284,07:33:10,G
K5012,1219,1284,07:47:10,G
K5014,1219,1284,08:11:40,G
K5016,1219,1284,08:26:40,G
K5018,1219,1284,08:45:10,G
K5020,1208,1284,08:54:40,G
K5022,1219,1284,09:12:40,G
K5024,1210,1284,09:27:40,G
K5026,1219,1284,09:39:40,G
K5028,1208,1284,09:51:10,G
K2208,1251,1284,09:57:40,G
K5302,100C,1284,10:04:40,G
K5030,1220,1284,10:12:10,G
K5032,1208,1284,10:24:10,G
K5034,1219,1284,10:36:10,G
K5036,1208,1284,10:50:40,G
K5038,1219,1284,11:11:40,G
K5040,1208,1284,11:34:40,G
K5042,1219,1284,11:41:40,G
K5044,1208,1284,11:55:40,G
K5046,1219,1284,12:16:40,G
K5048,1208,1284,12:28:40,G
K5050,1219,1284,12:41:10,G
K5052,1208,1284,12:54:40,G
K5054,1220,1284,13:15:10,G
K5056,1208,1284,13:24:40,G
K5058,1219,1284,13:42:40,G
K5060,1208,1284,14:02:10,G
K5062,1219,1284,14:16:10,G
K5064,1210,1284,14:31:10,G
K5066,1219,1284,14:43:10,G
K5068,1208,1284,14:53:40,G
K5070,1219,1284,15:13:30,G
K5072,1208,1284,15:24:10,G
K5074,1219,1284,15:38:00,G
K5076,1208,1284,15:49:40,G
K5078,1219,1284,16:10:00,G
K5080,1208,1284,16:23:10,G
K5082,1219,1284,16:37:50,G
K5084,1208,1284,16:54:10,G
K5086,1219,1284,17:14:10,G
K5088,1208,1284,17:24:10,G
K5090,1219,1284,17:41:40,G
K5092,1208,1284,17:59:40,G
K5094,1219,1284,18:09:10,G
K5096,1208,1284,18:30:40,G
K5098,1220,1284,18:49:40,G
K5100,1208,1284,18:57:40,G
K5102,1219,1284,19:12:40,G
K5104,1208,1284,19:27:40,G
K5106,1219,1284,19:35:10,G
K5108,1208,1284,19:42:40,G
K5304,100C,1284,19:59:10,G
K5110,1219,1284,20:06:10,G
K5112,1210,1284,20:28:40,G
K5114,1219,1284,20:41:10,G
K5116,1208,1284,20:48:40,G
K5118,1219,1284,21:13:40,G
K5120,1208,1284,21:24:40,G
K2232,1251,1284,21:31:40,G
K5122,1220,1284,21:37:40,G
K5124,1208,1284,21:45:10,G
K5126,1219,1284,22:10:10,G
K5130,1219,1284,22:38:40,G
K2234,1251,1284,22:45:40,G
K5132,1208,1284,22:52:40,G
K5136,1208,1284,23:24:40,G
K5138,1219,1284,23:49:40,G
K2236,1251,1284,24:01:40,G
K5140,1219,1284,24:15:10,G
