TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
6002,2626,2611,05:38:30,05:39:00,G
6004,2627,2611,05:47:20,05:47:50,G
6006,2632,2611,05:56:00,05:56:30,G
6008,2640,2611,06:03:30,06:04:00,G
6010,2643,2611,06:11:00,06:11:30,G
6012,2648,2611,06:18:00,06:18:30,G
6014,2648,2611,06:26:10,06:26:40,G
6016,2648,2611,06:34:10,06:34:40,G
6018,2648,2611,06:42:10,06:42:40,G
6020,2648,2611,06:50:10,06:50:40,G
6022,2648,2611,06:58:10,06:58:40,G
6024,2648,2611,07:06:10,07:06:40,G
6026,2648,2611,07:14:10,07:14:40,G
6028,2648,2611,07:22:10,07:22:40,G
6030,2648,2611,07:30:10,07:30:40,G
6032,2648,2611,07:38:10,07:38:40,G
6034,2648,2611,07:46:10,07:46:40,G
6036,2648,2611,07:54:10,07:54:40,G
6038,2648,2611,08:02:10,08:02:40,G
6040,2648,2611,08:10:10,08:10:40,G
6042,2648,2611,08:18:10,08:18:40,G
6044,2648,2611,08:26:10,08:26:40,G
6046,2648,2611,08:34:10,08:34:40,G
6048,2648,2611,08:42:10,08:42:40,G
6050,2648,2611,08:50:10,08:50:40,G
6052,2648,2611,08:58:10,08:58:40,G
6054,2648,2611,09:06:10,09:06:40,G
6056,2648,2611,09:14:10,09:14:40,G
6058,2648,2611,09:22:10,09:22:40,G
6060,2648,2611,09:30:10,09:30:40,G
6062,2648,2611,09:38:10,09:38:40,G
6064,2648,2611,09:46:10,09:46:40,G
6066,2648,2611,09:54:10,09:54:40,G
6068,2648,2611,10:02:10,10:02:40,G
6070,2648,2611,10:10:10,10:10:40,G
6072,2648,2611,10:18:10,10:18:40,G
6074,2648,2611,10:26:10,10:26:40,G
6076,2648,2611,10:34:10,10:34:40,G
6078,2648,2611,10:42:10,10:42:40,G
6080,2648,2611,10:50:10,10:50:40,G
6082,2648,2611,10:58:10,10:58:40,G
6084,2648,2611,11:06:10,11:06:40,G
6086,2648,2611,11:14:10,11:14:40,G
6088,2648,2611,11:22:10,11:22:40,G
6090,2648,2611,11:30:10,11:30:40,G
6092,2648,2611,11:38:10,11:38:40,G
6094,2648,2611,11:46:10,11:46:40,G
6096,2648,2611,11:54:10,11:54:40,G
6098,2648,2611,12:02:10,12:02:40,G
6100,2648,2611,12:10:10,12:10:40,G
6102,2648,2611,12:18:10,12:18:40,G
6104,2648,2611,12:26:10,12:26:40,G
6106,2648,2611,12:34:10,12:34:40,G
6108,2648,2611,12:42:10,12:42:40,G
6110,2648,2611,12:50:10,12:50:40,G
6112,2648,2611,12:58:10,12:58:40,G
6114,2648,2611,13:06:10,13:06:40,G
6116,2648,2611,13:14:10,13:14:40,G
6118,2648,2611,13:22:10,13:22:40,G
6120,2648,2611,13:30:10,13:30:40,G
6122,2648,2611,13:38:10,13:38:40,G
6124,2648,2611,13:46:10,13:46:40,G
6126,2648,2611,13:54:10,13:54:40,G
6128,2648,2611,14:02:10,14:02:40,G
6130,2648,2611,14:10:10,14:10:40,G
6132,2648,2611,14:18:10,14:18:40,G
6134,2648,2611,14:26:10,14:26:40,G
