TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
5010,2549,2511,05:36:10,G
5012,2554,2511,05:43:40,G
5502,2561,2511,05:50:40,G
5014,2554,2511,05:57:40,G
5504,2561,2511,06:04:40,G
5016,2554,2511,06:11:40,G
5506,2561,2511,06:18:40,G
5018,2554,2511,06:24:40,G
5508,2561,2511,06:30:40,G
5020,2554,2511,06:36:40,G
5510,2561,2511,06:42:40,G
5022,2554,2511,06:48:40,G
5512,2561,2511,06:54:40,G
5024,2554,2511,07:00:40,G
5514,2561,2511,07:06:40,G
5026,2554,2511,07:12:40,G
5516,2561,2511,07:18:40,G
5028,2554,2511,07:24:40,G
5518,2561,2511,07:30:40,G
5030,2554,2511,07:36:40,G
5520,2561,2511,07:42:40,G
5032,2554,2511,07:48:40,G
5522,2561,2511,07:54:40,G
5034,2554,2511,08:00:40,G
5524,2561,2511,08:06:40,G
5036,2554,2511,08:12:40,G
5526,2561,2511,08:18:40,G
5038,2554,2511,08:24:40,G
5528,2561,2511,08:30:40,G
5040,2554,2511,08:36:40,G
5530,2561,2511,08:42:40,G
5042,2554,2511,08:48:40,G
5532,2561,2511,08:54:40,G
5044,2554,2511,09:00:40,G
5534,2561,2511,09:06:40,G
5046,2554,2511,09:12:40,G
5536,2561,2511,09:18:40,G
5048,2554,2511,09:24:40,G
5538,2561,2511,09:30:40,G
5050,2554,2511,09:36:40,G
5540,2561,2511,09:42:40,G
5052,2554,2511,09:48:40,G
5542,2561,2511,09:54:40,G
5054,2554,2511,10:00:40,G
5544,2561,2511,10:06:40,G
5056,2554,2511,10:12:40,G
5546,2561,2511,10:18:40,G
5058,2554,2511,10:24:40,G
5548,2561,2511,10:30:40,G
5060,2554,2511,10:36:40,G
5550,2561,2511,10:42:40,G
5062,2554,2511,10:48:40,G
5552,2561,2511,10:54:40,G
5064,2554,2511,11:00:40,G
5554,2561,2511,11:06:40,G
5066,2554,2511,11:12:40,G
5556,2561,2511,11:18:40,G
5068,2554,2511,11:24:40,G
5558,2561,2511,11:30:40,G
5070,2554,2511,11:36:40,G
5560,2561,2511,11:42:40,G
5072,2554,2511,11:48:40,G
5562,2561,2511,11:54:40,G
5074,2554,2511,12:00:40,G
