TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
3016,0334,1958,05:30:30,G
3018,0339,0310,05:38:00,G
3022,0339,1958,05:46:00,G
3024K,0342,1958,05:52:30,G
3026,0342,1958,05:59:30,G
3028,0339,0310,06:04:30,G
3032,0342,1958,06:09:00,G
3034,0339,1958,06:13:30,G
3036,0339,0310,06:18:30,G
3040K,0342,1958,06:22:30,G
3042,0339,0310,06:27:00,G
3046,0342,1958,06:31:30,G
3048,0339,0310,06:37:00,G
3050,0339,1958,06:42:00,G
3052,0342,1958,06:46:30,G
3054,0339,0310,06:51:30,G
3056,0342,1958,06:56:30,G
3058,0339,1958,07:01:30,G
3060,0342,1958,07:06:30,G
3062,0339,1958,07:10:30,G
3064,0342,1958,07:14:30,G
3066,0339,0310,07:18:30,G
3068K,0342,1958,07:22:30,G
3070,0342,0310,07:27:30,G
3072,0342,1958,07:31:30,G
3074,0339,0310,07:35:30,G
3076K,0342,1958,07:39:30,G
3078K,0342,1958,07:44:30,G
3080K,0342,1958,07:48:30,G
3082,0342,0310,07:52:30,G
3084,0342,1958,07:56:00,G
3086,0339,0310,07:59:30,G
3088,0342,1958,08:03:30,G
3090,0342,0310,08:07:30,G
3092,0342,1958,08:11:00,G
3094,0339,0310,08:14:30,G
3096K,0342,0310,08:18:00,G
3098,0342,1958,08:21:30,G
3100,0342,0310,08:25:00,G
3102,0339,1958,08:28:30,G
3104,0342,0310,08:32:30,G
3106K,0342,1958,08:36:30,G
3108,0342,1958,08:40:30,G
3110,0342,0310,08:44:30,G
3112,0342,1958,08:48:30,G
3114K,0342,0310,08:52:30,G
3116,0342,1958,08:57:00,G
3118,0342,0310,09:01:30,G
3120,0342,0310,09:06:00,G
3122,0342,1958,09:09:30,G
3124K,0342,1958,09:14:30,G
3126K,0342,1958,09:19:30,G
3128,0342,0310,09:25:00,G
3130K,0342,1958,09:29:00,G
3132,0342,1958,09:33:30,G
3134K,0342,0310,09:37:30,G
3136,0342,1958,09:41:30,G
