TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K8001,1309,1329,06:06:00,06:06:20,G
K8003,1309,1329,06:36:00,06:36:20,G
K8005,1309,1329,07:05:00,07:05:30,G
K8007,1309,1329,07:30:10,07:30:30,G
K8009,1306,1329,08:01:20,08:01:40,G
K8011,1309,1329,08:21:00,08:21:20,G
K8013,1306,1329,08:45:30,08:46:00,G
K8015,1309,1329,09:15:20,09:15:50,G
K8017,1309,1329,09:37:40,09:38:00,G
K8019,1309,1329,10:04:00,10:08:00,G
K8021,1306,1329,10:27:10,10:27:30,G
K8023,1309,1329,10:54:20,10:54:40,G
K8025,1309,1329,11:09:30,11:09:50,G
K8027,1309,1329,11:43:00,11:46:30,G
K8029,1306,1329,12:09:10,12:09:30,G
K8031,1309,1329,12:33:00,12:33:20,G
K8033,1309,1329,12:56:20,12:56:40,G
K8035,1309,1329,13:20:00,13:20:30,G
K8037,1309,1329,13:41:00,13:45:00,G
K8039,1309,1329,14:02:00,14:02:20,G
K8041,1306,1329,14:36:20,14:36:40,G
K8043,1309,1329,15:05:40,15:06:00,G
K8045,1309,1329,15:26:10,15:26:30,G
K8047,1309,1329,15:59:00,16:03:00,G
K8049,1309,1329,16:20:00,16:20:20,G
K8051,1309,1329,16:43:00,16:43:30,G
K8053,1309,1329,17:06:00,17:06:20,G
K8055,1306,1329,17:34:20,17:34:40,G
K8057,1309,1329,17:54:00,17:54:30,G
K8059,1309,1329,18:24:10,18:24:30,G
K8061,1309,1329,18:49:10,18:49:30,G
K8063,1309,1329,19:15:00,19:15:30,G
K8065,1309,1329,19:36:00,19:36:20,G
K8067,1306,1329,20:11:30,20:12:00,G
K8069,1306,1329,20:36:10,20:36:30,G
K8071,1309,1329,20:54:00,20:57:30,G
K8073,1309,1329,21:13:50,21:14:10,G
K8075,1309,1329,21:40:00,21:40:20,G
K8077,1309,1329,22:09:30,22:10:00,G
K8079,1306,1329,22:45:20,22:45:40,G
K8083,1309,1329,23:21:00,23:21:20,G
K8085,1309,1329,23:48:00,23:48:20,G
