TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K1,1701,1812,05:09:30,05:10:00,G
K3,1006,1812,05:27:30,05:28:00,G
K5,1006,1812,05:42:30,05:43:00,G
K7,1019,1812,06:00:00,06:00:30,G
K9,1701,1812,06:09:30,06:10:00,G
K11,1022,1812,06:20:30,06:21:00,G
K13,1906,1812,06:32:30,06:33:00,G
K15,1909,1812,06:43:30,06:44:00,G
K17,1701,1812,06:49:30,06:50:00,G
K19,1909,1812,06:56:30,06:57:00,G
S21,0159,1812,07:02:30,07:03:00,G
K23,1909,1812,07:13:30,07:14:00,G
K25,1916,1812,07:23:30,07:24:00,G
K27,1915,1812,07:34:00,07:34:30,G
K29,1701,1812,07:43:30,07:44:00,G
K31,1916,1812,07:52:30,07:53:00,G
S33,1906,1812,08:01:30,08:02:00,G
K35,1915,1812,08:09:00,08:09:30,G
S37,1909,1812,08:17:30,08:18:00,G
K39,1906,1812,08:25:00,08:25:30,G
K41,1916,1812,08:32:00,08:32:30,G
K43,1915,1812,08:42:00,08:42:30,G
K45,1915,1812,08:51:00,08:51:30,G
K47,1916,1812,08:59:00,08:59:30,G
K49,1915,1812,09:07:00,09:07:30,G
K51,1916,1812,09:16:30,09:17:00,G
K53,1915,1812,09:26:00,09:26:30,G
K55,1915,1812,09:37:00,09:37:30,G
K57,1916,1812,09:46:00,09:46:30,G
K59,1909,1812,09:55:30,09:56:00,G
K61,1915,1812,10:09:00,10:09:30,G
S63,1019,1812,10:21:00,10:21:30,G
K65,1916,1812,10:28:30,10:29:00,G
K67,1909,1812,10:37:30,10:38:00,G
K69,1915,1812,10:47:00,10:47:30,G
K71,1906,1812,10:58:30,10:59:00,G
S73,1019,1812,11:07:00,11:07:30,G
K75,1915,1812,11:16:00,11:16:30,G
K77,1909,1812,11:26:30,11:27:00,G
S79,1906,1812,11:36:30,11:37:00,G
K81,1916,1812,11:49:00,11:49:30,G
K83,1909,1812,11:58:30,11:59:00,G
K85,1916,1812,12:08:00,12:08:30,G
S87,0159,1812,12:16:00,12:16:30,G
K89,1916,1812,12:27:30,12:28:00,G
S91,1909,1812,12:37:30,12:38:00,G
K93,1906,1812,12:47:00,12:47:30,G
K95,1916,1812,12:57:00,12:57:30,G
S97,1909,1812,13:07:30,13:08:00,G
K99,1906,1812,13:17:30,13:18:00,G
K101,1916,1812,13:27:30,13:28:00,G
K103,1906,1812,13:37:30,13:38:00,G
