TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
GA02,4312,4307,00:00:00,G
GA03,4312,4307,00:00:00,G
GA01,4319,4307,05:49:56,G
GA04,4319,4307,06:01:56,G
GA05,4319,4307,06:13:25,G
GA06,4319,4307,06:23:56,G
GA07,4319,4307,06:34:12,G
GA08,4319,4307,06:43:56,G
GA09,4319,4307,06:53:56,G
GA10,4319,4307,07:03:56,G
GA13,4312,4307,00:00:00,G
GA11,4319,4307,07:15:19,G
GA12,4319,4307,07:25:06,G
GA14,4319,4307,07:32:56,G
GA15,4319,4307,07:41:26,G
GA16,4319,4307,07:49:33,G
GA17,4319,4307,07:57:04,G
GA18,4319,4307,08:05:09,G
GA19,4319,4307,08:13:06,G
GA20,4319,4307,08:21:06,G
GA21,4319,4307,08:29:06,G
GA22,4319,4307,08:37:16,G
GA23,4319,4307,08:45:19,G
GA24,4319,4307,08:53:36,G
GA25,4319,4307,09:00:56,G
GA26,4319,4307,09:09:26,G
GA27,4319,4307,09:17:23,G
GA28,4319,4307,09:25:14,G
GA29,4319,4307,09:33:09,G
GA30,4319,4307,09:41:06,G
GA31,4319,4307,09:49:06,G
GA32,4319,4307,09:57:06,G
GA33,4319,4307,10:05:16,G
GA34,4319,4307,10:13:19,G
GA35,4319,4307,10:21:06,G
GA36,4319,4307,10:28:56,G
GA37,4319,4307,10:37:26,G
GA38,4319,4307,10:45:23,G
GA39,4319,4307,10:53:14,G
GA40,4319,4307,11:01:09,G
GA41,4319,4307,11:09:06,G
GA42,4319,4307,11:17:06,G
GA43,4319,4307,11:25:06,G
GA44,4319,4307,11:33:16,G
GA45,4319,4307,11:41:19,G
GA46,4319,4307,11:49:06,G
GA47,4319,4307,11:57:06,G
GA48,4319,4307,12:05:26,G
GA49,4319,4307,12:13:23,G
GA50,4319,4307,12:21:14,G
GA51,4319,4307,12:29:09,G
GA52,4319,4307,12:37:06,G
GA53,4319,4307,12:45:06,G
GA54,4319,4307,12:53:06,G
GA55,4319,4307,13:01:06,G
GA56,4319,4307,13:09:19,G
GA57,4319,4307,13:17:06,G
GA58,4319,4307,13:25:06,G
GA59,4319,4307,13:33:26,G
GA60,4319,4307,13:41:23,G
GA61,4319,4307,13:49:14,G
GA62,4319,4307,13:57:09,G
GA63,4319,4307,14:05:06,G
GA64,4319,4307,14:13:06,G
GA65,4319,4307,14:21:06,G
GA66,4319,4307,14:29:06,G
GA67,4319,4307,14:37:19,G
GA68,4319,4307,14:45:06,G
GA69,4319,4307,14:53:06,G
GA70,4319,4307,15:01:26,G
GA71,4319,4307,15:09:23,G
GA72,4319,4307,15:17:14,G
GA73,4319,4307,15:25:09,G
GA74,4319,4307,15:33:06,G
GA75,4319,4307,15:41:06,G
GA76,4319,4307,15:49:06,G
GA77,4319,4307,15:57:06,G
GA78,4319,4307,16:05:19,G
GA79,4319,4307,16:13:06,G
GA80,4319,4307,16:21:06,G
GA81,4319,4307,16:29:26,G
GA82,4319,4307,16:37:23,G
GA83,4319,4307,16:45:14,G
GA84,4319,4307,16:53:09,G
GA85,4319,4307,17:01:06,G
GA86,4319,4307,17:09:06,G
GA87,4319,4307,17:17:06,G
GA88,4319,4307,17:25:06,G
GA89,4319,4307,17:33:19,G
GA90,4319,4307,17:41:06,G
GA91,4319,4307,17:49:06,G
GA92,4319,4307,17:57:26,G
GA93,4319,4307,18:05:23,G
GA94,4319,4307,18:13:14,G
GA95,4319,4307,18:21:09,G
GA96,4319,4307,18:29:06,G
GA97,4319,4307,18:37:06,G
GA98,4319,4307,18:45:06,G
GA99,4319,4307,18:53:06,G
GA100,4319,4307,19:01:06,G
GA101,4319,4307,19:09:06,G
GA102,4319,4307,19:17:06,G
GA103,4319,4307,19:25:26,G
GA104,4319,4307,19:33:23,G
GA105,4319,4307,19:41:14,G
GA106,4319,4307,19:49:09,G
GA107,4319,4307,19:57:06,G
GA108,4319,4307,20:05:06,G
GA109,4319,4307,20:13:06,G
GA110,4319,4307,20:21:06,G
GA111,4319,4307,20:29:06,G
GA112,4319,4307,20:37:06,G
GA113,4319,4307,20:45:06,G
GA114,4319,4307,20:53:26,G
GA115,4319,4307,21:01:23,G
GA116,4319,4307,21:09:14,G
GA117,4319,4307,21:17:09,G
GA118,4319,4307,21:25:06,G
GA119,4319,4307,21:33:06,G
GA120,4319,4307,21:41:06,G
GA121,4319,4307,21:49:06,G
GA122,4319,4307,21:57:06,G
GA123,4319,4307,22:05:06,G
GA124,4319,4307,22:13:06,G
GA125,4319,4307,22:21:26,G
GA126,4319,4307,22:29:23,G
GA127,4319,4307,22:37:14,G
GA128,4319,4307,22:45:09,G
GA129,4319,4307,22:53:06,G
GA130,4319,4307,23:01:06,G
GA131,4319,4307,23:09:06,G
GA132,4319,4307,23:17:06,G
GA133,4319,4307,23:26:06,G
GA134,4319,4307,23:37:06,G
GA135,4319,4307,23:49:06,G
