TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K5002,1014,1284,05:26:30,05:27:00,G
K5004,1208,1284,05:54:30,05:55:00,G
K5006,1014,1284,06:06:30,06:07:00,G
K5008,1210,1284,06:17:00,06:17:30,G
K5010,1219,1284,06:44:30,06:45:00,G
K5012,1219,1275,06:54:30,06:55:00,G
K5014,1219,1284,07:05:30,07:06:00,G
K5016,1219,1284,07:16:00,07:16:30,G
K5018,1219,1284,07:32:00,07:32:30,G
K5020,1219,1284,07:45:00,07:45:30,G
K5702,1219,1284,07:55:00,07:55:30,D
K5024,1219,1284,08:01:00,08:01:30,G
K5026,1219,1284,08:11:00,08:11:30,G
K5852,1219,1267,08:18:00,08:18:30,D
K5704,1219,1284,08:25:30,08:26:00,D
K5032,1219,1284,08:30:00,08:30:30,G
K5034,1219,1275,08:46:00,08:46:30,G
K5036,1210,1284,08:54:30,08:55:00,G
K5854,1219,1267,08:58:30,08:59:00,D
K5038,1219,1284,09:12:00,09:12:30,G
K5040,1219,1284,09:18:00,09:18:30,G
K5042,1219,1284,09:22:30,09:23:00,G
K5302,100C,1284,09:28:30,09:29:00,G
K5044,1210,1284,09:35:30,09:36:00,G
K5246,1208,1284,09:48:30,09:49:00,G
K5046,1220,1284,10:01:00,10:01:30,G
K5048,1210,1284,10:09:30,10:10:00,G
K5050,1219,1284,10:21:30,10:22:00,G
K5052,1208,1284,10:41:30,10:42:00,G
K5056,1208,1284,11:09:00,11:09:30,G
K5058,1219,1284,11:22:00,11:22:30,G
K5060,1208,1284,11:39:00,11:39:30,G
K5062,1219,1284,11:57:30,11:58:00,G
K5064,1208,1284,12:12:30,12:13:00,G
K5066,1220,1284,12:24:00,12:24:30,G
K5068,1208,1275,12:43:30,12:44:00,G
K5070,1219,1284,12:55:30,12:56:00,G
K5072,1208,1284,13:09:30,13:10:00,G
K5074,1219,1284,13:21:30,13:22:00,G
K5076,1208,1275,13:42:30,13:43:00,G
K5078,1219,1284,13:56:00,13:56:30,G
K5080,1208,1284,14:10:00,14:10:30,G
K5082,1219,1284,14:24:30,14:25:00,G
K5084,1208,1284,14:43:30,14:44:00,G
K5086,1219,1284,14:55:30,14:56:00,G
K5088,1208,1284,15:12:00,15:12:30,G
K5090,1219,1284,15:26:30,15:27:00,G
K5092,1208,1284,15:47:00,15:47:30,G
K5094,1219,1284,16:00:30,16:01:00,G
K5096,1208,1284,16:18:00,16:18:30,G
K5098,1219,1284,16:25:30,16:26:00,G
K5100,1208,1284,16:39:30,16:40:00,G
K5102,1219,1284,16:59:30,17:00:00,G
K5104,1208,1284,17:12:30,17:13:00,G
K5106,1219,1267,17:21:00,17:21:30,G
K5108,1208,1284,17:31:00,17:31:30,G
K5110,1219,1284,17:44:30,17:45:00,G
K5114,1219,1284,18:02:00,18:02:30,G
K5116,1208,1284,18:09:00,18:09:30,G
K5118,1219,1284,18:20:00,18:20:30,G
K5706,1210,1284,18:36:30,18:37:00,D
K5120,1220,1275,18:44:00,18:44:30,G
K5122,1208,1284,18:55:30,18:56:00,G
K5124,1219,1284,19:01:30,19:02:00,G
K5708,1208,1284,19:10:00,19:10:30,D
K5126,1219,1284,19:23:30,19:24:00,G
K5304,100C,1284,19:33:30,19:34:00,G
K5128,1208,1284,19:46:00,19:46:30,G
K5130,1219,1284,19:56:00,19:56:30,G
K5132,1219,1284,20:16:30,20:17:00,G
K5134,1210,1275,20:24:00,20:24:30,G
K5136,1219,1284,20:31:30,20:32:00,G
K5138,1208,1284,20:46:00,20:46:30,G
K5140,1219,1284,20:56:00,20:56:30,G
K5142,1208,1284,21:16:00,21:16:30,G
K5144,1014,1275,21:22:30,21:23:00,G
K5146,1219,1284,21:32:00,21:32:30,G
K5148,1208,1275,21:45:00,21:45:30,G
K5150,1220,1284,21:55:00,21:55:30,G
K5152,1219,1284,22:15:00,22:15:30,G
K5154,1219,1284,22:26:30,22:27:00,G
K5156,1208,1284,22:55:00,22:55:30,G
K5158,1219,1271,23:02:50,23:03:20,G
K5160,1219,1284,23:21:30,23:22:00,G
K5162,1208,1284,23:43:00,23:43:30,G
K5166,1208,1271,24:16:30,24:17:00,G
