TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6002,1862,102C,05:12:30,G
K6004,1862,102C,05:24:00,G
K6006,1862,102C,05:36:00,G
K6008,1846,102C,05:45:10,G
K6010,1862,102C,05:53:00,G
K6012,1862,102C,06:00:00,G
K6014,1846,102C,06:07:10,G
K6016,1862,102C,06:15:00,G
K6018,1862,102C,06:21:00,G
K6020,1846,102C,06:27:10,G
K6022,1862,102C,06:34:00,G
K6024,1846,102C,06:41:10,G
K6026,1862,102C,06:47:00,G
K6028,1846,102C,06:52:10,G
K6030,1862,1845,06:57:00,G
K6032,1846,102C,07:02:10,G
K6034,1862,102C,07:07:00,G
K6036,1846,102C,07:13:10,G
K6410,1846,102C,07:19:00,D
K6040,1862,102C,07:23:00,G
K6038,1846,102C,07:26:30,G
K6042,1862,102C,07:31:00,G
K6044,1846,102C,07:35:10,G
K6046,1862,102C,07:39:00,G
K6048,1846,102C,07:42:10,G
K6412,1846,102C,07:46:00,D
K6050,1846,102C,07:51:00,G
K6414,1846,102C,07:55:00,D
K6054,1862,102C,07:58:00,G
K6056,1846,102C,08:01:00,G
K6058,1862,102C,08:04:45,G
K6060,1846,102C,08:08:30,G
K6416,1846,102C,08:12:30,D
K6062,1846,102C,08:17:50,G
K6066,1862,102C,08:22:00,G
K6068,1846,102C,08:25:10,G
K6070,1846,102C,08:29:10,G
K6072,1846,102C,08:34:10,G
K6418,1846,102C,08:39:00,D
K6074,1846,1845,08:44:40,G
K6078,1846,102C,08:50:10,G
K6080,1846,102C,08:56:10,G
K6082,1846,102C,09:02:10,G
K6084,1846,102C,09:09:10,G
K6086,1846,102C,09:16:10,G
K6088,1846,102C,09:23:10,G
K6090,1846,102C,09:30:10,G
K6092,1846,102C,09:37:10,G
K6094,1846,102C,09:45:10,G
K6096,1846,1845,09:53:10,G
K6098,1846,102C,09:59:10,G
K6102,1846,102C,10:11:10,G
K6104,1846,102C,10:19:10,G
K6106,1846,102C,10:28:10,G
K6108,1846,102C,10:36:10,G
K6110,1862,102C,10:45:00,G
