TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K7,1019,1812,05:18:30,G
S405,0159,1749,05:31:00,G
K11,1022,1812,05:39:00,G
K13,1906,1812,05:51:00,G
S407,0159,1749,05:55:00,G
K15,1909,1812,06:02:00,G
K409,1019,1749,06:06:30,G
K19,1909,1812,06:15:00,G
S21,0159,1812,06:21:00,G
S411,1019,1749,06:25:30,G
K23,1909,1812,06:32:00,G
K617,1019,1728,06:36:30,G
K25,1916,1812,06:42:00,G
S413,0159,1749,06:47:00,G
K27,1915,1812,06:52:30,G
K619,1019,1408,06:57:30,G
K415,1019,1749,07:05:30,G
K31,1916,1812,07:11:00,G
K623,0158,1728,07:16:00,G
S33,1906,1812,07:20:00,G
K417,1019,1749,07:23:30,G
K35,1915,1812,07:27:30,G
S419,1019,1749,07:31:30,G
S37,1909,1812,07:36:00,G
K625,0158,1408,07:40:00,G
K39,1906,1812,07:43:30,G
K421,1019,1749,07:46:30,G
K41,1916,1812,07:50:30,G
K627,1019,1408,07:54:30,G
K43,1915,1812,08:00:30,G
S423,1019,1749,08:05:30,G
K45,1915,1812,08:09:30,G
K629,0158,1728,08:13:00,G
K47,1916,1812,08:17:30,G
K425,1019,1749,08:21:30,G
K49,1915,1812,08:25:30,G
K427,0158,1716,08:30:00,G
K51,1916,1812,08:35:00,G
K631,0158,1408,08:40:00,G
K53,1915,1812,08:44:30,G
K429,1019,1716,08:50:30,G
K55,1915,1812,08:55:30,G
K633,0158,1728,09:00:00,G
K57,1916,1812,09:04:30,G
S431,1019,1749,09:09:30,G
K59,1909,1812,09:14:00,G
K807,1915,1701,09:18:30,G
K635,0158,1408,09:23:00,G
K61,1915,1812,09:27:30,G
S433,1019,1749,09:32:30,G
K809,1909,1701,09:36:00,G
S63,1019,1812,09:39:30,G
K637,0158,1728,09:43:00,G
K65,1916,1812,09:47:00,G
K435,1019,1749,09:51:30,G
K67,1909,1812,09:56:00,G
K639,0158,1408,10:01:00,G
K69,1915,1812,10:05:30,G
K437,1019,1749,10:09:30,G
K811,1909,1701,10:13:00,G
K71,1906,1812,10:17:00,G
K641,0158,1728,10:21:00,G
S73,1019,1812,10:25:30,G
K439,0158,1749,10:30:30,G
K75,1915,1812,10:34:30,G
K643,1019,1408,10:39:30,G
K77,1909,1812,10:45:00,G
K441,0158,1749,10:50:30,G
S79,1906,1812,10:55:00,G
K645,0158,1728,10:59:00,G
K813,1909,1701,11:03:00,G
K81,1916,1812,11:07:30,G
K443,1019,1749,11:11:30,G
K83,1909,1812,11:17:00,G
K647,0158,1408,11:21:00,G
K85,1916,1812,11:25:30,G
K445,1019,1749,11:30:30,G
S87,0159,1812,11:34:30,G
K649,0158,1728,11:38:30,G
K815,1022,1701,11:42:00,G
K89,1916,1812,11:46:00,G
K447,1019,1749,11:50:30,G
S91,1909,1812,11:56:00,G
K651,0158,1408,12:00:00,G
K93,1906,1812,12:05:30,G
K449,1019,1749,12:10:30,G
K95,1916,1812,12:15:30,G
K653,0158,1728,12:21:00,G
S97,1909,1812,12:26:00,G
K451,1019,1749,12:31:30,G
K99,1906,1812,12:36:00,G
K655,0158,1408,12:41:00,G
K101,1916,1812,12:46:00,G
K453,1019,1749,12:50:30,G
K103,1906,1812,12:56:00,G
K657,0158,1728,13:00:00,G
K105,1909,1812,13:06:00,G
S455,1019,1749,13:10:30,G
K107,1916,1812,13:15:30,G
K659,0158,1408,13:20:00,G
K109,1906,1812,13:26:00,G
S457,1019,1749,13:30:30,G
K111,1909,1812,13:36:00,G
K661,0158,1728,13:40:00,G
K113,1916,1812,13:44:00,G
K459,1019,1749,13:48:30,G
S115,1906,1812,13:56:00,G
