TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K9,1019,1812,05:24:30,05:25:00,G
S11,0159,1812,05:29:00,05:29:30,G
K13,1022,1812,05:33:00,05:33:30,G
S405,0159,1749,05:37:00,05:37:30,G
S15,0159,1812,05:43:00,05:43:30,G
K407,1019,1749,05:47:30,05:48:00,G
K17,1906,1812,05:53:00,05:53:30,G
K19,1909,1812,06:00:00,06:00:30,G
K409,1019,1749,06:05:30,06:06:00,G
K23,1909,1812,06:12:00,06:12:30,G
K25,1022,1812,06:17:00,06:17:30,G
K411,1019,1749,06:22:30,06:23:00,G
S27,0159,1812,06:26:30,06:27:00,G
K29,1916,1812,06:32:00,06:32:30,G
S413,1019,1749,06:35:30,06:36:00,G
S31,0159,1812,06:40:30,06:41:00,G
K415,1019,1749,06:44:30,06:45:00,G
K33,1909,1812,06:49:00,06:49:30,G
K625,1019,1728,06:52:30,06:53:00,G
S35,0159,1812,06:56:00,06:56:30,G
S417,1019,1749,06:59:30,07:00:00,G
K37,1916,1812,07:02:30,07:03:00,G
K627,0158,1408,07:05:30,07:06:00,G
S39,1019,1812,07:08:30,07:09:00,G
K419,1019,1749,07:11:30,07:12:00,G
K41,1906,1812,07:15:00,07:15:30,G
K629,1019,1728,07:18:30,07:19:00,G
K43,1916,1812,07:22:00,07:22:30,G
K421,1019,1749,07:25:00,07:25:30,G
K45,1906,1812,07:28:00,07:28:30,G
K631,1019,1728,07:31:30,07:32:00,G
S47,1909,1812,07:35:00,07:35:30,G
S423,0159,1749,07:38:00,07:38:30,G
K49,1915,1812,07:41:30,07:42:00,G
K633,1019,1408,07:45:00,07:45:30,G
K51,1909,1812,07:49:00,07:49:30,G
S425,1019,1749,07:52:30,07:53:00,G
K1601,1915,1812,07:56:00,07:56:30,D
K635,1019,1728,07:59:30,08:00:00,G
K53,1916,1812,08:02:30,08:03:00,G
K427,1019,1716,08:06:00,08:06:30,G
K55,1909,1812,08:09:30,08:10:00,G
K637,0158,1408,08:13:00,08:13:30,G
K57,1915,1812,08:16:30,08:17:00,G
K429,1019,1716,08:19:30,08:20:00,G
K59,1916,1812,08:23:00,08:23:30,G
K431,1019,1749,08:25:30,08:26:00,G
K61,1915,1701,08:28:30,08:29:00,G
K639,0158,1728,08:31:30,08:32:00,G
K1603,1916,1812,08:35:30,08:36:00,D
K433,1019,1716,08:38:30,08:39:00,G
K63,1915,1812,08:42:00,08:42:30,G
K435,1019,1749,08:45:30,08:46:00,G
K801,1915,1701,08:50:00,08:50:30,G
K65,1909,1812,08:54:00,08:54:30,G
K641,1019,1408,08:57:30,08:58:00,G
K67,1915,1812,09:01:30,09:02:00,G
K1605,1916,1812,09:05:30,09:06:00,D
S437,1019,1749,09:08:30,09:09:00,G
K803,1915,1701,09:12:30,09:13:00,G
K643,1019,1408,09:16:30,09:17:00,G
K71,1915,1812,09:19:30,09:20:00,G
K805,1909,1701,09:23:00,09:23:30,G
S439,1019,1749,09:26:00,09:26:30,G
K73,1915,1812,09:29:30,09:30:00,G
K645,0158,1408,09:32:00,09:32:30,G
K809,1915,1701,09:35:30,09:36:00,G
K75,1909,1812,09:39:00,09:39:30,G
K441,1019,1749,09:42:30,09:43:00,G
K77,1916,1812,09:46:00,09:46:30,G
K647,0158,1408,09:49:30,09:50:00,G
S79,1906,1812,09:53:00,09:53:30,G
K443,1019,1749,09:57:30,09:58:00,G
K81,1915,1701,10:01:30,10:02:00,G
K649,0158,1408,10:05:00,10:05:30,G
S83,1906,1812,10:09:00,10:09:30,G
K813,1909,1701,10:13:00,10:13:30,G
S445,1019,1749,10:17:00,10:17:30,G
K85,1916,1812,10:21:00,10:21:30,G
K651,0158,1728,10:25:00,10:25:30,G
K87,1915,1812,10:31:30,10:32:00,G
S447,1019,1749,10:37:30,10:38:00,G
K89,1906,1812,10:42:00,10:42:30,G
K653,0158,1408,10:46:00,10:46:30,G
K91,1916,1812,10:51:00,10:51:30,G
K449,1019,1749,10:55:30,10:56:00,G
K93,1909,1812,11:01:00,11:01:30,G
K655,0158,1728,11:05:00,11:05:30,G
K817,1915,1701,11:09:00,11:09:30,G
