TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K164,1812,1701,18:24:30,G
K438,1749,1701,11:13:00,G
K712,1408,1701,24:15:30,G
K710,1408,1701,23:45:30,G
K708,1728,1701,23:25:00,G
K138,1812,1701,16:33:30,G
K246,1812,1701,24:29:30,G
K244,1812,1701,24:16:30,G
K242,1812,1701,24:05:30,G
K1406,1811,1701,21:04:00,D
K206,1812,1701,21:11:30,G
K130,1812,1701,15:56:30,G
K802,1701,1915,00:00:00,G
K804,1701,1916,00:00:00,G
K806,1701,1916,00:00:00,G
K808,1701,1906,00:00:00,G
K2,1806,1915,05:37:00,G
K1002,1804,1003,05:43:30,D
K4,1812,1915,05:46:30,G
K400,1716,1019,05:51:30,G
K6,1812,1916,05:57:30,G
K1004,1811,1003,06:01:00,D
K8,1812,1915,06:09:30,G
K402,1716,0158,06:15:30,G
K1006,1811,1003,06:18:00,D
K10,1812,1915,06:21:30,G
K404,1749,1019,06:28:30,G
K1008,1811,1003,06:33:00,D
K12,1812,1916,06:33:30,G
K7004,1750,1006,06:36:30,G
K600,1728,0158,06:40:00,G
K14,1812,1909,06:43:30,G
S406,1749,1019,06:48:30,G
K1010,1811,1003,06:50:00,D
K16,1812,1915,06:53:30,G
K408,1749,1019,07:00:00,G
K18,1812,1916,07:06:30,G
K1012,1811,1003,07:07:00,D
K602,1728,0158,07:10:30,G
K20,1812,1909,07:16:30,G
K410,1749,1019,07:20:30,G
K1014,1811,1003,07:24:00,D
K22,1812,1915,07:25:30,G
K604,1408,0158,07:31:00,G
K24,1812,1909,07:34:30,G
S412,1749,1019,07:38:30,G
K1016,1811,1003,07:40:00,D
K26,1812,1916,07:42:30,G
K414,1716,0158,07:46:30,G
K28,1812,1909,07:51:30,G
K606,1728,0158,07:55:30,G
K1018,1811,1003,07:56:00,D
K7006,1750,1006,08:00:00,G
K30,1812,1906,08:01:30,G
K1402,1701,1003,00:00:00,D
S416,1749,1019,08:06:30,G
K32,1812,1916,08:10:30,G
K1020,1811,1003,08:14:00,D
K608,1408,0158,08:15:30,G
K34,1812,1909,08:18:30,G
K7008,1750,1006,08:20:00,G
S418,1749,1019,08:22:30,G
K36,1812,1916,08:27:30,G
K1022,1811,1003,08:31:00,D
K420,1716,1019,08:32:30,G
K38,1812,1909,08:37:30,G
K610,1408,0158,08:41:30,G
S40,1812,1906,08:45:30,G
K1024,1811,1003,08:49:00,D
K422,1749,1019,08:50:30,G
K42,1812,1916,08:54:30,G
K612,1728,0158,08:58:30,G
K44,1812,1909,09:02:30,G
S424,1749,1019,09:06:00,G
K1026,1811,1003,09:06:00,D
K46,1812,1022,09:10:30,G
K614,1408,0158,09:14:00,G
K48,1812,1019,09:18:30,G
K7010,1750,1006,09:19:30,G
K1028,1811,1003,09:22:00,D
S426,1749,0159,09:22:30,G
K1908,1728,1003,09:26:00,D
K50,1812,1916,09:26:30,G
K616,1728,0158,09:31:30,G
S52,1812,1909,09:35:30,G
K428,1749,1019,09:39:30,G
K1030,1811,1003,09:41:00,D
K54,1812,1906,09:42:30,G
K618,1408,0158,09:46:30,G
S56,1812,1909,09:50:30,G
K1302,1811,1003,09:54:00,D
K430,1749,1019,09:54:30,G
K58,1812,1916,09:58:30,G
K620,1408,0158,10:02:30,G
K60,1812,1022,10:06:30,G
S432,1749,0159,10:10:30,G
K1034,1811,1003,10:12:00,D
K62,1812,1906,10:15:30,G
K7012,1750,1006,10:16:30,G
K622,1728,0158,10:20:30,G
K64,1812,1022,10:25:30,G
K1036,1811,1003,10:26:00,D
K434,1749,1019,10:30:30,G
K66,1812,1916,10:35:30,G
K1038,1811,1003,10:40:00,D
K624,1408,0158,10:40:30,G
K68,1812,1909,10:45:30,G
S436,1749,0159,10:50:30,G
K1040,1811,1003,10:52:00,D
K70,1812,1906,10:54:30,G
K628,1728,0158,11:00:30,G
K1304,1811,1003,11:03:00,D
K72,1812,1916,11:05:30,G
K7016,1750,1006,11:10:00,G
K820,1701,1019,00:00:00,G
K74,1812,1909,11:14:30,G
K630,1408,0158,11:18:00,G
K1044,1811,1003,11:19:00,D
K1910,1408,1003,11:22:30,D
K76,1812,1906,11:23:30,G
K440,1716,1019,11:28:00,G
K78,1812,1916,11:33:30,G
K1046,1811,1003,11:36:00,D
K632,1728,0158,11:37:30,G
K80,1812,1909,11:43:30,G
K1048,1811,1003,11:48:00,D
S442,1749,1019,11:48:00,G
K1912,1728,1003,11:51:30,D
S82,1812,1906,11:54:30,G
K7018,1750,1006,11:55:30,G
K634,1408,0158,12:00:00,G
K1306,1811,1003,12:01:00,D
