TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
7002,2719,2711,05:34:40,05:35:10,G
7004,2729,2711,05:52:50,05:53:20,G
7006,2731,2711,06:06:50,06:07:20,G
7008,2737,2711,06:19:00,06:19:30,G
7010,2744,2711,06:31:30,06:32:00,G
7012,2752,2711,06:42:50,06:43:20,G
7014,2752,2711,06:52:50,06:53:20,G
7016,2761,2712,07:00:50,07:01:20,G
7018,2752,2711,07:08:50,07:09:20,G
7020,2761,2712,07:15:50,07:16:20,G
7022,2752,2711,07:22:50,07:23:20,G
7024,2761,2712,07:28:50,07:29:20,G
7026,2761,2711,07:34:50,07:35:20,G
7028,2761,2712,07:40:50,07:41:20,G
7030,2752,2711,07:46:50,07:47:20,G
7032,2761,2712,07:51:50,07:52:20,G
7034,2752,2711,07:56:50,07:57:20,G
7036,2761,2712,08:01:50,08:02:20,G
7038,2761,2711,08:06:50,08:07:20,G
7040,2752,2712,08:11:50,08:12:20,G
7042,2761,2711,08:15:50,08:16:20,G
7044,2761,2712,08:19:50,08:20:20,G
7046,2752,2711,08:23:50,08:24:20,G
7048,2761,2712,08:27:50,08:28:20,G
7050,2761,2711,08:31:50,08:32:20,G
7052,2752,2712,08:35:50,08:36:20,G
7054,2761,2711,08:39:50,08:40:20,G
7056,2761,2712,08:43:50,08:44:20,G
7058,2752,2711,08:47:50,08:48:20,G
7060,2761,2712,08:51:50,08:52:20,G
7062,2761,2711,08:55:40,08:56:10,G
7064,2752,2712,08:59:10,08:59:50,G
7066,2761,2712,09:02:10,09:02:50,G
7068,2761,2712,09:05:10,09:05:50,G
7070,2752,2711,09:08:10,09:08:50,G
7072,2761,2712,09:11:10,09:11:50,G
7074,2761,2712,09:14:10,09:14:50,G
7076,2752,2712,09:17:10,09:17:50,G
7078,2761,2711,09:20:10,09:20:50,G
7080,2761,2712,09:23:10,09:23:50,G
7082,2752,2712,09:26:10,09:26:50,G
7084,2761,2713,09:29:10,09:29:50,G
7086,2761,2711,09:32:10,09:32:50,G
7088,2752,2712,09:35:10,09:35:50,G
7090,2761,2712,09:38:10,09:38:50,G
7092,2761,2712,09:41:10,09:41:50,G
7094,2752,2711,09:44:10,09:44:50,G
7096,2761,2712,09:47:10,09:47:50,G
7098,2761,2712,09:50:40,09:51:10,G
7100,2752,2712,09:53:50,09:54:20,G
7102,2761,2711,09:57:50,09:58:20,G
7104,2761,2712,10:01:50,10:02:20,G
7106,2752,2712,10:05:50,10:06:20,G
7108,2761,2711,10:09:50,10:10:20,G
7110,2761,2712,10:13:50,10:14:20,G
7112,2752,2712,10:17:50,10:18:20,G
7114,2761,2711,10:21:50,10:22:20,G
7116,2761,2712,10:25:50,10:26:20,G
7118,2752,2712,10:29:50,10:30:20,G
7120,2761,2712,10:33:50,10:34:20,G
7122,2761,2711,10:38:50,10:39:20,G
7124,2761,2712,10:44:50,10:45:20,G
7126,2761,2711,10:50:50,10:51:20,G
7128,2761,2712,10:56:50,10:57:20,G
7130,2761,2712,11:02:50,11:03:20,G
7132,2761,2711,11:08:50,11:09:20,G
7134,2761,2712,11:14:50,11:15:20,G
7136,2752,2712,11:20:50,11:21:20,G
7138,2761,2711,11:26:50,11:27:20,G
7140,2761,2712,11:32:50,11:33:20,G
7142,2761,2712,11:38:50,11:39:20,G
7144,2752,2711,11:44:50,11:45:20,G
7146,2761,2712,11:50:50,11:51:20,G
7148,2752,2712,11:56:50,11:57:20,G
