TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K8001,1317,1329,05:33:10,05:33:30,G
K8003,1309,1329,05:57:00,05:57:20,G
K8007,1309,1329,06:17:00,06:17:20,G
K8009,1309,1329,06:34:00,06:34:20,G
K8011,1309,1329,06:55:30,06:56:00,G
K8015,1309,1329,07:23:00,07:23:20,G
K8017,1306,1329,07:42:20,07:42:40,G
K8019,1306,1329,08:09:20,08:09:40,G
K8021,1309,1329,08:23:00,08:23:20,G
K8023,1309,1329,08:36:10,08:36:30,G
K8027,1309,1329,09:10:20,09:10:40,G
K8301,1305,1329,09:42:40,09:43:00,G
K8033,1309,1329,10:10:10,10:10:30,G
K8035,1306,1329,10:34:20,10:34:40,G
K8037,1306,1329,10:59:20,10:59:40,G
K8039,1306,1329,11:11:20,11:11:40,G
K8041,1309,1329,11:35:00,11:35:20,G
K8043,1306,1329,12:08:20,12:08:40,G
K8045,1309,1329,12:27:00,12:27:20,G
K8047,1309,1329,12:48:00,12:48:20,G
K8049,1309,1329,13:17:00,13:17:20,G
K8051,1309,1329,13:39:00,13:39:20,G
K8053,1309,1329,14:04:50,14:05:10,G
K8055,1309,1329,14:27:00,14:27:20,G
K8057,1306,1329,14:59:10,14:59:30,G
K8059,1309,1329,15:18:00,15:18:20,G
K8061,1317,1329,15:33:10,15:33:30,G
K8063,1309,1329,15:45:30,15:45:50,G
K8065,1309,1329,16:10:10,16:10:30,G
K8067,1309,1329,16:29:00,16:29:20,G
K8069,1309,1329,16:56:40,16:57:00,G
K8071,1309,1329,17:22:00,17:22:20,G
K8073,1309,1329,17:55:30,17:56:00,G
K8079,1309,1329,18:29:00,18:29:20,G
K8081,1309,1329,18:51:10,18:51:30,G
K8083,1309,1329,19:17:10,19:17:30,G
K8085,1309,1329,19:36:00,19:36:20,G
K8087,1309,1329,19:47:00,19:47:20,G
K8089,1306,1329,20:00:10,20:00:30,G
K8091,1309,1329,20:21:10,20:21:30,G
K8093,1309,1329,20:42:00,20:42:20,G
K8095,1309,1329,21:05:30,21:05:50,G
K8303,1305,1329,21:33:40,21:34:00,G
K8101,1309,1329,21:51:00,21:51:20,G
K8103,1309,1329,22:15:10,22:15:30,G
K8105,1309,1329,22:42:00,22:42:20,G
K8107,1306,1329,23:05:00,23:05:20,G
K8109,1309,1329,23:24:00,23:24:20,G
K8113,1309,1329,24:03:00,24:03:20,G
