TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
3008,0323,1958,05:40:00,G
3010,0334,1958,05:58:30,G
3012,0339,1958,06:08:00,G
3014K,0342,1958,06:16:30,G
3016,0339,0310,06:22:30,G
3018K,0342,1958,06:29:30,G
3020,0339,0310,06:35:30,G
3022,0342,1958,06:42:00,G
3024,0339,0310,06:48:00,G
3026,0342,1958,06:53:30,G
3028,0339,0310,07:00:00,G
3030,0342,1958,07:06:30,G
3032,0339,0310,07:12:00,G
3036,0342,1958,07:18:30,G
3038,0342,1958,07:24:30,G
3040,0342,0310,07:30:30,G
3042,0342,1958,07:36:30,G
3044,0342,0310,07:42:30,G
3046K,0342,1958,07:48:30,G
3048,0342,0310,07:54:30,G
3050K,0342,1958,08:00:30,G
3052,0342,0310,08:06:30,G
3054,0342,1958,08:11:30,G
3056K,0342,1958,08:16:30,G
3058,0342,1958,08:22:30,G
3060,0342,0310,08:28:30,G
3064,0342,1958,08:34:30,G
3066K,0342,0310,08:40:30,G
3068,0342,1958,08:46:30,G
3070K,0342,0310,08:52:30,G
3072,0342,1958,08:58:30,G
3074,0342,0310,09:06:30,G
3076,0342,1958,09:12:30,G
3078,0342,0310,09:18:30,G
3080,0342,1958,09:24:30,G
3082,0342,0310,09:30:30,G
3084,0342,1958,09:36:30,G
3086,0342,0310,09:42:30,G
3090,0339,1958,09:48:30,G
3092K,0342,0310,09:54:30,G
3094,0342,1958,10:00:30,G
3096K,0342,1958,10:06:30,G
3098,0342,1958,10:12:30,G
3100,0342,0310,10:18:30,G
3102,0342,1958,10:24:30,G
3104,0342,1958,10:30:30,G
3106,0342,0310,10:36:30,G
3108,0342,1958,10:42:30,G
3110K,0342,1958,10:48:30,G
3112,0342,0310,10:54:30,G
3114,0342,1958,11:00:30,G
3116,0342,0310,11:06:30,G
3118K,0342,1958,11:12:30,G
3120K,0342,0310,11:18:30,G
3122K,0342,1958,11:24:30,G
3124K,0342,1958,11:30:30,G
3126,0342,1958,11:36:30,G
3128,0342,0310,11:42:30,G
3130K,0342,1958,11:48:30,G
3132,0342,0310,11:54:30,G
3134,0342,1958,12:00:30,G
3136K,0342,0310,12:06:30,G
3138,0342,1958,12:12:30,G
3140,0342,0310,12:18:30,G
3142,0342,1958,12:24:30,G
3144,0342,0310,12:30:30,G
3146,0342,1958,12:36:30,G
3148,0342,0310,12:42:30,G
3150,0342,1958,12:48:30,G
3152,0342,0310,12:54:30,G
3154,0339,1958,13:00:30,G
3156,0342,0310,13:06:30,G
3158,0342,1958,13:12:30,G
3160,0342,0310,13:18:30,G
3162,0342,1958,13:24:30,G
3164,0342,0310,13:30:30,G
3166,0342,1958,13:36:30,G
3168,0342,0310,13:42:30,G
3170K,0342,1958,13:48:30,G
3172,0342,0310,13:54:30,G
3174,0342,1958,14:00:30,G
3176,0342,0310,14:06:30,G
3178,0342,1958,14:12:30,G
3180,0342,0310,14:18:30,G
3182,0342,1958,14:24:30,G
3184K,0342,0310,14:30:30,G
3186K,0342,1958,14:36:30,G
3188,0342,0310,14:42:30,G
3190,0342,1958,14:47:30,G
3192K,0342,0310,14:53:30,G
3194,0342,1958,14:58:30,G
3704K,0342,1958,15:03:30,G
3196,0342,0310,15:08:30,G
3198,0342,1958,15:13:30,G
3200K,0342,0310,15:19:30,G
3202,0342,1958,15:24:30,G
3204,0342,0310,15:30:30,G
3206,0342,1958,15:36:30,G
3208,0342,0310,15:42:30,G
3210,0342,1958,15:48:30,G
3212,0342,0310,15:54:30,G
3214,0342,1958,16:00:30,G
3216,0342,0310,16:06:30,G
3218,0342,1958,16:12:30,G
3220,0342,0310,16:18:30,G
3224,0342,1958,16:24:30,G
3226,0342,0310,16:30:30,G
3230,0342,1958,16:36:30,G
3232,0342,0310,16:42:30,G
3234,0342,1958,16:48:30,G
3236,0342,0310,16:54:30,G
3238K,0342,1958,17:00:30,G
3240,0342,0310,17:06:30,G
3242,0342,1958,17:12:30,G
3244K,0342,1958,17:18:30,G
3246K,0342,1958,17:24:30,G
3248,0342,0310,17:30:30,G
3250,0342,1958,17:36:30,G
3252,0342,0310,17:42:30,G
3254K,0342,1958,17:48:30,G
3256,0342,0310,17:54:30,G
3260,0342,1958,18:00:30,G
3262K,0342,1958,18:06:30,G
3264,0342,0310,18:12:30,G
3266,0342,1958,18:19:30,G
3268,0342,0310,18:26:30,G
3270,0342,1958,18:33:30,G
3272,0342,1958,18:40:30,G
3274,0342,0310,18:47:30,G
3278,0342,1958,18:54:30,G
3280,0342,0310,19:00:30,G
3282,0342,1958,19:06:30,G
3284,0342,0310,19:12:30,G
