TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
A3291,4201,4209,24:22:30,G
A3089,4201,4209,19:42:00,G
A3087,4201,4209,19:31:30,G
A3085,4201,4209,19:21:30,G
A3083,4201,4209,19:01:30,G
A3081,4201,4209,18:41:30,G
A3079,4201,4209,18:26:00,G
A3077,4201,4209,18:15:00,G
A3075,4201,4209,18:02:00,G
A3073,4201,4209,17:41:30,G
A3071,4201,4209,17:22:30,G
A3069,4201,4209,16:59:30,G
A3067,4201,4209,16:41:30,G
A3065,4201,4209,16:21:30,G
A3063,4201,4209,16:08:30,G
A3061,4201,4209,15:49:00,G
A3059,4201,4209,15:28:30,G
A3057,4201,4209,15:04:00,G
A3055,4201,4209,14:49:30,G
A3053,4201,4209,14:34:00,G
A3051,4201,4209,14:13:30,G
A3049,4201,4209,14:01:30,G
A3047,4201,4209,13:29:30,G
A3045,4201,4209,13:14:00,G
A3043,4201,4209,13:02:00,G
A3041,4201,4209,12:48:30,G
A3039,4201,4209,12:19:30,G
A3037,4201,4209,12:06:30,G
A3035,4201,4209,11:43:30,G
A3033,4201,4209,11:21:30,G
A3031,4201,4209,10:51:00,G
A3029,4201,4209,10:41:30,G
A3027,4201,4209,10:27:30,G
A3025,4201,4209,10:08:00,G
A3023,4201,4209,09:38:30,G
A3021,4201,4209,09:21:30,G
A3019,4201,4209,09:08:30,G
A3017,4201,4209,08:56:30,G
A3015,4201,4209,08:35:30,G
A3013,4201,4209,08:18:30,G
A3011,4201,4209,08:07:30,G
A3009,4201,4209,07:54:30,G
A3007,4201,4209,07:43:00,G
A3091,4201,4209,20:01:30,G
A3293,4201,4209,24:34:30,G
A3001,4201,4209,06:24:30,G
A3003,4201,4209,07:21:30,G
A3005,4201,4209,07:32:00,G
A3093,4201,4209,20:22:00,G
A3095,4201,4209,20:50:30,G
A3097,4201,4209,21:08:00,G
A3099,4201,4209,21:21:30,G
A3101,4201,4209,22:46:30,G
A2371,4209,4215,00:00:00,G
A2001,4201,4215,05:54:30,G
A2003,4201,4215,06:14:30,G
A2005,4201,4215,06:34:00,G
A2007,4201,4215,06:48:30,G
A2009,4201,4215,07:01:30,G
A2011,4201,4215,07:13:00,G
A2013,4201,4215,07:26:00,G
A2015,4201,4215,07:37:30,G
A2017,4201,4215,07:48:00,G
A2019,4201,4215,08:01:30,G
A2021,4201,4215,08:13:00,G
A2023,4201,4215,08:24:00,G
A2025,4201,4215,08:31:00,G
A2027,4201,4215,08:43:30,G
A2029,4201,4215,08:50:30,G
A2031,4201,4215,09:02:30,G
A2033,4201,4215,09:14:00,G
A2035,4201,4215,09:26:30,G
A2037,4201,4215,09:32:30,G
A2039,4201,4215,09:44:00,G
A2041,4201,4215,09:51:30,G
A2043,4201,4215,10:01:30,G
A2045,4201,4215,10:14:00,G
A2047,4201,4215,10:21:00,G
A2049,4201,4215,10:33:30,G
A2051,4201,4215,10:46:00,G
A2053,4201,4215,10:56:00,G
A2055,4201,4215,11:05:00,G
A2057,4201,4215,11:13:30,G
A2059,4201,4215,11:28:30,G
A2061,4201,4215,11:37:00,G
A2063,4201,4215,11:51:00,G
A2065,4201,4215,12:01:30,G
A2067,4201,4215,12:13:00,G
A2069,4201,4215,12:25:30,G
A2071,4201,4215,12:33:30,G
A2073,4201,4215,12:42:00,G
A2075,4201,4215,12:55:00,G
A2077,4201,4215,13:07:00,G
A2079,4201,4215,13:22:30,G
A2081,4201,4215,13:36:00,G
A2083,4201,4215,13:44:30,G
A2085,4201,4215,13:53:30,G
A2087,4201,4215,14:07:30,G
A2089,4201,4215,14:19:30,G
A2091,4201,4215,14:27:00,G
A2093,4201,4215,14:42:00,G
A2095,4201,4215,14:56:30,G
A2097,4201,4215,15:11:00,G
A2099,4201,4215,15:22:00,G
A2101,4201,4215,15:35:30,G
A2103,4201,4215,15:43:30,G
A2105,4201,4215,15:54:00,G
A2107,4201,4215,16:02:00,G
A2109,4201,4215,16:15:00,G
A2111,4201,4215,16:26:30,G
A2113,4201,4215,16:33:30,G
A2115,4201,4215,16:47:00,G
A2117,4201,4215,16:54:00,G
A2119,4201,4215,17:05:00,G
A2121,4201,4215,17:14:00,G
A2123,4201,4215,17:27:00,G
A2125,4201,4215,17:35:00,G
A2127,4201,4215,17:47:00,G
A2129,4201,4215,17:53:30,G
A2131,4201,4215,18:08:30,G
A2133,4201,4215,18:21:30,G
A2135,4201,4215,18:33:30,G
A2137,4201,4215,18:47:30,G
A2139,4201,4215,18:55:00,G
A2141,4201,4215,19:06:30,G
A2143,4201,4215,19:13:30,G
A2145,4201,4215,19:26:30,G
A2147,4201,4215,19:37:00,G
A2149,4201,4215,19:47:00,G
A2151,4201,4215,19:54:00,G
A2153,4201,4215,20:06:00,G
A2155,4201,4215,20:13:30,G
A2157,4201,4215,20:27:00,G
A2159,4201,4215,20:34:30,G
A2161,4201,4215,20:45:30,G
A2163,4201,4215,20:55:30,G
A2165,4201,4215,21:02:30,G
A2167,4201,4215,21:14:00,G
A2169,4201,4215,21:26:30,G
A2171,4201,4215,21:35:00,G
A2173,4201,4215,21:42:30,G
A2175,4201,4215,21:51:00,G
A2177,4201,4215,22:01:30,G
A2179,4201,4215,22:09:00,G
A2181,4201,4215,22:16:30,G
A2183,4201,4215,22:23:30,G
A2185,4201,4215,22:31:00,G
A2187,4201,4215,22:41:30,G
A2189,4201,4215,22:51:30,G
A2191,4201,4215,23:01:30,G
A2193,4201,4215,23:11:00,G
A2195,4201,4215,23:21:30,G
A2197,4201,4215,23:30:00,G
A2199,4201,4215,23:38:00,G
A2201,4201,4215,23:46:30,G
A2203,4201,4215,24:00:30,G
A2205,4201,4215,24:14:30,G
