TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K603,1716,1728,05:24:00,G
K605,1716,1408,05:46:00,G
K607,1701,1408,06:13:30,G
K609,1701,1408,06:40:30,G
K611,1701,1408,07:04:30,G
K613,1701,1408,07:29:30,G
K615,1701,1408,08:01:30,G
K617,1019,1728,08:22:00,G
K619,1019,1408,08:43:00,G
K621,1716,1408,08:54:00,G
K623,0158,1728,09:01:30,G
K625,0158,1408,09:25:30,G
K627,1019,1408,09:40:00,G
K629,0158,1728,09:58:30,G
K631,0158,1408,10:25:00,G
K633,0158,1728,10:50:00,G
K635,0158,1408,11:08:30,G
K637,0158,1728,11:33:30,G
K639,0158,1408,11:46:30,G
K641,0158,1728,12:06:30,G
K643,1019,1408,12:29:30,G
K645,0158,1728,12:45:30,G
K647,0158,1408,13:08:30,G
K649,0158,1728,13:24:30,G
K651,0158,1408,13:49:30,G
K653,0158,1728,14:07:00,G
K655,0158,1408,14:30:00,G
K657,0158,1728,14:47:30,G
K659,0158,1408,15:07:00,G
K661,0158,1728,15:25:30,G
K663,1716,1728,15:38:00,G
K665,0158,1408,15:45:30,G
K667,0158,1728,16:06:00,G
K669,0158,1408,16:26:30,G
K671,1716,1728,16:35:00,G
K673,0158,1728,16:45:30,G
K675,0158,1408,17:04:00,G
K677,0158,1728,17:25:30,G
K679,1716,1728,17:35:00,G
K681,0158,1408,17:45:30,G
K683,0158,1728,18:05:30,G
K685,0158,1408,18:25:00,G
K687,0158,1408,18:45:30,G
K689,0158,1728,19:04:30,G
K691,0158,1408,19:22:30,G
K693,1019,1728,19:39:00,G
K695,1019,1408,19:58:30,G
K697,0158,1728,20:12:30,G
K699,0158,1408,20:35:30,G
K701,0158,1408,20:54:30,G
K703,0158,1728,21:12:00,G
K705,0158,1408,21:33:00,G
K707,0158,1408,21:42:30,G
K709,0158,1728,21:59:30,G
K711,0158,1728,22:15:30,G
K713,0158,1408,22:29:30,G
K717,1716,1408,23:06:00,G
K719,0158,1728,23:23:30,G
K721,0158,1408,23:42:30,G
K723,0158,1728,24:01:30,G
