TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K2201,1284,1251,06:29:40,G
K2203,1284,1251,07:45:40,G
K2205,1284,1251,09:05:30,G
K2207,0300,1251,09:53:00,G
K2209,1284,1251,10:49:00,G
K2211,0300,1251,11:49:00,G
K2213,0300,1251,12:51:40,G
K2215,0300,1251,14:00:40,G
K2217,0300,1251,15:01:10,G
K2219,0300,1251,16:00:40,G
K2221,0300,1251,16:59:30,G
K2223,0300,1251,17:47:00,G
K2225,0300,1251,18:51:00,G
K2227,0300,1251,19:46:40,G
K2229,0300,1251,20:46:40,G
K2231,0300,1251,21:46:40,G
K2233,1284,1251,23:15:40,G
K2235,1284,1251,24:25:00,G
