TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
2545,0211,0228,25:00:00,G
2003,0228,0211,00:00:00,G
2005,0234,0211,05:42:30,G
2007,0234,0211,05:48:30,G
2009,0239,0211,05:54:30,G
2011,0234,0211,06:00:30,G
2013,0202,0211,06:06:00,G
2015,0234,0211,06:11:30,G
2017,0234,0211,06:16:30,G
2019,0211,0211,06:22:00,G
2021,0234,0211,06:26:30,G
2023,0211,0211,06:31:00,G
2025,0234,0211,06:35:30,G
2027,0211,0211,06:41:00,G
2029,0234,0211,06:45:30,G
2031,0211,0211,06:50:30,G
2033,0234,0211,06:55:30,G
2035,0211,0211,07:00:30,G
2037,0234,0211,07:05:30,G
2039,0211,0211,07:09:30,G
2041,0211,0211,07:15:30,G
2043,0211,0211,07:19:30,G
2045,0234,0211,07:22:30,G
2047,0211,0211,07:25:30,G
2049,0211,0211,07:28:30,G
2051,0211,0211,07:31:00,G
2053,0234,0211,07:34:00,G
2055,0211,0211,07:37:00,G
2057,0211,0211,07:40:00,G
2059,0211,0211,07:43:00,G
2061,0234,0211,07:46:00,G
2063,0211,0211,07:48:30,G
2065,0234,0211,07:51:00,G
2067,0211,0211,07:53:30,G
2069,0234,0211,07:56:00,G
2071,0211,0211,07:58:30,G
2073,0234,0211,08:01:00,G
2075,0211,0211,08:03:30,G
2077,0234,0211,08:06:00,G
2079,0211,0211,08:08:30,G
2081,0234,0211,08:11:00,G
2083,0211,0211,08:13:30,G
2085,0234,0211,08:16:00,G
2087,0211,0211,08:18:30,G
2089,0234,0211,08:21:00,G
2091,0211,0211,08:23:30,G
2093,0234,0211,08:26:00,G
2095,0211,0211,08:28:30,G
2099,0211,0211,08:33:30,G
2101,0211,0211,08:36:00,G
2103,0211,0211,08:38:30,G
2105,0211,0211,08:42:30,G
2107,0211,0211,08:45:00,G
2109,0211,0211,08:48:30,G
2111,0211,0211,08:52:30,G
2113,0211,0211,08:55:30,G
2115,0211,0211,08:58:30,G
2117,0211,0211,09:01:00,G
2119,0211,0211,09:03:30,G
2121,0211,0211,09:06:30,G
2123,0211,0211,09:09:30,G
2125,0211,0211,09:12:30,G
2129,0211,0211,09:18:00,G
2131,0211,0211,09:21:00,G
2133,0211,0211,09:23:30,G
2135,0211,0211,09:26:00,G
2137,0211,0211,09:28:30,G
2141,0211,0211,09:33:30,G
2143,0211,0211,09:35:30,G
2145,0211,0211,09:37:30,G
2147,0211,0211,09:40:00,G
2149,0211,0211,09:42:30,G
2151,0211,0211,09:45:00,G
2153,0211,0211,09:47:30,G
2155,0211,0211,09:50:00,G
2157,0211,0211,09:52:30,G
2159,0211,0211,09:57:30,G
2163,0211,0211,10:01:30,G
2165,0211,0211,10:05:00,G
2167,0211,0211,10:07:30,G
2171,0211,0211,10:13:00,G
2173,0211,0211,10:15:30,G
2177,0211,0211,10:22:00,G
2179,0211,0211,10:26:00,G
2181,0211,0211,10:31:00,G
2185,0211,0211,10:36:30,G
2187,0211,0211,10:42:30,G
2189,0211,0211,10:48:00,G
2193,0211,0211,10:53:30,G
2195,0211,0211,10:58:30,G
2197,0211,0211,11:03:00,G
2199,0211,0211,11:08:00,G
2203,0211,0211,11:13:00,G
2205,0211,0211,11:18:00,G
2209,0211,0211,11:23:00,G
2211,0211,0211,11:28:00,G
2215,0211,0211,11:32:30,G
2217,0211,0211,11:38:00,G
2219,0211,0211,11:43:30,G
2221,0211,0211,11:50:30,G
2223,0211,0211,11:56:00,G
2225,0211,0211,12:01:00,G
2227,0211,0211,12:07:00,G
2229,0211,0211,12:13:00,G
2231,0211,0211,12:18:00,G
2233,0211,0211,12:24:00,G
2235,0211,0211,12:29:00,G
2237,0211,0211,12:34:00,G
2239,0211,0211,12:39:00,G
2241,0211,0211,12:44:00,G
2243,0211,0211,12:49:00,G
2245,0211,0211,12:54:00,G
2247,0211,0211,12:59:00,G
2249,0211,0211,13:04:00,G
2251,0211,0211,13:09:00,G
2253,0211,0211,13:14:00,G
2255,0211,0211,13:20:00,G
2257,0211,0211,13:26:00,G
2259,0211,0211,13:31:00,G
2261,0211,0211,13:37:00,G
2263,0211,0211,13:43:00,G
2265,0211,0211,13:49:00,G
2267,0211,0211,13:54:00,G
2269,0211,0211,13:59:00,G
2271,0211,0211,14:04:00,G
2273,0211,0211,14:09:00,G
2275,0211,0211,14:14:00,G
2277,0211,0211,14:19:00,G
2279,0211,0211,14:24:00,G
2281,0211,0211,14:29:00,G
2283,0211,0211,14:34:00,G
2285,0211,0211,14:39:00,G
2287,0211,0211,14:44:00,G
2289,0211,0211,14:50:00,G
2291,0211,0211,14:56:00,G
2293,0211,0211,15:01:00,G
2295,0211,0211,15:07:00,G
2297,0211,0211,15:13:00,G
2299,0211,0211,15:19:00,G
2301,0211,0211,15:24:00,G
2303,0211,0211,15:29:00,G
2305,0211,0211,15:33:30,G
2307,0211,0211,15:39:00,G
2309,0211,0211,15:44:00,G
2311,0211,0211,15:49:00,G
2313,0211,0211,15:53:30,G
2315,0211,0211,15:59:00,G
2317,0211,0211,16:04:00,G
2319,0211,0211,16:08:30,G
2321,0211,0211,16:14:30,G
2323,0211,0211,16:19:30,G
2325,0211,0211,16:26:00,G
2327,0211,0211,16:31:00,G
2329,0211,0211,16:37:00,G
2331,0211,0211,16:43:00,G
2333,0234,0211,16:46:00,G
2335,0211,0211,16:49:00,G
2337,0211,0211,16:54:30,G
2339,0211,0211,16:59:00,G
2341,0211,0211,17:03:00,G
2343,0211,0211,17:06:30,G
2345,0211,0211,17:10:00,G
2347,0211,0211,17:14:00,G
2349,0211,0211,17:19:00,G
2351,0211,0211,17:23:00,G
2353,0211,0211,17:26:30,G
2355,0211,0211,17:30:00,G
2357,0211,0211,17:34:00,G
2359,0211,0211,17:38:00,G
2361,0234,0211,17:42:00,G
2363,0211,0211,17:45:00,G
2365,0211,0211,17:49:00,G
2367,0211,0211,17:53:00,G
