TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K6501,1800,1891,05:32:30,05:33:00,G
K6503,1800,1891,05:52:30,05:53:00,G
K6505,1800,1891,06:12:30,06:13:00,G
K6507,1800,1891,06:27:30,06:28:00,G
K6509,1800,1891,06:42:30,06:43:00,G
K6511,1800,1891,06:57:30,06:58:00,G
K6513,1800,1891,07:12:30,07:13:00,G
K6515,1800,1891,07:27:30,07:28:00,G
K6517,1800,1891,07:42:30,07:43:00,G
K6519,1800,1891,07:57:30,07:58:00,G
K6521,1800,1891,08:12:30,08:13:00,G
K6523,1800,1891,08:27:30,08:28:00,G
K6525,1800,1891,08:42:30,08:43:00,G
K6527,1800,1891,08:57:30,08:58:00,G
K6529,1800,1891,09:12:30,09:13:00,G
K6531,1800,1891,09:27:30,09:28:00,G
K6533,1800,1891,09:42:30,09:43:00,G
K6535,1800,1891,09:57:30,09:58:00,G
K6537,1800,1891,10:11:30,10:12:00,G
K6539,1800,1891,10:25:30,10:26:00,G
K6541,1800,1891,10:38:30,10:39:00,G
K6543,1800,1891,10:53:30,10:54:00,G
K6545,1800,1891,11:07:30,11:08:00,G
K6547,1800,1891,11:22:30,11:23:00,G
K6549,1800,1891,11:37:30,11:38:00,G
K6551,1800,1891,11:52:30,11:53:00,G
K6553,1800,1891,12:07:30,12:08:00,G
K6555,1800,1891,12:22:30,12:23:00,G
K6557,1800,1891,12:37:30,12:38:00,G
K6559,1800,1891,12:52:30,12:53:00,G
K6561,1800,1891,13:07:30,13:08:00,G
K6563,1800,1891,13:22:30,13:23:00,G
K6565,1800,1891,13:37:30,13:38:00,G
K6567,1800,1891,13:52:30,13:53:00,G
K6569,1800,1891,14:06:30,14:07:00,G
K6571,1800,1891,14:22:30,14:23:00,G
K6573,1800,1891,14:37:30,14:38:00,G
K6575,1800,1891,14:52:30,14:53:00,G
K6577,1800,1891,15:07:30,15:08:00,G
K6579,1800,1891,15:22:30,15:23:00,G
K6581,1800,1891,15:37:30,15:38:00,G
K6583,1800,1891,15:52:30,15:53:00,G
K6585,1800,1891,16:07:30,16:08:00,G
K6587,1800,1891,16:22:30,16:23:00,G
K6589,1800,1891,16:37:30,16:38:00,G
K6591,1800,1891,16:52:30,16:53:00,G
K6593,1800,1891,17:07:30,17:08:00,G
K6595,1800,1891,17:22:30,17:23:00,G
K6597,1800,1891,17:37:30,17:38:00,G
K6599,1800,1891,17:52:30,17:53:00,G
K6601,1800,1891,18:07:30,18:08:00,G
K6603,1800,1891,18:25:30,18:26:00,G
K6605,1800,1891,18:42:30,18:43:00,G
K6607,1800,1891,18:57:30,18:58:00,G
K6609,1800,1891,19:12:30,19:13:00,G
K6611,1800,1891,19:27:30,19:28:00,G
K6613,1800,1891,19:42:30,19:43:00,G
K6615,1800,1891,19:57:30,19:58:00,G
K6617,1800,1891,20:12:30,20:13:00,G
K6619,1800,1891,20:27:30,20:28:00,G
K6621,1800,1891,20:42:30,20:43:00,G
K6623,1800,1891,20:57:30,20:58:00,G
K6625,1800,1891,21:12:30,21:13:00,G
K6627,1800,1891,21:27:30,21:28:00,G
K6629,1800,1891,21:42:30,21:43:00,G
K6631,1800,1891,21:57:30,21:58:00,G
K6633,1800,1891,22:12:30,22:13:00,G
K6635,1800,1891,22:27:30,22:28:00,G
K6637,1800,1891,22:42:30,22:43:00,G
K6639,1800,1891,22:57:30,22:58:00,G
K6641,1800,1891,23:12:30,23:13:00,G
K6643,1800,1891,23:32:30,23:33:00,G
K6645,1800,1891,23:55:30,23:56:00,G
