TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6015,102C,1846,05:16:00,G
K6019,102C,1846,05:28:00,G
K6023,102C,1846,05:39:00,G
K6029,102C,1846,05:57:00,G
K6033,102C,1846,06:11:00,G
K6037,102C,1846,06:20:00,G
K6041,102C,1846,06:31:00,G
K6043,102C,1846,06:39:00,G
K6403,102C,1846,06:51:00,D
K6047,102C,1846,06:58:00,G
K6049,102C,1846,07:05:00,G
K6051,102C,1846,07:13:00,G
K6053,102C,1846,07:20:00,G
K6055,102C,1846,07:27:00,G
K6405,102C,1846,07:33:00,D
K6059,102C,1846,07:39:00,G
K6061,102C,1846,07:45:00,G
K6063,102C,1846,07:51:00,G
K6065,102C,1846,07:56:00,G
K6067,1845,1862,08:00:30,G
K6069,102C,1846,08:06:00,G
K6071,102C,1862,08:11:00,G
K6073,102C,1846,08:15:00,G
K6491,102C,1862,08:19:00,G
K6075,102C,1862,08:23:00,G
K6077,102C,1846,08:27:00,G
K6079,102C,1862,08:31:00,G
K6081,102C,1862,08:35:00,G
K6083,102C,1846,08:39:00,G
K6085,102C,1862,08:43:00,G
K6087,102C,1862,08:47:00,G
K6089,102C,1846,08:51:00,G
K6393,102C,1862,08:55:00,G
K6091,102C,1862,08:59:00,G
K6093,102C,1862,09:03:00,G
K6095,102C,1846,09:07:00,G
K6097,102C,1862,09:11:00,G
K6099,102C,1862,09:15:00,G
K6101,102C,1846,09:19:00,G
K6103,102C,1862,09:23:00,G
K6105,102C,1862,09:28:00,G
K6107,102C,1862,09:33:00,G
K6109,102C,1846,09:37:00,G
K6111,102C,1862,09:43:00,G
K6113,102C,1862,09:49:00,G
K6115,1845,1846,09:55:30,G
K6117,102C,1862,10:01:00,G
K6121,102C,1846,10:08:00,G
K6123,102C,1862,10:15:00,G
K6125,102C,1846,10:23:00,G
K6127,102C,1862,10:30:00,G
K6129,102C,1846,10:39:00,G
K6131,102C,1862,10:47:00,G
K6133,1845,1846,10:58:30,G
K6135,102C,1862,11:04:00,G
K6137,102C,1846,11:11:00,G
K6139,102C,1862,11:19:00,G
K6141,102C,1846,11:27:00,G
K6143,102C,1862,11:35:00,G
K6145,102C,1846,11:43:00,G
K6147,102C,1862,11:52:00,G
K6149,102C,1846,12:01:00,G
K6151,1845,1862,12:08:30,G
K6153,102C,1846,12:15:00,G
K6155,102C,1862,12:23:00,G
K6157,102C,1846,12:32:00,G
K6159,102C,1862,12:40:00,G
K6161,102C,1846,12:49:00,G
K6163,1845,1862,12:57:30,G
K6165,102C,1846,13:04:00,G
K6167,102C,1862,13:11:00,G
K6169,102C,1846,13:19:00,G
K6171,102C,1862,13:26:00,G
K6173,102C,1846,13:35:00,G
K6175,102C,1862,13:43:00,G
K6177,102C,1846,13:51:00,G
K6179,102C,1862,13:59:00,G
K6181,102C,1846,14:07:00,G
K6183,102C,1862,14:15:00,G
K6185,102C,1846,14:23:00,G
K6187,102C,1862,14:31:00,G
K6189,102C,1846,14:40:00,G
K6191,1845,1862,14:47:30,G
K6193,102C,1846,14:55:00,G
K6195,102C,1846,15:03:00,G
K6197,102C,1846,15:11:00,G
K6199,102C,1862,15:19:00,G
K6201,102C,1846,15:27:00,G
K6203,102C,1862,15:37:00,G
K6205,1845,1846,15:47:30,G
K6207,102C,1862,15:52:00,G
K6209,102C,1846,16:00:00,G
K6211,102C,1862,16:08:00,G
K6213,102C,1846,16:15:00,G
K6215,102C,1862,16:23:00,G
K6217,102C,1846,16:31:00,G
K6219,102C,1846,16:40:00,G
K6221,1845,1846,16:50:30,G
K6223,102C,1846,16:55:00,G
K6225,102C,1846,17:03:00,G
K6227,102C,1846,17:11:00,G
K6229,102C,1846,17:19:00,G
K6231,102C,1846,17:26:00,G
K6233,102C,1862,17:31:00,G
K6235,102C,1846,17:36:00,G
K6237,102C,1846,17:42:00,G
K6239,102C,1862,17:47:00,G
K6241,102C,1846,17:51:00,G
K6243,102C,1846,17:56:00,G
K6409,102C,1846,18:02:00,D
K6247,102C,1846,18:07:00,G
K6249,102C,1846,18:12:00,G
K6411,102C,1846,18:18:00,D
K6251,102C,1862,18:22:00,G
K6253,102C,1846,18:27:00,G
K6413,102C,1846,18:33:00,D
K6257,102C,1846,18:38:00,G
K6259,102C,1862,18:43:00,G
K6261,102C,1846,18:48:00,G
K6263,102C,1862,18:52:00,G
K6265,102C,1846,18:57:00,G
K6415,102C,1846,19:03:00,D
K6269,102C,1862,19:08:00,G
K6271,102C,1846,19:13:00,G
K6273,102C,1862,19:18:00,G
K6275,1845,1846,19:23:00,G
K6277,102C,1846,19:27:00,G
K6417,102C,1846,19:34:00,D
