TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
4002,0426,0409,05:49:00,05:49:30,G
4004,0434,0409,06:04:00,06:04:30,G
4006,0433,0409,06:16:30,06:17:00,G
4300K,1751,0409,06:28:00,06:28:30,G
4008,0433,0409,06:36:30,06:37:00,G
4302K,1759,0409,06:44:30,06:45:00,G
4304K,1759,0409,06:51:30,06:52:00,G
4010,0433,0409,06:57:30,06:58:00,G
4502K,1762,0409,07:03:30,07:04:00,G
4012,0433,0409,07:09:30,07:10:00,G
4504,1762,0409,07:15:30,07:16:00,G
4014,0433,0409,07:21:30,07:22:00,G
4506K,1762,0409,07:27:30,07:28:00,G
4016,0433,0409,07:33:30,07:34:00,G
4508K,1762,0409,07:39:30,07:40:00,G
4018,0433,0409,07:45:30,07:46:00,G
4510,1762,0409,07:51:30,07:52:00,G
4020,0433,0409,07:57:30,07:58:00,G
4512K,1762,0409,08:03:30,08:04:00,G
4022,0433,0409,08:09:30,08:10:00,G
4514K,1762,0409,08:15:30,08:16:00,G
4024,0433,0409,08:21:30,08:22:00,G
4516K,1762,0409,08:27:30,08:28:00,G
4306K,1759,0409,08:33:30,08:34:00,G
4518,1762,0409,08:39:30,08:40:00,G
4026,0433,0409,08:45:30,08:46:00,G
4520,1762,0409,08:51:30,08:52:00,G
4522K,1762,0409,08:57:30,08:58:00,G
4028,0433,0409,09:03:30,09:04:00,G
4524K,1762,0409,09:09:30,09:10:00,G
4030,0433,0409,09:15:30,09:16:00,G
4526,1762,0409,09:21:30,09:22:00,G
4032,0433,0409,09:27:30,09:28:00,G
4528,1762,0409,09:33:30,09:34:00,G
4034,0433,0409,09:38:30,09:39:00,G
4308,1759,0409,09:43:30,09:44:00,G
4530K,1762,0409,09:48:30,09:49:00,G
4036,0433,0409,09:53:30,09:54:00,G
4532,1762,0409,09:58:30,09:59:00,G
4038,0433,0409,10:04:30,10:05:00,G
4534,1762,0409,10:09:30,10:10:00,G
4040,0433,0409,10:15:30,10:16:00,G
4536,1762,0409,10:21:30,10:22:00,G
4042,0433,0409,10:27:30,10:28:00,G
4538,1762,0409,10:33:30,10:34:00,G
4044,0433,0409,10:39:30,10:40:00,G
4540K,1762,0409,10:45:30,10:46:00,G
4046,0433,0409,10:51:30,10:52:00,G
4542K,1762,0409,10:57:30,10:58:00,G
4544K,1762,0409,11:02:30,11:03:00,G
4048,0433,0409,11:08:30,11:09:00,G
4546K,1762,0409,11:14:30,11:15:00,G
4050,0433,0409,11:20:30,11:21:00,G
4548,1762,0409,11:26:30,11:27:00,G
4052,0433,0409,11:32:30,11:33:00,G
4550K,1762,0409,11:38:30,11:39:00,G
4054,0433,0409,11:43:30,11:44:00,G
4552K,1762,0409,11:48:30,11:49:00,G
4554K,1762,0409,11:53:30,11:54:00,G
4056,0433,0409,11:58:30,11:59:00,G
4556,1762,0409,12:03:30,12:04:00,G
4058,0433,0409,12:08:30,12:09:00,G
4558K,1762,0409,12:13:30,12:14:00,G
4560K,1762,0409,12:18:30,12:19:00,G
4060,0433,0409,12:23:30,12:24:00,G
4562K,1762,0409,12:28:30,12:29:00,G
4062,0433,0409,12:33:30,12:34:00,G
4564K,1762,0409,12:38:30,12:39:00,G
4566K,1762,0409,12:43:30,12:44:00,G
4064,0433,0409,12:48:30,12:49:00,G
4568K,1762,0409,12:53:30,12:54:00,G
4066,0433,0409,12:58:30,12:59:00,G
4310,1759,0409,13:03:30,13:04:00,G
4570K,1762,0409,13:08:30,13:09:00,G
4068,0433,0409,13:12:30,13:13:00,G
4312K,1759,0409,13:16:30,13:17:00,G
4070,0433,0409,13:20:30,13:21:00,G
4572K,1762,0409,13:24:30,13:25:00,G
4072,0433,0409,13:28:30,13:29:00,G
4574,1762,0409,13:33:30,13:34:00,G
4074,0433,0409,13:38:30,13:39:00,G
4576K,1762,0409,13:43:30,13:44:00,G
4076,0433,0409,13:48:30,13:49:00,G
4578,1762,0409,13:53:30,13:54:00,G
4580K,1762,0409,13:58:30,13:59:00,G
4078,0433,0409,14:03:30,14:04:00,G
4582,1762,0409,14:08:30,14:09:00,G
4080,0433,0409,14:12:30,14:13:00,G
4314K,1759,0409,14:16:30,14:17:00,G
4082,0433,0409,14:20:30,14:21:00,G
4584,1762,0409,14:24:30,14:25:00,G
4084,0433,0409,14:28:30,14:29:00,G
4586,1762,0409,14:33:30,14:34:00,G
4086,0433,0409,14:38:30,14:39:00,G
4588K,1762,0409,14:43:30,14:44:00,G
4590,1762,0409,14:48:30,14:49:00,G
4088,0433,0409,14:53:30,14:54:00,G
4592K,1762,0409,14:58:30,14:59:00,G
4090,0433,0409,15:03:30,15:04:00,G
4594K,1762,0409,15:08:30,15:09:00,G
4596K,1762,0409,15:13:30,15:14:00,G
4092,0433,0409,15:17:30,15:18:00,G
4316,1759,0409,15:21:30,15:22:00,G
4094,0433,0409,15:25:30,15:26:00,G
4598K,1762,0409,15:29:30,15:30:00,G
4096,0433,0409,15:33:30,15:34:00,G
4600,1762,0409,15:38:30,15:39:00,G
4098,0433,0409,15:43:30,15:44:00,G
4602K,1762,0409,15:48:30,15:49:00,G
4100,0433,0409,15:53:30,15:54:00,G
4604K,1762,0409,15:58:30,15:59:00,G
4606K,1762,0409,16:03:30,16:04:00,G
4102,0433,0409,16:08:30,16:09:00,G
4608,1762,0409,16:13:30,16:14:00,G
4104,0433,0409,16:17:30,16:18:00,G
4610K,1762,0409,16:21:30,16:22:00,G
4106,0433,0409,16:25:30,16:26:00,G
4612K,1762,0409,16:29:30,16:30:00,G
4108,0433,0409,16:33:30,16:34:00,G
4614K,1762,0409,16:38:30,16:39:00,G
4110,0433,0409,16:43:30,16:44:00,G
4616K,1762,0409,16:48:30,16:49:00,G
4618K,1762,0409,16:53:30,16:54:00,G
4112,0433,0409,16:58:30,16:59:00,G
4620K,1762,0409,17:03:30,17:04:00,G
4114,0433,0409,17:08:30,17:09:00,G
4318,1759,0409,17:13:30,17:14:00,G
4622K,1762,0409,17:18:30,17:19:00,G
4116,0433,0409,17:22:30,17:23:00,G
4320K,1759,0409,17:26:30,17:27:00,G
4118,0433,0409,17:30:30,17:31:00,G
4624K,1762,0409,17:34:30,17:35:00,G
4120,0433,0409,17:38:30,17:39:00,G
4626,1762,0409,17:43:30,17:44:00,G
4122,0433,0409,17:48:30,17:49:00,G
4628K,1762,0409,17:53:30,17:54:00,G
4124,0433,0409,17:58:30,17:59:00,G
4322,1759,0409,18:03:30,18:04:00,G
4630K,1762,0409,18:08:30,18:09:00,G
4126,0433,0409,18:13:30,18:14:00,G
4324,1759,0409,18:18:30,18:19:00,G
4632K,1762,0409,18:23:30,18:24:00,G
4128,0433,0409,18:28:30,18:29:00,G
4634,1762,0409,18:34:30,18:35:00,G
4130,0433,0409,18:40:30,18:41:00,G
4636,1762,0409,18:45:30,18:46:00,G
4132,0433,0409,18:50:30,18:51:00,G
4638K,1762,0409,18:55:30,18:56:00,G
4326,1759,0409,19:00:30,19:01:00,G
4134,0433,0409,19:05:30,19:06:00,G
4640K,1762,0409,19:10:30,19:11:00,G
4136,0433,0409,19:16:30,19:17:00,G
4642K,1762,0409,19:22:30,19:23:00,G
4138,0433,0409,19:28:30,19:29:00,G
4328,1759,0409,19:34:30,19:35:00,G
4644K,1762,0409,19:40:30,19:41:00,G
4140,0433,0409,19:46:30,19:47:00,G
4646,1762,0409,19:52:30,19:53:00,G
4142,0433,0409,19:58:30,19:59:00,G
4648K,1762,0409,20:04:30,20:05:00,G
4144,0433,0409,20:10:30,20:11:00,G
4650K,1762,0409,20:16:30,20:17:00,G
4146,0433,0409,20:22:30,20:23:00,G
4652,1762,0409,20:28:30,20:29:00,G
4148,0433,0409,20:34:30,20:35:00,G
4654K,1762,0409,20:40:30,20:41:00,G
4150,0433,0409,20:46:30,20:47:00,G
4656K,1762,0409,20:52:30,20:53:00,G
4152,0433,0409,20:58:30,20:59:00,G
4658K,1762,0409,21:04:30,21:05:00,G
4154,0433,0409,21:10:30,21:11:00,G
4660K,1762,0409,21:16:30,21:17:00,G
4662K,1762,0409,21:22:30,21:23:00,G
4156,0433,0409,21:28:30,21:29:00,G
4664K,1762,0409,21:34:30,21:35:00,G
4158,0433,0409,21:40:30,21:41:00,G
4666K,1762,0409,21:46:30,21:47:00,G
4160,0433,0409,21:52:30,21:53:00,G
4668,1762,0409,21:58:30,21:59:00,G
4162,0433,0409,22:04:30,22:05:00,G
4670K,1762,0409,22:10:30,22:11:00,G
4164,0433,0409,22:16:30,22:17:00,G
4672,1762,0409,22:22:30,22:23:00,G
4166,0433,0409,22:28:30,22:29:00,G
4674K,1762,0409,22:34:30,22:35:00,G
4168,0433,0409,22:40:30,22:41:00,G
4676,1762,0409,22:46:30,22:47:00,G
4170,0433,0409,22:52:30,22:53:00,G
4678,1762,0409,22:58:30,22:59:00,G
4172,0433,0409,23:06:30,23:07:00,G
4680,1762,0409,23:14:30,23:15:00,G
4174,0433,0409,23:22:30,23:23:00,G
4682K,1762,0409,23:30:30,23:31:00,G
4176,0433,0409,23:38:30,23:39:00,G
4684,1762,0409,23:46:30,23:47:00,G
