TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
5501,2549,2561,05:35:50,G
5503,2549,2561,05:54:20,G
5505,2549,2561,06:02:50,G
5507,2549,2561,06:11:50,G
5509,2531,2561,06:21:20,G
5511,2549,2561,06:29:50,G
5513,2549,2561,06:37:50,G
5515,2518,2561,06:43:00,G
5517,2549,2561,06:50:50,G
5519,2511,2561,06:56:10,G
5521,2549,2561,07:02:50,G
5523,2511,2561,07:08:10,G
5525,2549,2561,07:14:50,G
5527,2511,2561,07:20:10,G
5529,2549,2561,07:26:50,G
5531,2511,2561,07:32:10,G
5533,2549,2561,07:38:50,G
5535,2511,2561,07:43:10,G
5537,2549,2561,07:48:50,G
5539,2511,2561,07:53:10,G
5541,2549,2561,07:58:50,G
5543,2511,2561,08:03:10,G
5545,2511,2561,08:13:10,G
5547,2511,2561,08:21:10,G
5549,2511,2561,08:29:10,G
5551,2511,2561,08:36:10,G
5553,2511,2561,08:42:10,G
5555,2511,2561,08:48:10,G
5557,2511,2561,08:54:10,G
5559,2511,2561,09:00:40,G
5561,2511,2561,09:05:40,G
5563,2511,2561,09:10:40,G
5565,2511,2561,09:15:40,G
5567,2511,2561,09:20:40,G
5569,2511,2561,09:25:40,G
5571,2511,2561,09:31:10,G
5573,2511,2561,09:37:10,G
5575,2511,2561,09:43:10,G
5577,2511,2561,09:49:10,G
5579,2511,2561,09:57:10,G
5581,2511,2561,10:07:10,G
5583,2511,2561,10:17:10,G
5585,2511,2561,10:27:10,G
5587,2511,2561,10:38:10,G
5589,2511,2561,10:50:10,G
5591,2511,2561,11:02:10,G
5593,2511,2561,11:14:10,G
5595,2511,2561,11:26:10,G
5597,2511,2561,11:38:10,G
5599,2511,2561,11:50:10,G
5601,2511,2561,12:02:10,G
5603,2511,2561,12:14:10,G
5605,2511,2561,12:26:10,G
5607,2511,2561,12:38:10,G
5609,2511,2561,12:50:10,G
5611,2511,2561,13:02:10,G
5613,2511,2561,13:14:10,G
5615,2511,2561,13:26:10,G
5617,2511,2561,13:38:10,G
5619,2511,2561,13:50:10,G
5621,2511,2561,14:02:10,G
5623,2511,2561,14:14:10,G
5625,2511,2561,14:26:10,G
5627,2511,2561,14:38:10,G
5629,2511,2561,14:50:10,G
5631,2511,2561,15:02:10,G
5633,2511,2561,15:14:10,G
5635,2511,2561,15:26:10,G
5637,2511,2561,15:38:10,G
5639,2511,2561,15:50:10,G
5641,2511,2561,16:02:10,G
5643,2511,2561,16:14:10,G
5645,2511,2561,16:26:10,G
5647,2511,2561,16:38:10,G
5649,2511,2561,16:50:10,G
5651,2511,2561,17:02:10,G
5653,2549,2561,17:08:50,G
5655,2511,2561,17:14:10,G
5657,2511,2561,17:26:10,G
5659,2549,2561,17:32:50,G
5661,2511,2561,17:38:10,G
5663,2549,2561,17:44:50,G
5665,2511,2561,17:50:10,G
5667,2549,2561,17:56:50,G
5669,2511,2561,18:02:10,G
5671,2511,2561,18:14:10,G
5673,2549,2561,18:20:50,G
5675,2511,2561,18:25:10,G
5677,2511,2561,18:35:10,G
5679,2511,2561,18:42:40,G
5681,2511,2561,18:49:40,G
5683,2511,2561,18:56:40,G
5685,2511,2561,19:03:40,G
5687,2511,2561,19:10:40,G
5689,2511,2561,19:17:40,G
5691,2511,2561,19:24:40,G
5693,2511,2561,19:31:40,G
5695,2511,2561,19:38:40,G
5697,2511,2561,19:45:40,G
5699,2511,2561,19:53:10,G
5701,2511,2561,20:01:10,G
5703,2511,2561,20:11:10,G
5705,2511,2561,20:21:10,G
5707,2511,2561,20:32:10,G
5709,2511,2561,20:44:10,G
5711,2511,2561,20:56:10,G
5713,2511,2561,21:08:10,G
5715,2511,2561,21:20:10,G
5717,2511,2561,21:32:10,G
5719,2511,2561,21:44:10,G
5721,2511,2561,21:56:10,G
5723,2511,2561,22:08:10,G
5725,2511,2561,22:20:10,G
5727,2511,2561,22:33:10,G
5729,2511,2561,22:47:10,G
5731,2511,2561,23:01:10,G
5733,2511,2561,23:15:10,G
5735,2511,2561,23:29:10,G
5737,2511,2561,23:43:10,G
5739,2511,2561,23:59:10,G
5741,2511,2561,24:16:10,G
5743,2511,2561,24:39:40,G
