TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K904,1022,1915,05:54:00,05:54:30,G
K906,1019,1916,06:05:00,06:05:30,G
K908,1022,1915,06:15:00,06:15:30,G
K802,1701,1915,06:23:30,06:24:00,G
K804,1701,1916,06:36:30,06:37:00,G
K916,1022,1915,06:47:00,06:47:30,G
K806,1701,1916,06:51:30,06:52:00,G
K2,1806,1915,07:01:30,07:02:00,G
K4,1812,1915,07:11:00,07:11:30,G
K6,1812,1916,07:22:00,07:22:30,G
K8,1812,1915,07:34:00,07:34:30,G
K10,1812,1915,07:46:00,07:46:30,G
K12,1812,1916,07:58:00,07:58:30,G
K16,1812,1915,08:18:00,08:18:30,G
K18,1812,1916,08:31:00,08:31:30,G
K22,1812,1915,08:50:00,08:50:30,G
K26,1812,1916,09:07:00,09:07:30,G
K32,1812,1916,09:36:00,09:36:30,G
K36,1812,1916,09:52:00,09:52:30,G
K42,1812,1916,10:19:00,10:19:30,G
K50,1812,1916,10:51:00,10:51:30,G
K58,1812,1916,11:23:00,11:23:30,G
K66,1812,1916,12:00:00,12:00:30,G
K72,1812,1916,12:30:00,12:30:30,G
K78,1812,1916,12:58:00,12:58:30,G
K84,1812,1916,13:30:00,13:30:30,G
K90,1812,1916,14:00:00,14:00:30,G
K96,1812,1916,14:30:00,14:30:30,G
K102,1812,1916,14:59:00,14:59:30,G
K108,1812,1916,15:29:00,15:29:30,G
K114,1812,1916,16:00:00,16:00:30,G
K118,1812,1916,16:20:00,16:20:30,G
K124,1812,1916,16:49:00,16:49:30,G
K128,1812,1916,17:08:00,17:08:30,G
K132,1812,1916,17:30:30,17:31:00,G
K136,1812,1916,17:49:00,17:49:30,G
K140,1812,1916,18:09:00,18:09:30,G
K142,1812,1915,18:20:00,18:20:30,G
K144,1812,1916,18:30:00,18:30:30,G
K150,1812,1915,18:54:00,18:54:30,G
K154,1812,1916,19:12:00,19:12:30,G
K160,1812,1916,19:34:30,19:35:00,G
K166,1812,1915,19:59:00,19:59:30,G
K172,1812,1916,20:22:30,20:23:00,G
K178,1812,1916,20:45:30,20:46:00,G
K186,1812,1916,21:19:00,21:19:30,G
K192,1812,1916,21:42:00,21:42:30,G
K198,1812,1915,22:07:00,22:07:30,G
K204,1812,1916,22:27:30,22:28:00,G
K210,1812,1916,22:56:00,22:56:30,G
K218,1812,1916,23:26:00,23:26:30,G
K222,1812,1916,23:46:00,23:46:30,G
K228,1812,1916,24:09:00,24:09:30,G
