TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K1,1701,1812,05:38:30,G
K3,1006,1812,05:56:30,G
K5,1006,1812,06:11:30,G
K1007,1701,1811,06:18:30,D
K7,1019,1812,06:29:00,G
K1009,1003,1811,06:35:30,D
K9,1701,1812,06:38:30,G
K11,1022,1812,06:49:30,G
K1011,1003,1811,06:54:30,D
K13,1906,1812,07:01:30,G
K1013,1003,1811,07:11:30,D
K15,1909,1812,07:12:30,G
K17,1701,1812,07:18:30,G
K1015,1003,1811,07:26:30,D
K19,1909,1812,07:26:30,G
S21,0159,1812,07:32:30,G
K23,1909,1812,07:43:30,G
K1017,1003,1811,07:44:30,D
K25,1916,1812,07:52:30,G
K1019,1003,1811,08:00:30,D
K27,1915,1812,08:03:00,G
K29,1701,1812,08:12:30,G
K1021,1003,1811,08:17:30,D
K31,1916,1812,08:21:30,G
S33,1906,1812,08:30:30,G
K1023,1003,1811,08:34:30,D
K35,1915,1812,08:38:00,G
S37,1909,1812,08:46:30,G
K1025,1003,1811,08:52:30,D
K39,1906,1812,08:54:00,G
K41,1916,1812,09:01:00,G
K43,1915,1812,09:11:00,G
K1027,1003,1811,09:11:30,D
K45,1915,1812,09:20:00,G
K1029,1003,1811,09:26:30,D
K47,1916,1812,09:28:00,G
K49,1915,1812,09:36:00,G
K1031,1003,1811,09:40:30,D
K51,1916,1812,09:45:30,G
K53,1915,1812,09:55:00,G
K1033,1003,1811,09:55:30,D
K55,1915,1812,10:06:00,G
K1401,1701,1811,10:06:30,D
K57,1916,1812,10:15:00,G
K59,1909,1812,10:24:30,G
K1037,1003,1811,10:35:30,D
K61,1915,1812,10:38:00,G
S63,1019,1812,10:50:00,G
K1039,1003,1811,10:50:30,D
K65,1916,1812,10:57:30,G
K1041,1003,1811,11:02:30,D
K67,1909,1812,11:06:30,G
K69,1915,1812,11:16:00,G
K71,1906,1812,11:27:30,G
K1045,1003,1811,11:30:30,D
S73,1019,1812,11:36:00,G
K1047,1003,1811,11:41:30,D
K75,1915,1812,11:45:00,G
K1049,1003,1811,11:50:30,D
K77,1909,1812,11:55:30,G
K1051,1003,1811,12:02:30,D
S79,1906,1812,12:05:30,G
K81,1916,1812,12:18:00,G
K83,1909,1812,12:27:30,G
K1055,1003,1811,12:29:30,D
K85,1916,1812,12:37:00,G
S87,0159,1812,12:45:00,G
K1057,1003,1811,12:46:30,D
K89,1916,1812,12:56:30,G
K1059,1003,1811,12:59:30,D
S91,1909,1812,13:06:30,G
K93,1906,1812,13:16:00,G
K1063,1003,1811,13:22:30,D
K95,1916,1812,13:26:00,G
K1065,1701,1811,13:35:30,D
S97,1909,1812,13:36:30,G
K99,1906,1812,13:46:30,G
K1067,1003,1811,13:48:30,D
K101,1916,1812,13:56:30,G
K1069,1003,1811,14:00:30,D
