TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
4002,0426,0409,06:04:30,06:05:00,G
4004,0434,0409,06:20:30,06:21:00,G
4300K,1751,0409,06:31:30,06:32:00,G
4006,0433,0409,06:40:00,06:40:30,G
4302K,1759,0409,06:48:30,06:49:00,G
4008,0433,0409,06:56:00,06:56:30,G
4502K,1762,0409,07:03:00,07:03:30,G
4504K,1762,0409,07:11:00,07:11:30,G
4010,0433,0409,07:18:00,07:18:30,G
4506K,1762,0409,07:22:00,07:22:30,G
4508K,1762,0409,07:28:00,07:28:30,G
4510K,1762,0409,07:34:00,07:34:30,G
4012,0433,0409,07:38:30,07:39:00,G
4512K,1762,0409,07:43:00,07:43:30,G
4014,0433,0409,07:47:30,07:48:00,G
4514,1762,0409,07:52:00,07:52:30,G
4016,0433,0409,07:56:30,07:57:00,G
4516K,1762,0409,08:01:00,08:01:30,G
4018,0433,0409,08:04:30,08:05:00,G
4518K,1762,0409,08:07:30,08:08:00,G
4020,0433,0409,08:11:00,08:11:30,G
4520K,1759,0409,08:13:30,08:14:00,G
4022,0433,0409,08:17:00,08:17:30,G
4522K,1762,0409,08:20:00,08:20:30,G
4024,0433,0409,08:23:00,08:23:30,G
4524K,1762,0409,08:26:00,08:26:30,D
4026,0433,0409,08:29:00,08:29:30,G
4304K,1759,0409,08:32:30,08:33:00,G
4028,0433,0409,08:35:00,08:35:30,G
4526K,1762,0409,08:38:00,08:38:30,G
4030,0433,0409,08:41:00,08:41:30,G
4306K,1762,0409,08:44:00,08:44:30,D
4032,0433,0409,08:46:30,08:47:00,G
4528,1762,0409,08:49:00,08:49:30,G
4308K,1759,0409,08:52:00,08:52:30,G
4034,0433,0409,08:54:30,08:55:00,G
4530,1762,0409,08:57:00,08:57:30,G
4532K,1762,0409,09:00:00,09:00:30,D
4036,0433,0409,09:02:30,09:03:00,G
4310K,1759,0409,09:05:00,09:05:30,G
4534,1762,0409,09:08:00,09:08:30,G
4038,0433,0409,09:10:30,09:11:00,G
4312K,1759,0409,09:13:00,09:13:30,G
4040,0433,0409,09:15:30,09:16:00,G
4536,1762,0409,09:18:00,09:18:30,G
4042,0433,0409,09:21:00,09:21:30,G
4538K,1762,0409,09:24:00,09:24:30,G
4044,0433,0409,09:27:00,09:27:30,G
4540,1762,0409,09:30:00,09:30:30,G
4046,0433,0409,09:33:00,09:33:30,G
4542K,1762,0409,09:37:00,09:37:30,D
4048,0433,0409,09:39:00,09:39:30,G
4544,1762,0409,09:42:30,09:43:00,G
4546K,1762,0409,09:46:00,09:46:30,D
4050,0433,0409,09:50:00,09:50:30,G
4548,1762,0409,09:53:30,09:54:00,G
4052,0433,0409,09:57:00,09:57:30,G
4550,1762,0409,10:01:00,10:01:30,G
4054,0433,0409,10:04:00,10:04:30,G
4552,1762,0409,10:09:00,10:09:30,G
4056,0433,0409,10:12:00,10:12:30,G
4554K,1762,0409,10:16:00,10:16:30,G
4058,0433,0409,10:20:30,10:21:00,G
4314,1759,0409,10:24:30,10:25:00,G
4060,0433,0409,10:28:00,10:28:30,G
4556,1762,0409,10:32:00,10:32:30,G
4894,0434,0409,10:34:30,10:35:00,G
4062,0433,0409,10:37:00,10:37:30,G
4558K,1762,0409,10:42:00,10:42:30,G
4064,0433,0409,10:47:00,10:47:30,G
4560,1762,0409,10:52:00,10:52:30,G
4066,0433,0409,10:57:00,10:57:30,G
4562,1762,0409,11:02:00,11:02:30,G
4068,0433,0409,11:07:00,11:07:30,G
4564,1762,0409,11:12:00,11:12:30,G
4070,0433,0409,11:17:00,11:17:30,G
4566K,1762,0409,11:22:00,11:22:30,G
4072,0433,0409,11:27:00,11:27:30,G
4568,1762,0409,11:32:00,11:32:30,G
4074,0433,0409,11:37:00,11:37:30,G
4570K,1762,0409,11:41:00,11:41:30,G
4076,0433,0409,11:50:00,11:50:30,G
4572,1762,0409,11:55:00,11:55:30,G
4078,0433,0409,12:00:30,12:01:00,G
4574K,1762,0409,12:06:30,12:07:00,G
4080,0433,0409,12:11:30,12:12:00,G
4576K,1762,0409,12:17:00,12:17:30,G
4082,0433,0409,12:22:30,12:23:00,G
4578K,1762,0409,12:28:00,12:28:30,G
4084,0433,0409,12:33:30,12:34:00,G
4580K,1762,0409,12:39:00,12:39:30,G
4086,0433,0409,12:44:30,12:45:00,G
4582K,1762,0409,12:50:00,12:50:30,G
4088,0433,0409,12:55:30,12:56:00,G
4584K,1762,0409,13:01:00,13:01:30,G
4318K,1759,0409,13:07:30,13:08:00,G
4090,0433,0409,13:13:30,13:14:00,G
4586K,1762,0409,13:19:00,13:19:30,G
4092,0433,0409,13:24:30,13:25:00,G
4588,1762,0409,13:30:00,13:30:30,G
4590K,1762,0409,13:37:00,13:37:30,G
4094,0433,0409,13:42:30,13:43:00,G
4592K,1762,0409,13:48:00,13:48:30,G
4096,0433,0409,13:53:30,13:54:00,G
4594K,1762,0409,13:59:00,13:59:30,G
4098,0433,0409,14:04:30,14:05:00,G
4596,1762,0409,14:10:00,14:10:30,G
4100,0433,0409,14:15:30,14:16:00,G
4598,1762,0409,14:21:00,14:21:30,G
4102,0433,0409,14:26:30,14:27:00,G
4600K,1762,0409,14:32:00,14:32:30,G
4104,0433,0409,14:37:30,14:38:00,G
4602,1762,0409,14:43:00,14:43:30,G
4106,0433,0409,14:48:30,14:49:00,G
4604K,1762,0409,14:54:00,14:54:30,G
4108,0433,0409,14:59:30,15:00:00,G
4606,1762,0409,15:05:00,15:05:30,G
4608,1762,0409,15:12:00,15:12:30,G
4110,0433,0409,15:17:30,15:18:00,G
4610,1762,0409,15:23:00,15:23:30,G
4112,0433,0409,15:28:30,15:29:00,G
4612K,1762,0409,15:34:00,15:34:30,G
4320,1759,0409,15:39:30,15:40:00,G
4114,0433,0409,15:45:30,15:46:00,G
4614K,1762,0409,15:51:00,15:51:30,G
4116,0433,0409,15:56:30,15:57:00,G
4616,1762,0409,16:02:00,16:02:30,G
4118,0433,0409,16:07:30,16:08:00,G
4618K,1762,0409,16:13:00,16:13:30,G
4120,0433,0409,16:18:30,16:19:00,G
4620K,1762,0409,16:24:00,16:24:30,G
4122,0433,0409,16:29:00,16:29:30,G
4622K,1762,0409,16:33:30,16:34:00,G
4124,0433,0409,16:40:30,16:41:00,G
4624K,1762,0409,16:46:00,16:46:30,G
4126,0433,0409,16:52:00,16:52:30,G
4626K,1762,0409,16:58:00,16:58:30,G
4128,0433,0409,17:03:30,17:04:00,G
4628K,1762,0409,17:09:00,17:09:30,G
4630K,1762,0409,17:16:00,17:16:30,G
4130,0433,0409,17:21:00,17:21:30,G
4632K,1762,0409,17:27:00,17:27:30,G
4132,0433,0409,17:32:00,17:32:30,G
4634,1762,0409,17:37:00,17:37:30,G
4636K,1762,0409,17:43:00,17:43:30,G
4134,0433,0409,17:48:30,17:49:00,G
4638K,1762,0409,17:54:00,17:54:30,G
4136,0433,0409,17:59:30,18:00:00,G
4640K,1762,0409,18:05:00,18:05:30,G
4138,0433,0409,18:10:00,18:10:30,G
4322K,1759,0409,18:14:30,18:15:00,G
4642,1762,0409,18:19:00,18:19:30,G
4140,0433,0409,18:24:00,18:24:30,G
4644,1762,0409,18:28:00,18:28:30,G
4142,0433,0409,18:32:00,18:32:30,G
4324K,1759,0409,18:35:30,18:36:00,G
4144,0433,0409,18:40:00,18:40:30,G
4646K,1762,0409,18:44:00,18:44:30,G
4146,0433,0409,18:47:30,18:48:00,G
4326K,1759,0409,18:50:30,18:51:00,G
4148,0433,0409,18:54:30,18:55:00,G
4648,1762,0409,18:58:00,18:58:30,G
4150,0433,0409,19:01:30,19:02:00,G
4650K,1762,0409,19:05:00,19:05:30,G
4152,0433,0409,19:08:30,19:09:00,G
4328K,1759,0409,19:11:30,19:12:00,G
4154,0433,0409,19:15:30,19:16:00,G
4652,1762,0409,19:19:00,19:19:30,G
4156,0433,0409,19:22:30,19:23:00,G
4654,1762,0409,19:26:00,19:26:30,G
4158,0433,0409,19:29:30,19:30:00,G
4656,1762,0409,19:33:00,19:33:30,G
4160,0433,0409,19:36:30,19:37:00,G
4658K,1762,0409,19:40:00,19:40:30,G
4162,0433,0409,19:44:00,19:44:30,G
4660,1762,0409,19:47:30,19:48:00,G
4164,0433,0409,19:51:00,19:51:30,G
4662K,1762,0409,19:54:00,19:54:30,G
4166,0433,0409,19:58:00,19:58:30,G
4664K,1762,0409,20:01:00,20:01:30,G
4168,0433,0409,20:05:00,20:05:30,G
4666K,1762,0409,20:08:00,20:08:30,G
4170,0433,0409,20:12:00,20:12:30,G
4668,1762,0409,20:15:30,20:16:00,G
4172,0433,0409,20:19:30,20:20:00,G
4670K,1762,0409,20:23:00,20:23:30,G
4174,0433,0409,20:28:00,20:28:30,G
4672K,1762,0409,20:31:00,20:31:30,G
4176,0433,0409,20:35:30,20:36:00,G
4674K,1762,0409,20:39:00,20:39:30,G
4178,0433,0409,20:43:30,20:44:00,G
4676,1762,0409,20:47:00,20:47:30,G
4180,0433,0409,20:51:30,20:52:00,G
4678K,1762,0409,20:55:00,20:55:30,G
4182,0433,0409,20:59:30,21:00:00,G
4680,1762,0409,21:03:00,21:03:30,G
4184,0433,0409,21:07:30,21:08:00,G
4682K,1762,0409,21:11:00,21:11:30,G
4186,0433,0409,21:15:30,21:16:00,G
4684K,1762,0409,21:20:00,21:20:30,G
4330,1759,0409,21:28:30,21:29:00,G
4190,0433,0409,21:33:00,21:33:30,G
4686,1762,0409,21:37:00,21:37:30,G
4192,0433,0409,21:42:00,21:42:30,G
4688,1762,0409,21:46:00,21:46:30,G
4194,0433,0409,21:51:00,21:51:30,G
4690K,1762,0409,21:56:00,21:56:30,G
4196,0433,0409,22:01:00,22:01:30,G
4692,1762,0409,22:06:00,22:06:30,G
4332,1759,0409,22:12:00,22:12:30,G
4694K,1762,0409,22:18:00,22:18:30,G
4198,0433,0409,22:23:00,22:23:30,G
4696,1762,0409,22:28:00,22:28:30,G
4698K,1762,0409,22:34:00,22:34:30,G
4200,0433,0409,22:39:00,22:39:30,G
4700,1762,0409,22:45:00,22:45:30,G
4702K,1762,0409,22:52:00,22:52:30,G
4704K,1762,0409,22:59:00,22:59:30,G
4202,0433,0409,23:03:00,23:03:30,G
4334K,1759,0409,23:08:30,23:09:00,G
4706,1762,0409,23:15:00,23:15:30,G
4708K,1762,0409,23:21:00,23:21:30,G
4340,1759,0409,23:26:00,23:26:30,G
4204,0433,0409,23:30:00,23:30:30,G
4710,1762,0409,23:36:00,23:36:30,G
4206,0433,0409,23:41:00,23:41:30,G
4712,1762,0409,23:48:00,23:48:30,G
4208,0433,0409,23:55:00,23:55:30,G
4714K,1762,0409,24:04:00,24:04:30,G
4210,0433,0409,24:11:30,24:12:00,G
4716K,1762,0409,24:19:00,24:19:30,G
4212,0433,0409,24:27:00,24:27:30,G
4718,1762,0409,24:36:00,24:36:30,G
4214,0433,0409,24:45:30,24:46:00,G
4720,1762,0409,24:58:30,24:59:00,G
