TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
7005,2745,2761,05:38:20,05:38:50,G
7009,2737,2761,05:54:40,05:55:10,G
7013,2731,2761,06:07:50,06:08:20,G
7017,2729,2761,06:19:50,06:20:20,G
7021,2719,2761,06:32:00,06:32:30,G
7025,2712,2761,06:44:30,06:45:00,G
7029,2711,2761,06:54:30,06:55:00,G
7033,2712,2761,07:02:30,07:03:00,G
7035,2712,2761,07:09:30,07:10:00,G
7039,2711,2761,07:16:30,07:17:00,G
7041,2712,2761,07:22:30,07:23:00,G
7045,2712,2761,07:28:30,07:29:00,G
7047,2711,2761,07:34:30,07:35:00,G
7049,2712,2761,07:40:30,07:41:00,G
7051,2711,2761,07:46:30,07:47:00,G
7053,2712,2761,07:52:30,07:53:00,G
7055,2711,2761,07:58:30,07:59:00,G
7057,2712,2761,08:04:30,08:05:00,G
7059,2711,2761,08:10:30,08:11:00,G
7061,2712,2752,08:14:30,08:15:00,G
7063,2712,2761,08:18:30,08:19:00,G
7065,2711,2761,08:22:30,08:23:00,G
7067,2712,2752,08:26:30,08:27:00,G
7069,2712,2761,08:30:30,08:31:00,G
7071,2712,2761,08:34:30,08:35:00,G
7073,2711,2752,08:38:20,08:38:50,G
7075,2712,2761,08:42:10,08:42:40,G
7077,2712,2761,08:46:00,08:46:40,G
7079,2712,2752,08:49:50,08:50:30,G
7081,2712,2761,08:52:20,08:53:00,G
7083,2711,2752,08:54:50,08:55:30,G
7085,2712,2761,08:57:20,08:58:00,G
7087,2712,2752,08:59:50,09:00:30,G
7089,2712,2761,09:02:20,09:03:00,G
7091,2712,2752,09:04:50,09:05:30,G
7093,2712,2752,09:07:20,09:08:00,G
7095,2711,2761,09:09:50,09:10:30,G
7097,2712,2752,09:12:20,09:13:00,G
7099,2712,2752,09:14:50,09:15:30,G
7101,2712,2761,09:17:20,09:18:00,G
7103,2711,2752,09:19:50,09:20:30,G
7105,2712,2752,09:22:50,09:23:30,G
7107,2712,2761,09:25:50,09:26:30,G
7109,2712,2752,09:28:50,09:29:30,G
7111,2711,2752,09:31:50,09:32:30,G
7113,2712,2761,09:34:50,09:35:30,G
7115,2712,2752,09:37:50,09:38:30,G
7117,2711,2752,09:40:50,09:41:30,G
7119,2712,2761,09:43:50,09:44:30,G
7121,2712,2752,09:46:50,09:47:30,G
7123,2711,2752,09:49:50,09:50:30,G
7125,2712,2761,09:53:00,09:53:40,G
7127,2711,2752,09:56:10,09:56:40,G
7129,2712,2752,09:59:20,09:59:50,G
7131,2711,2761,10:03:30,10:04:00,G
7133,2712,2752,10:07:30,10:08:00,G
7135,2711,2752,10:11:30,10:12:00,G
7137,2712,2761,10:15:30,10:16:00,G
7139,2711,2752,10:19:30,10:20:00,G
7141,2712,2752,10:23:30,10:24:00,G
7143,2711,2761,10:27:30,10:28:00,G
7145,2712,2752,10:33:30,10:34:00,G
7147,2711,2761,10:39:30,10:40:00,G
7149,2712,2752,10:45:30,10:46:00,G
7151,2711,2761,10:51:30,10:52:00,G
7153,2712,2752,10:57:30,10:58:00,G
7155,2711,2761,11:03:30,11:04:00,G
7157,2712,2752,11:09:30,11:10:00,G
7159,2711,2761,11:15:30,11:16:00,G
7161,2712,2752,11:21:30,11:22:00,G
7163,2711,2761,11:27:30,11:28:00,G
7165,2712,2752,11:33:30,11:34:00,G
7167,2711,2761,11:39:30,11:40:00,G
7169,2712,2752,11:45:30,11:46:00,G
7171,2711,2761,11:51:30,11:52:00,G
7173,2712,2752,11:57:30,11:58:00,G
7175,2712,2761,12:03:30,12:04:00,G
7177,2711,2752,12:09:30,12:10:00,G
7179,2712,2761,12:15:30,12:16:00,G
7181,2711,2752,12:21:30,12:22:00,G
7183,2712,2761,12:27:30,12:28:00,G
7185,2712,2752,12:33:30,12:34:00,G
7187,2711,2761,12:39:30,12:40:00,G
7189,2712,2752,12:45:30,12:46:00,G
7191,2712,2761,12:51:30,12:52:00,G
7193,2711,2752,12:57:30,12:58:00,G
7195,2712,2761,13:03:30,13:04:00,G
7197,2712,2752,13:09:30,13:10:00,G
7199,2711,2761,13:15:30,13:16:00,G
7201,2712,2752,13:21:30,13:22:00,G
7203,2712,2761,13:27:30,13:28:00,G
7205,2711,2752,13:33:30,13:34:00,G
7207,2712,2761,13:39:30,13:40:00,G
7209,2711,2752,13:45:30,13:46:00,G
7211,2712,2761,13:51:30,13:52:00,G
7213,2712,2752,13:57:30,13:58:00,G
7215,2711,2761,14:03:30,14:04:00,G
7217,2712,2752,14:09:30,14:10:00,G
7219,2711,2761,14:15:30,14:16:00,G
7221,2712,2752,14:21:30,14:22:00,G
7223,2711,2761,14:27:30,14:28:00,G
7225,2712,2752,14:33:30,14:34:00,G
7227,2712,2761,14:39:30,14:40:00,G
7229,2711,2752,14:45:30,14:46:00,G
7231,2712,2761,14:51:30,14:52:00,G
7233,2712,2752,14:57:30,14:58:00,G
7235,2711,2761,15:03:30,15:04:00,G
7237,2712,2752,15:09:30,15:10:00,G
7239,2712,2761,15:15:30,15:16:00,G
7241,2711,2752,15:21:30,15:22:00,G
7243,2712,2761,15:27:30,15:28:00,G
7245,2712,2752,15:33:30,15:34:00,G
7247,2711,2761,15:39:30,15:40:00,G
7249,2712,2752,15:45:30,15:46:00,G
7251,2712,2761,15:51:30,15:52:00,G
7253,2711,2752,15:57:30,15:58:00,G
7255,2712,2761,16:03:30,16:04:00,G
7257,2712,2752,16:09:30,16:10:00,G
7259,2711,2761,16:15:30,16:16:00,G
7261,2712,2752,16:21:30,16:22:00,G
7263,2712,2761,16:27:30,16:28:00,G
7265,2711,2752,16:33:30,16:34:00,G
7267,2712,2761,16:39:30,16:40:00,G
7269,2712,2752,16:45:30,16:46:00,G
7271,2711,2761,16:51:30,16:52:00,G
7273,2712,2761,16:57:30,16:58:00,G
7275,2712,2752,17:03:30,17:04:00,G
7277,2711,2761,17:09:30,17:10:00,G
7279,2712,2752,17:15:30,17:16:00,G
7281,2712,2761,17:21:30,17:22:00,G
7283,2711,2761,17:27:30,17:28:00,G
7285,2712,2752,17:33:30,17:34:00,G
7287,2712,2761,17:39:30,17:40:00,G
7289,2711,2761,17:45:30,17:46:00,G
7291,2712,2761,17:51:30,17:52:00,G
7293,2712,2761,17:57:30,17:58:00,G
7295,2711,2761,18:03:30,18:04:00,G
7297,2712,2761,18:09:30,18:10:00,G
7299,2712,2761,18:15:30,18:16:00,G
7301,2711,2752,18:20:30,18:21:00,G
7303,2712,2761,18:24:30,18:25:00,G
7305,2712,2752,18:28:30,18:29:00,G
7307,2711,2761,18:32:30,18:33:00,G
7309,2712,2752,18:36:30,18:37:00,G
7311,2712,2761,18:40:30,18:41:00,G
7313,2711,2752,18:44:30,18:45:00,G
7315,2712,2761,18:48:30,18:49:00,G
7317,2712,2752,18:52:30,18:53:00,G
7319,2711,2761,18:56:30,18:57:00,G
7321,2712,2752,19:00:00,19:00:30,G
7323,2712,2761,19:03:30,19:04:00,G
7325,2712,2752,19:07:00,19:07:30,G
7327,2712,2761,19:10:30,19:11:00,G
7329,2711,2752,19:14:00,19:14:30,G
7331,2712,2761,19:17:30,19:18:00,G
7333,2712,2752,19:21:00,19:21:30,G
7335,2712,2761,19:24:30,19:25:00,G
7337,2711,2752,19:28:00,19:28:30,G
7339,2712,2761,19:31:30,19:32:00,G
7341,2712,2752,19:35:00,19:35:30,G
7343,2711,2761,19:38:30,19:39:00,G
7345,2712,2752,19:42:30,19:43:00,G
7347,2712,2761,19:46:30,19:47:00,G
7349,2711,2752,19:50:30,19:51:00,G
7351,2712,2761,19:54:30,19:55:00,G
7353,2711,2752,19:58:30,19:59:00,G
7355,2712,2761,20:02:30,20:03:00,G
7357,2711,2752,20:06:30,20:07:00,G
7359,2712,2761,20:10:30,20:11:00,G
7361,2711,2752,20:14:30,20:15:00,G
7363,2712,2761,20:19:30,20:20:00,G
7365,2711,2752,20:25:30,20:26:00,G
7367,2712,2761,20:31:30,20:32:00,G
7369,2711,2752,20:37:30,20:38:00,G
7371,2712,2761,20:43:30,20:44:00,G
7373,2711,2752,20:49:30,20:50:00,G
7375,2712,2761,20:55:30,20:56:00,G
7377,2711,2752,21:01:30,21:02:00,G
7379,2712,2761,21:07:30,21:08:00,G
7381,2711,2752,21:13:30,21:14:00,G
7383,2712,2761,21:19:30,21:20:00,G
7385,2711,2752,21:25:30,21:26:00,G
7387,2712,2761,21:31:30,21:32:00,G
7389,2711,2752,21:37:30,21:38:00,G
7391,2712,2761,21:43:30,21:44:00,G
7393,2711,2752,21:49:30,21:50:00,G
7395,2712,2761,21:55:30,21:56:00,G
7397,2712,2752,22:01:30,22:02:00,G
7399,2711,2761,22:07:30,22:08:00,G
7401,2712,2752,22:13:30,22:14:00,G
7403,2712,2761,22:19:30,22:20:00,G
7405,2711,2752,22:25:30,22:26:00,G
7407,2712,2761,22:31:30,22:32:00,G
7409,2712,2752,22:37:30,22:38:00,G
7411,2711,2761,22:43:30,22:44:00,G
7413,2712,2752,22:49:30,22:50:00,G
7415,2712,2761,22:55:30,22:56:00,G
7417,2711,2752,23:01:30,23:02:00,G
7419,2712,2761,23:07:30,23:08:00,G
7421,2712,2752,23:13:30,23:14:00,G
7423,2711,2761,23:20:30,23:21:00,G
7425,2712,2752,23:27:30,23:28:00,G
7427,2711,2761,23:34:30,23:35:00,G
7429,2712,2752,23:43:30,23:44:00,G
7431,2711,2761,23:52:30,23:53:00,G
7433,2712,2752,24:02:30,24:03:00,G
7435,2711,2761,24:13:30,24:14:00,G
7439,2711,2752,24:25:30,24:26:00,G
7441,2711,2761,24:37:30,24:38:00,G
7443,2711,2752,24:52:20,24:52:50,G
