TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K950,1019,1909,05:14:30,05:15:00,G
K954,1019,1916,05:40:30,05:41:00,G
K802,1701,1906,05:55:00,05:55:30,G
K958,1019,1915,06:00:30,06:01:00,G
K806,1701,1916,06:06:00,06:06:30,G
S904,0150,1909,06:10:00,06:10:30,G
K810,1701,1906,06:15:00,06:15:30,G
K2,1806,1915,06:22:30,06:23:00,G
K962,1019,1915,06:27:30,06:28:00,G
K818,1701,1916,06:32:00,06:32:30,G
K4,1812,1915,06:42:30,06:43:00,G
K966,1019,1915,06:57:30,06:58:00,G
K6,1812,1915,07:08:30,07:09:00,G
K8,1812,1909,07:19:30,07:20:00,G
K10,1812,1916,07:28:30,07:29:00,G
K12,1812,1915,07:47:30,07:48:00,G
K14,1812,1909,07:54:30,07:55:00,G
K16,1812,1916,08:01:30,08:02:00,G
K18,1812,1909,08:08:30,08:09:00,G
K20,1812,1915,08:15:30,08:16:00,G
K22,1812,1909,08:23:00,08:23:30,G
K24,1812,1916,08:29:30,08:30:00,G
S26,1812,1906,08:36:30,08:37:00,G
K28,1812,1909,08:42:30,08:43:00,G
S30,1812,1906,08:48:30,08:49:00,G
K32,1812,1915,08:55:30,08:56:00,G
K34,1812,1909,09:03:00,09:03:30,G
K36,1812,1916,09:09:30,09:10:00,G
K38,1812,1906,09:16:30,09:17:00,G
K40,1812,1909,09:22:30,09:23:00,G
K44,1812,1916,09:36:30,09:37:00,G
K52,1812,1916,10:07:30,10:08:00,G
S54,1812,1909,10:16:30,10:17:00,G
K56,1812,1022,10:24:00,10:24:30,G
K60,1812,1916,10:33:30,10:34:00,G
S62,1812,1909,10:42:30,10:43:00,G
K64,1812,1906,10:50:30,10:51:00,G
K66,1812,1022,10:54:30,10:55:00,G
K68,1812,1916,11:02:00,11:02:30,G
K74,1812,1906,11:21:30,11:22:00,G
K76,1812,1916,11:32:30,11:33:00,G
K80,1812,1909,11:41:30,11:42:00,G
K82,1812,1906,11:51:30,11:52:00,G
K84,1812,1916,12:03:30,12:04:00,G
K86,1812,1909,12:14:00,12:14:30,G
K88,1812,1916,12:22:30,12:23:00,G
K92,1812,1909,12:40:30,12:41:00,G
K94,1812,1906,12:50:30,12:51:00,G
K812,1701,1916,13:02:00,13:02:30,G
S98,1812,1909,13:11:30,13:12:00,G
S102,1812,1906,13:21:30,13:22:00,G
K104,1812,1916,13:31:30,13:32:00,G
K108,1812,1906,13:51:00,13:51:30,G
K110,1812,1916,14:01:30,14:02:00,G
K112,1812,1909,14:11:00,14:11:30,G
K114,1812,1906,14:20:30,14:21:00,G
K116,1812,1916,14:31:00,14:31:30,G
S120,1812,1906,14:50:30,14:51:00,G
K122,1812,1916,15:00:30,15:01:00,G
K124,1812,1909,15:10:30,15:11:00,G
S126,1812,1906,15:20:30,15:21:00,G
K128,1812,1916,15:31:30,15:32:00,G
K130,1812,1906,15:41:30,15:42:00,G
K132,1812,1916,15:52:00,15:52:30,G
K134,1812,1909,16:02:30,16:03:00,G
K136,1812,1906,16:11:30,16:12:00,G
K138,1812,1916,16:20:30,16:21:00,G
K838,1701,1906,16:28:30,16:29:00,G
K140,1812,1909,16:33:30,16:34:00,G
K142,1812,1916,16:41:30,16:42:00,G
K144,1812,1906,16:50:30,16:51:00,G
K146,1812,1916,17:01:30,17:02:00,G
K972,1019,1906,17:06:30,17:07:00,G
K148,1812,1909,17:10:30,17:11:00,G
K150,1812,1915,17:21:30,17:22:00,G
K152,1812,1906,17:31:30,17:32:00,G
K974,1019,1916,17:36:30,17:37:00,G
S154,1812,1909,17:41:30,17:42:00,G
K842,1701,1915,17:54:00,17:54:30,G
K158,1812,1916,18:01:00,18:01:30,G
K160,1812,1906,18:07:30,18:08:00,G
K162,1812,1909,18:15:00,18:15:30,G
K164,1701,1916,18:23:30,18:24:00,G
K166,1812,1909,18:31:30,18:32:00,G
K168,1812,1915,18:42:30,18:43:00,G
K170,1812,1916,18:50:30,18:51:00,G
K172,1812,1915,18:58:30,18:59:00,G
K982,1019,1909,19:03:30,19:04:00,G
S174,1812,1022,19:06:30,19:07:00,G
K176,1701,1916,19:15:00,19:15:30,G
K178,1812,1906,19:22:30,19:23:00,G
K180,1812,1915,19:30:30,19:31:00,G
S182,1812,1906,19:37:30,19:38:00,G
K184,1812,1916,19:46:00,19:46:30,G
K186,1812,1909,19:54:00,19:54:30,G
K188,1812,1906,20:01:30,20:02:00,G
K190,1812,1916,20:09:30,20:10:00,G
S192,1812,1909,20:17:00,20:17:30,G
K194,1812,1915,20:23:30,20:24:00,G
K196,1812,1916,20:31:30,20:32:00,G
K198,1812,1909,20:39:30,20:40:00,G
K200,1812,1906,20:50:30,20:51:00,G
K202,1812,1916,20:57:30,20:58:00,G
K204,1812,1022,21:05:30,21:06:00,G
K206,1812,1909,21:13:30,21:14:00,G
K208,1812,1916,21:22:00,21:22:30,G
K210,1812,1906,21:29:30,21:30:00,G
K212,1812,1909,21:38:30,21:39:00,G
K214,1812,1915,21:48:00,21:48:30,G
K216,1812,1909,21:58:00,21:58:30,G
K220,1812,1916,22:07:30,22:08:00,G
K226,1812,1916,22:26:30,22:27:00,G
K228,1812,1906,22:36:00,22:36:30,G
K232,1812,1915,22:48:30,22:49:00,G
K234,1812,1909,22:58:30,22:59:00,G
K238,1812,1916,23:17:30,23:18:00,G
K240,1812,1022,23:28:00,23:28:30,G
K242,1812,1916,23:36:30,23:37:00,G
K244,1812,1022,23:46:00,23:46:30,G
K246,1812,1909,23:50:30,23:51:00,G
K248,1812,1022,23:59:30,24:00:00,G
K252,1812,1906,24:13:30,24:14:00,G
K254,1812,1022,24:23:30,24:24:00,G
