TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
7009,2737,2761,05:33:20,05:33:50,G
7013,2731,2761,05:46:30,05:47:00,G
7017,2729,2761,05:58:30,05:59:00,G
7021,2719,2761,06:10:40,06:11:10,G
7025,2712,2761,06:23:10,06:23:40,G
7029,2711,2761,06:33:10,06:33:40,G
7033,2712,2761,06:41:10,06:41:40,G
7035,2712,2761,06:48:10,06:48:40,G
7039,2711,2761,06:55:10,06:55:40,G
7041,2712,2761,07:01:10,07:01:40,G
7045,2712,2761,07:07:10,07:07:40,G
7047,2711,2761,07:13:10,07:13:40,G
7049,2712,2761,07:19:10,07:19:40,G
7051,2711,2761,07:25:10,07:25:40,G
7053,2712,2761,07:31:10,07:31:40,G
7055,2711,2761,07:37:10,07:37:40,G
7057,2712,2761,07:43:10,07:43:40,G
7059,2711,2761,07:49:10,07:49:40,G
7061,2712,2752,07:53:10,07:53:40,G
7063,2712,2761,07:57:10,07:57:40,G
7065,2711,2761,08:01:10,08:01:40,G
7067,2712,2752,08:05:10,08:05:40,G
7069,2712,2761,08:09:10,08:09:40,G
7071,2712,2761,08:13:10,08:13:40,G
7073,2711,2752,08:16:40,08:17:10,G
7075,2712,2761,08:20:20,08:20:50,G
7077,2712,2761,08:23:30,08:24:10,G
7079,2712,2752,08:26:50,08:27:30,G
7081,2712,2761,08:29:20,08:30:00,G
7083,2711,2752,08:31:50,08:32:30,G
7085,2712,2761,08:34:20,08:35:00,G
7087,2712,2752,08:36:50,08:37:30,G
7089,2712,2761,08:39:20,08:40:00,G
7091,2712,2752,08:41:50,08:42:30,G
7093,2712,2752,08:44:20,08:45:00,G
7095,2711,2761,08:46:50,08:47:30,G
7097,2712,2752,08:49:20,08:50:00,G
7099,2712,2752,08:51:50,08:52:30,G
7101,2712,2761,08:54:20,08:55:00,G
7103,2711,2752,08:56:50,08:57:30,G
7105,2712,2752,08:59:50,09:00:30,G
7107,2712,2761,09:02:50,09:03:30,G
7109,2712,2752,09:05:50,09:06:30,G
7111,2711,2752,09:08:50,09:09:30,G
7113,2712,2761,09:11:50,09:12:30,G
7115,2712,2752,09:14:50,09:15:30,G
7117,2711,2752,09:17:50,09:18:30,G
7119,2712,2761,09:20:50,09:21:30,G
7121,2712,2752,09:23:50,09:24:30,G
7123,2711,2752,09:26:50,09:27:30,G
7125,2712,2761,09:30:30,09:31:10,G
7127,2711,2752,09:34:20,09:34:50,G
7129,2712,2752,09:37:40,09:38:10,G
7131,2711,2761,09:42:10,09:42:40,G
7133,2712,2752,09:46:10,09:46:40,G
7135,2711,2752,09:50:10,09:50:40,G
7137,2712,2761,09:54:10,09:54:40,G
7139,2711,2752,09:58:10,09:58:40,G
7141,2712,2752,10:02:10,10:02:40,G
7143,2711,2761,10:06:10,10:06:40,G
7145,2712,2752,10:12:10,10:12:40,G
7147,2711,2761,10:18:10,10:18:40,G
7149,2712,2752,10:24:10,10:24:40,G
7151,2711,2761,10:30:10,10:30:40,G
7153,2712,2752,10:36:10,10:36:40,G
7155,2711,2761,10:42:10,10:42:40,G
7157,2712,2752,10:48:10,10:48:40,G
7159,2711,2761,10:54:10,10:54:40,G
7161,2712,2752,11:00:10,11:00:40,G
7163,2711,2761,11:06:10,11:06:40,G
7165,2712,2752,11:12:10,11:12:40,G
7167,2711,2761,11:18:10,11:18:40,G
7169,2712,2752,11:24:10,11:24:40,G
7171,2711,2761,11:30:10,11:30:40,G
7173,2712,2752,11:36:10,11:36:40,G
7175,2712,2761,11:42:10,11:42:40,G
7177,2711,2752,11:48:10,11:48:40,G
7179,2712,2761,11:54:10,11:54:40,G
7181,2711,2752,12:00:10,12:00:40,G
7183,2712,2761,12:06:10,12:06:40,G
7185,2712,2752,12:12:10,12:12:40,G
7187,2711,2761,12:18:10,12:18:40,G
7189,2712,2752,12:24:10,12:24:40,G
