TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K601,1728,1408,05:39:30,G
K605,1716,1408,06:16:30,G
K607,1701,1408,06:44:00,G
K609,1701,1408,07:11:00,G
K611,1701,1408,07:34:30,G
K613,1701,1408,07:59:30,G
K615,1701,1408,08:32:00,G
K619,1019,1408,09:13:30,G
K621,1716,1408,09:24:30,G
K625,0158,1408,09:56:30,G
K627,1019,1408,10:10:30,G
K631,0158,1408,10:55:30,G
K635,0158,1408,11:39:30,G
K639,0158,1408,12:17:00,G
K643,1019,1408,13:00:00,G
K647,0158,1408,13:40:30,G
K651,0158,1408,14:20:00,G
K655,0158,1408,15:00:30,G
K1953,1003,1408,15:22:30,D
K659,0158,1408,15:40:30,G
K665,0158,1408,16:16:00,G
K669,0158,1408,16:57:00,G
K675,0158,1408,17:34:30,G
K681,0158,1408,18:16:00,G
K1919,1003,1408,18:40:30,D
K685,0158,1408,18:55:30,G
K687,0158,1408,19:16:00,G
K691,0158,1408,19:53:00,G
K1923,1003,1408,20:20:30,D
K695,1019,1408,20:29:30,G
K699,0158,1408,21:06:00,G
K701,0158,1408,21:25:00,G
K705,0158,1408,22:04:30,G
K707,0158,1408,22:13:00,G
K713,0158,1408,23:00:00,G
K717,1716,1408,23:36:30,G
K721,0158,1408,24:13:30,G
