TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K6002,1862,102C,05:31:20,05:31:50,G
K6004,1862,102C,05:42:20,05:42:50,G
K6006,1862,102C,05:54:20,05:54:50,G
K6008,1846,102C,06:03:30,06:04:00,G
K6010,1862,102C,06:11:20,06:11:50,G
K6012,1862,102C,06:18:20,06:18:50,G
K6014,1846,102C,06:25:30,06:26:00,G
K6016,1862,102C,06:33:20,06:33:50,G
K6018,1862,102C,06:39:20,06:39:50,G
K6020,1846,102C,06:45:30,06:46:00,G
K6022,1862,102C,06:52:20,06:52:50,G
K6024,1846,102C,06:59:30,07:00:00,G
K6026,1862,102C,07:05:20,07:05:50,G
K6028,1846,102C,07:10:30,07:11:00,G
K6030,1862,1845,07:15:20,07:15:50,G
K6032,1846,102C,07:20:30,07:21:00,G
K6034,1862,102C,07:25:20,07:25:50,G
K6036,1846,102C,07:31:30,07:32:00,G
K6410,1846,102C,07:37:20,07:37:50,D
K6040,1862,102C,07:41:20,07:41:50,G
K6038,1846,102C,07:45:00,07:45:30,G
K6042,1862,102C,07:49:20,07:49:50,G
K6044,1846,102C,07:53:30,07:54:00,G
K6046,1862,102C,07:57:20,07:57:50,G
K6048,1846,102C,08:00:30,08:01:00,G
K6412,1846,102C,08:04:20,08:04:50,D
K6050,1846,102C,08:09:20,08:09:50,G
K6414,1846,102C,08:13:30,08:14:00,D
K6054,1862,102C,08:16:30,08:17:00,G
K6056,1846,102C,08:19:30,08:20:00,G
K6058,1862,102C,08:23:15,08:23:45,G
K6060,1846,102C,08:26:50,08:27:20,G
K6416,1846,102C,08:31:00,08:31:30,D
K6062,1846,102C,08:36:10,08:36:40,G
K6066,1862,102C,08:40:20,08:40:50,G
K6068,1846,102C,08:43:30,08:44:00,G
K6070,1846,102C,08:47:30,08:48:00,G
K6072,1846,102C,08:52:30,08:53:00,G
K6418,1846,102C,08:57:20,08:57:50,D
K6074,1846,1845,09:03:00,09:03:30,G
K6078,1846,102C,09:08:30,09:09:00,G
K6080,1846,102C,09:14:30,09:15:00,G
K6082,1846,102C,09:20:30,09:21:00,G
K6084,1846,102C,09:27:30,09:28:00,G
K6086,1846,102C,09:34:30,09:35:00,G
K6088,1846,102C,09:41:30,09:42:00,G
K6090,1846,102C,09:48:30,09:49:00,G
K6092,1846,102C,09:55:30,09:56:00,G
K6094,1846,102C,10:03:30,10:04:00,G
K6096,1846,1845,10:11:30,10:12:00,G
K6098,1846,102C,10:17:30,10:18:00,G
K6102,1846,102C,10:29:30,10:30:00,G
K6104,1846,102C,10:37:30,10:38:00,G
K6106,1846,102C,10:46:30,10:47:00,G
K6108,1846,102C,10:54:30,10:55:00,G
K6110,1862,102C,11:03:20,11:03:50,G
K6112,1846,102C,11:09:30,11:10:00,G
K6114,1862,1845,11:17:20,11:17:50,G
K6116,1846,102C,11:24:30,11:25:00,G
K6118,1846,102C,11:32:30,11:33:00,G
K6120,1846,102C,11:41:30,11:42:00,G
K6122,1862,102C,11:50:20,11:50:50,G
K6124,1846,102C,11:57:30,11:58:00,G
K6126,1862,102C,12:04:20,12:04:50,G
K6128,1846,1845,12:10:30,12:11:00,G
K6130,1862,102C,12:21:20,12:21:50,G
K6132,1846,102C,12:29:30,12:30:00,G
K6134,1862,102C,12:38:20,12:38:50,G
K6136,1846,102C,12:45:30,12:46:00,G
K6138,1862,102C,12:54:20,12:54:50,G
K6140,1846,102C,13:01:30,13:02:00,G
K6142,1862,102C,13:10:20,13:10:50,G
K6144,1846,102C,13:17:30,13:18:00,G
K6146,1862,102C,13:26:20,13:26:50,G
K6148,1846,102C,13:34:30,13:35:00,G
K6150,1862,102C,13:43:20,13:43:50,G
K6152,1846,102C,13:50:30,13:51:00,G
K6154,1862,1845,13:58:20,13:58:50,G
K6156,1846,102C,14:05:30,14:06:00,G
K6158,1862,102C,14:14:20,14:14:50,G
K6160,1846,102C,14:21:30,14:22:00,G
K6162,1862,102C,14:30:20,14:30:50,G
K6164,1846,102C,14:37:30,14:38:00,G
K6166,1862,102C,14:46:20,14:46:50,G
K6168,1846,102C,14:53:30,14:54:00,G
K6170,1862,1845,15:02:20,15:02:50,G
K6172,1846,102C,15:09:30,15:10:00,G
K6174,1862,102C,15:18:20,15:18:50,G
K6176,1846,102C,15:25:30,15:26:00,G
K6178,1862,102C,15:34:20,15:34:50,G
K6180,1846,102C,15:41:30,15:42:00,G
K6182,1862,102C,15:50:20,15:50:50,G
K6184,1846,102C,15:57:30,15:58:00,G
K6186,1862,1845,16:05:20,16:05:50,G
K6188,1846,102C,16:13:30,16:14:00,G
K6190,1862,102C,16:21:20,16:21:50,G
K6192,1846,102C,16:29:30,16:30:00,G
K6194,1862,102C,16:38:20,16:38:50,G
K6196,1846,102C,16:45:30,16:46:00,G
K6198,1862,102C,16:51:20,16:51:50,G
K6200,1862,102C,16:56:20,16:56:50,G
K6202,1846,102C,17:01:30,17:02:00,G
K6204,1862,102C,17:07:20,17:07:50,G
K6206,1862,102C,17:12:20,17:12:50,G
K6208,1846,102C,17:18:30,17:19:00,G
K6210,1862,102C,17:25:20,17:25:50,G
