TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K603,1716,1728,05:45:00,G
K605,1716,1408,06:07:00,G
K607,1701,1408,06:34:30,G
K609,1701,1408,07:01:30,G
K611,1701,1408,07:25:30,G
K1901,1003,1728,07:34:30,D
K613,1701,1408,07:50:30,G
K615,1701,1408,08:22:30,G
K617,1019,1728,08:43:00,G
K619,1019,1408,09:04:00,G
K621,1716,1408,09:15:00,G
K623,0158,1728,09:22:30,G
K625,0158,1408,09:46:30,G
K627,1019,1408,10:01:00,G
K629,0158,1728,10:19:30,G
K1905,1003,1728,10:35:30,D
K631,0158,1408,10:46:00,G
K1951,1003,1728,11:03:30,D
K633,0158,1728,11:11:30,G
K635,0158,1408,11:29:30,G
K1907,1003,1728,11:45:00,D
K637,0158,1728,11:56:30,G
K639,0158,1408,12:07:30,G
K641,0158,1728,12:27:30,G
K1909,1003,1728,12:40:30,D
K643,1019,1408,12:50:30,G
K645,0158,1728,13:06:30,G
K647,0158,1408,13:30:00,G
K649,0158,1728,13:45:30,G
K1911,1003,1728,14:03:30,D
K651,0158,1408,14:10:30,G
K653,0158,1728,14:28:30,G
K1913,1003,1728,14:43:30,D
K655,0158,1408,14:51:00,G
K1953,1003,1408,15:12:00,D
K657,0158,1728,15:16:30,G
K659,0158,1408,15:29:30,G
K661,0158,1728,15:46:30,G
K663,1716,1728,15:59:00,G
K665,0158,1408,16:06:30,G
K1915,1003,1728,16:15:00,D
K667,0158,1728,16:27:30,G
K669,0158,1408,16:47:30,G
K671,1716,1728,16:56:00,G
K673,0158,1728,17:06:30,G
K1917,1003,1728,17:12:30,D
K675,0158,1408,17:25:00,G
K677,0158,1728,17:46:30,G
K679,1716,1728,17:56:00,G
K681,0158,1408,18:06:30,G
K683,0158,1728,18:27:00,G
K1919,1003,1408,18:31:00,D
K685,0158,1408,18:46:00,G
K687,0158,1408,19:06:30,G
K689,0158,1728,19:25:30,G
K691,0158,1408,19:43:30,G
K693,1019,1728,20:00:00,G
K1923,1003,1408,20:11:00,D
K695,1019,1408,20:20:00,G
K697,0158,1728,20:33:30,G
K699,0158,1408,20:56:30,G
K701,0158,1408,21:15:30,G
K703,0158,1728,21:33:00,G
K1927,1003,1728,21:48:30,D
K705,0158,1408,21:55:00,G
K707,0158,1408,22:03:30,G
K709,0158,1728,22:20:30,G
K711,0158,1728,22:36:30,G
K713,0158,1408,22:50:30,G
K1929,1003,1728,23:11:00,D
K717,1716,1408,23:27:00,G
K719,0158,1728,23:44:30,G
K721,0158,1408,24:03:30,G
K723,0158,1728,24:22:30,G
