TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
4505,0433,1762,05:57:00,05:57:30,G
4507,0419,1762,06:14:00,06:14:30,G
4509K,0409,1762,06:30:30,06:31:00,G
4511,0409,1762,06:42:30,06:43:00,G
4513,0409,1762,06:54:30,06:55:00,G
4301,0409,1759,07:06:30,07:07:00,G
4515,0409,1762,07:18:30,07:19:00,G
4517,0409,1762,07:30:30,07:31:00,G
4519,0409,1762,07:42:30,07:43:00,G
4521,0409,1762,07:54:30,07:55:00,G
4523K,0409,1762,08:00:30,08:01:00,G
4525K,0409,1762,08:12:30,08:13:00,G
4303K,0409,1759,08:18:30,08:19:00,G
4527K,0409,1762,08:24:30,08:25:00,G
4529K,0409,1762,08:36:30,08:37:00,G
4531,0409,1762,08:48:30,08:49:00,G
4533K,0409,1762,09:00:30,09:01:00,G
4535K,0409,1762,09:12:30,09:13:00,G
4537,0409,1762,09:24:30,09:25:00,G
4539K,0409,1762,09:36:30,09:37:00,G
4541K,0409,1762,09:48:30,09:49:00,G
4543K,0409,1762,10:00:30,10:01:00,G
4545K,0409,1762,10:12:30,10:13:00,G
4305,0409,1759,10:24:30,10:25:00,G
4547K,0409,1762,10:30:30,10:31:00,G
4549K,0409,1762,10:42:30,10:43:00,G
4551,0409,1762,10:54:30,10:55:00,G
4553,0409,1762,11:06:30,11:07:00,G
4555K,0409,1762,11:18:30,11:19:00,G
4557,0409,1762,11:30:30,11:31:00,G
4559,0409,1762,11:42:30,11:43:00,G
4561,0409,1762,11:54:30,11:55:00,G
4563,0409,1762,12:06:30,12:07:00,G
4565K,0409,1762,12:18:30,12:19:00,G
4567K,0409,1762,12:30:30,12:31:00,G
4569K,0409,1762,12:35:30,12:36:00,G
4307,0409,1759,12:43:30,12:44:00,G
4571K,0409,1762,12:51:30,12:52:00,G
4573,0409,1762,13:00:30,13:01:00,G
4575K,0409,1762,13:10:30,13:11:00,G
4577K,0409,1762,13:20:30,13:21:00,G
4579K,0409,1762,13:25:30,13:26:00,G
4581,0409,1762,13:35:30,13:36:00,G
4583K,0409,1762,13:43:30,13:44:00,G
4585K,0409,1762,13:51:30,13:52:00,G
4587K,0409,1762,14:00:30,14:01:00,G
4589K,0409,1762,14:10:30,14:11:00,G
4591K,0409,1762,14:15:30,14:16:00,G
4593K,0409,1762,14:25:30,14:26:00,G
4309,0409,1759,14:35:30,14:36:00,G
4595K,0409,1762,14:40:30,14:41:00,G
4311K,0409,1759,14:48:30,14:49:00,G
4597K,0409,1762,14:56:30,14:57:00,G
4599,0409,1762,15:05:30,15:06:00,G
4601K,0409,1762,15:15:30,15:16:00,G
4313,0409,1759,15:25:30,15:26:00,G
4603K,0409,1762,15:30:30,15:31:00,G
4605,0409,1762,15:40:30,15:41:00,G
4607K,0409,1762,15:48:30,15:49:00,G
4315,0409,1759,15:56:30,15:57:00,G
4609,0409,1762,16:05:30,16:06:00,G
4611K,0409,1762,16:15:30,16:16:00,G
4317,0409,1759,16:20:30,16:21:00,G
4613K,0409,1762,16:30:30,16:31:00,G
4319K,0409,1759,16:40:30,16:41:00,G
4615K,0409,1762,16:45:30,16:46:00,G
4321,0409,1759,16:53:30,16:54:00,G
4617K,0409,1762,17:01:30,17:02:00,G
4619,0409,1762,17:10:30,17:11:00,G
4621K,0409,1762,17:20:30,17:21:00,G
4623K,0409,1762,17:30:30,17:31:00,G
4625K,0409,1762,17:35:30,17:36:00,G
4627,0409,1762,17:45:30,17:46:00,G
4629K,0409,1762,17:55:30,17:56:00,G
4631K,0409,1762,18:00:30,18:01:00,G
4633K,0409,1762,18:10:30,18:11:00,G
4635K,0409,1762,18:20:30,18:21:00,G
4637K,0409,1762,18:25:30,18:26:00,G
4639K,0409,1762,18:36:30,18:37:00,G
4641K,0409,1762,18:48:30,18:49:00,G
4643K,0409,1762,19:00:30,19:01:00,G
4645K,0409,1762,19:06:30,19:07:00,G
4647,0409,1762,19:18:30,19:19:00,G
4649K,0409,1762,19:29:30,19:30:00,G
4651,0409,1762,19:39:30,19:40:00,G
4653K,0409,1762,19:44:30,19:45:00,G
4655K,0409,1762,19:54:30,19:55:00,G
4657,0409,1762,20:06:30,20:07:00,G
4659,0409,1762,20:18:30,20:19:00,G
4661K,0409,1762,20:28:30,20:29:00,G
4663,0409,1762,20:33:30,20:34:00,G
4665K,0409,1762,20:43:30,20:44:00,G
4323K,0409,1759,20:53:30,20:54:00,G
4667,0409,1762,20:58:30,20:59:00,G
4669,0409,1762,21:08:30,21:09:00,G
4671K,0409,1762,21:13:30,21:14:00,G
4673,0409,1762,21:24:30,21:25:00,G
4675K,0409,1762,21:36:30,21:37:00,G
4677,0409,1762,21:48:30,21:49:00,G
4679,0409,1762,22:00:30,22:01:00,G
4681K,0409,1762,22:12:30,22:13:00,G
4683K,0409,1762,22:24:30,22:25:00,G
4685K,0409,1762,22:36:30,22:37:00,G
4687K,0409,1762,22:47:30,22:48:00,G
4689K,0409,1762,22:53:30,22:54:00,G
4691K,0409,1762,23:07:30,23:08:00,G
4325K,0409,1759,23:24:30,23:25:00,G
4327K,0409,1759,23:45:30,23:46:00,G
4329K,0409,1751,24:07:30,24:08:00,G
