TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
6002,2626,2611,05:40:10,G
6004,2627,2611,05:49:00,G
6006,2632,2611,05:57:40,G
6008,2640,2611,06:05:10,G
6010,2643,2611,06:12:40,G
6012,2648,2611,06:19:40,G
6014,2648,2611,06:26:50,G
6016,2648,2611,06:33:50,G
6018,2648,2611,06:40:50,G
6020,2648,2611,06:47:50,G
6022,2648,2611,06:54:50,G
6024,2648,2611,07:00:50,G
6026,2648,2611,07:06:50,G
6028,2648,2611,07:12:50,G
6030,2648,2611,07:18:20,G
6032,2648,2611,07:23:20,G
6034,2648,2611,07:28:20,G
6036,2648,2611,07:32:50,G
6038,2648,2611,07:36:50,G
6040,2648,2611,07:40:50,G
6042,2648,2611,07:44:50,G
6044,2648,2611,07:48:50,G
6046,2648,2611,07:52:50,G
6048,2648,2611,07:56:50,G
6050,2648,2611,08:00:50,G
6052,2648,2611,08:04:50,G
6054,2648,2611,08:08:50,G
6056,2648,2611,08:12:50,G
6058,2648,2611,08:16:50,G
6060,2648,2611,08:21:20,G
6062,2648,2611,08:25:50,G
6064,2648,2611,08:30:20,G
6066,2648,2611,08:34:20,G
6068,2648,2611,08:37:50,G
6070,2648,2611,08:41:20,G
6072,2648,2611,08:44:50,G
6074,2648,2611,08:48:50,G
6076,2648,2611,08:52:50,G
6078,2648,2611,08:56:50,G
6080,2648,2611,09:00:50,G
6082,2648,2611,09:04:50,G
6084,2648,2611,09:08:50,G
6086,2648,2611,09:12:50,G
6088,2648,2617,09:16:50,G
6090,2648,2611,09:21:20,G
6092,2648,2611,09:26:20,G
6094,2648,2611,09:32:20,G
6096,2648,2611,09:38:20,G
6098,2648,2611,09:44:20,G
6100,2648,2611,09:51:20,G
6102,2648,2611,09:58:20,G
6104,2648,2611,10:05:20,G
6106,2648,2611,10:12:20,G
6108,2648,2611,10:19:20,G
6110,2648,2611,10:26:20,G
6112,2648,2611,10:33:20,G
6114,2648,2611,10:40:20,G
6116,2648,2611,10:47:20,G
6118,2648,2611,10:54:20,G
6120,2648,2611,11:01:20,G
6122,2648,2611,11:08:20,G
6124,2648,2611,11:15:20,G
6126,2648,2611,11:22:20,G
6128,2648,2611,11:29:20,G
6130,2648,2611,11:36:20,G
6132,2648,2611,11:43:20,G
6134,2648,2611,11:50:20,G
6136,2648,2611,11:57:20,G
6138,2648,2611,12:04:20,G
6140,2648,2611,12:11:20,G
6142,2648,2611,12:18:20,G
6144,2648,2611,12:25:20,G
6146,2648,2611,12:32:20,G
6148,2648,2611,12:39:20,G
