TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
3010,0334,1958,05:40:00,05:40:30,G
3012,0339,1958,05:49:30,05:50:00,G
3014K,0342,1958,05:58:00,05:58:30,G
3016,0339,0310,06:04:00,06:04:30,G
3018K,0342,1958,06:11:00,06:11:30,G
3020,0339,0310,06:16:30,06:17:00,G
3022,0342,1958,06:23:30,06:24:00,G
3024,0339,0310,06:29:00,06:29:30,G
3026,0342,1958,06:35:00,06:35:30,G
3028,0339,0310,06:41:00,06:41:30,G
3030,0342,1958,06:48:00,06:48:30,G
3032,0339,0310,06:53:00,06:53:30,G
3036,0342,1958,07:00:00,07:00:30,G
3038,0342,1958,07:06:00,07:06:30,G
3040,0342,0310,07:12:00,07:12:30,G
3042,0342,1958,07:18:00,07:18:30,G
3044,0342,0310,07:24:00,07:24:30,G
3046K,0342,1958,07:30:00,07:30:30,G
3048,0342,0310,07:36:00,07:36:30,G
3050K,0342,1958,07:42:00,07:42:30,G
3052,0342,0310,07:48:00,07:48:30,G
3054,0342,1958,07:53:00,07:53:30,G
3056K,0342,1958,07:58:00,07:58:30,G
3058,0342,1958,08:04:00,08:04:30,G
3060,0342,0310,08:10:00,08:10:30,G
3064,0342,1958,08:16:00,08:16:30,G
3066K,0342,0310,08:22:00,08:22:30,G
3068,0342,1958,08:28:00,08:28:30,G
3070K,0342,0310,08:34:00,08:34:30,G
3072,0342,1958,08:40:00,08:40:30,G
3074,0342,0310,08:48:00,08:48:30,G
3076,0342,1958,08:54:00,08:54:30,G
3078,0342,0310,09:00:00,09:00:30,G
3080,0342,1958,09:06:00,09:06:30,G
3082,0342,0310,09:12:00,09:12:30,G
3084,0342,1958,09:18:00,09:18:30,G
3086,0342,0310,09:24:00,09:24:30,G
3090,0339,1958,09:30:00,09:30:30,G
3092K,0342,0310,09:36:00,09:36:30,G
3094,0342,1958,09:42:00,09:42:30,G
3096K,0342,1958,09:48:00,09:48:30,G
3098,0342,1958,09:54:00,09:54:30,G
3100,0342,0310,10:00:00,10:00:30,G
3102,0342,1958,10:06:00,10:06:30,G
3104,0342,1958,10:12:00,10:12:30,G
3106,0342,0310,10:18:00,10:18:30,G
3108,0342,1958,10:24:00,10:24:30,G
3110K,0342,1958,10:30:00,10:30:30,G
3112,0342,0310,10:36:00,10:36:30,G
3114,0342,1958,10:42:00,10:42:30,G
3116,0342,0310,10:48:00,10:48:30,G
3118K,0342,1958,10:54:00,10:54:30,G
3120K,0342,0310,11:00:00,11:00:30,G
3122K,0342,1958,11:06:00,11:06:30,G
