TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K8001,1317,1329,05:39:10,05:39:30,G
K8003,1309,1329,06:03:00,06:03:20,G
K8007,1309,1329,06:23:00,06:23:20,G
K8009,1309,1329,06:40:00,06:40:20,G
K8011,1309,1329,07:01:40,07:02:00,G
K8015,1309,1329,07:29:00,07:29:20,G
K8017,1306,1329,07:49:00,07:49:30,G
K8019,1306,1329,08:15:20,08:15:40,G
K8021,1309,1329,08:29:00,08:29:20,G
K8023,1309,1329,08:42:10,08:42:30,G
K8401,1306,1329,09:19:00,09:19:30,D
K8027,1309,1329,09:17:00,09:21:00,G
K8301,1305,1329,09:49:00,09:53:00,G
K8033,1309,1329,10:16:10,10:16:30,G
K8035,1306,1329,10:40:20,10:40:40,G
K8037,1306,1329,11:05:20,11:05:40,G
K8039,1306,1329,11:17:20,11:17:40,G
K8041,1309,1329,11:41:00,11:41:20,G
K8043,1306,1329,12:14:20,12:14:40,G
K8045,1309,1329,12:33:00,12:33:20,G
K8047,1309,1329,12:54:00,12:58:30,G
K8049,1309,1329,13:23:00,13:23:20,G
K8051,1309,1329,13:45:00,13:45:20,G
K8053,1309,1329,14:10:50,14:11:10,G
K8055,1309,1329,14:33:00,14:33:20,G
K8057,1306,1329,15:05:10,15:05:30,G
K8059,1309,1329,15:24:00,15:24:20,G
K8061,1317,1329,15:39:10,15:39:30,G
K8063,1309,1329,15:51:30,15:51:50,G
K8065,1309,1329,16:16:10,16:16:30,G
K8067,1309,1329,16:35:00,16:35:20,G
K8069,1309,1329,17:02:40,17:03:00,G
K8071,1309,1329,17:28:00,17:28:20,G
K8073,1309,1329,18:01:40,18:02:00,G
K8079,1309,1329,18:35:00,18:35:20,G
K8081,1309,1329,18:57:10,18:57:40,G
K8083,1309,1329,19:23:10,19:23:30,G
K8403,1306,1329,19:29:00,19:29:30,D
K8085,1309,1329,19:42:00,19:42:20,G
K8087,1309,1329,19:53:00,19:53:20,G
K8089,1306,1329,20:06:10,20:06:30,G
K8091,1309,1329,20:27:10,20:27:30,G
K8093,1309,1329,20:48:00,20:48:20,G
K8095,1309,1329,21:11:30,21:12:00,G
K8303,1305,1329,21:40:10,21:40:30,G
K8101,1309,1329,21:57:00,21:57:20,G
K8103,1309,1329,22:21:10,22:21:30,G
K8405,1306,1329,22:33:30,22:34:00,D
K8105,1309,1329,22:48:00,22:48:20,G
K8107,1306,1329,23:11:00,23:11:20,G
K8109,1309,1329,23:30:00,23:30:20,G
K8113,1309,1329,24:09:00,24:09:20,G
