TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K1,1701,1812,05:40:30,G
K3,1006,1812,05:58:30,G
K5,1006,1812,06:13:30,G
K7,1019,1812,06:31:00,G
K9,1701,1812,06:40:30,G
K11,1022,1812,06:51:30,G
K13,1906,1812,07:03:30,G
K15,1909,1812,07:14:30,G
K17,1701,1812,07:20:30,G
K19,1909,1812,07:29:00,G
S21,0159,1812,07:35:00,G
K23,1909,1812,07:46:00,G
K25,1916,1812,07:54:30,G
K27,1915,1812,08:05:00,G
K29,1701,1812,08:14:30,G
K31,1916,1812,08:23:30,G
S33,1906,1812,08:32:30,G
K35,1915,1812,08:40:00,G
S37,1909,1812,08:48:30,G
K39,1906,1812,08:56:00,G
K41,1916,1812,09:03:00,G
K43,1915,1812,09:13:00,G
K45,1915,1812,09:22:00,G
K47,1916,1812,09:30:00,G
K49,1915,1812,09:38:00,G
K51,1916,1812,09:47:30,G
K53,1915,1812,09:57:00,G
K55,1915,1812,10:08:00,G
K57,1916,1812,10:17:00,G
K59,1909,1812,10:26:30,G
K61,1915,1812,10:40:00,G
S63,1019,1812,10:52:00,G
K65,1916,1812,10:59:30,G
K67,1909,1812,11:08:30,G
K69,1915,1812,11:18:00,G
K71,1906,1812,11:29:30,G
S73,1019,1812,11:38:00,G
K75,1915,1812,11:47:00,G
K77,1909,1812,11:57:30,G
S79,1906,1812,12:07:30,G
K81,1916,1812,12:20:00,G
K83,1909,1812,12:29:30,G
K85,1916,1812,12:39:00,G
S87,0159,1812,12:47:00,G
K89,1916,1812,12:58:30,G
S91,1909,1812,13:08:30,G
K93,1906,1812,13:18:30,G
K95,1916,1812,13:28:00,G
S97,1909,1812,13:38:30,G
K99,1906,1812,13:48:30,G
K101,1916,1812,13:58:30,G
K103,1906,1812,14:08:30,G
K105,1909,1812,14:18:30,G
K107,1916,1812,14:28:00,G
K109,1906,1812,14:39:30,G
K111,1909,1812,14:48:30,G
K113,1916,1812,14:56:30,G
S115,1906,1812,15:08:30,G
K117,1701,1812,15:18:30,G
K119,1916,1812,15:28:30,G
K121,1906,1812,15:39:30,G
K123,1909,1812,15:48:30,G
K125,1916,1812,15:58:30,G
K127,1906,1812,16:08:30,G
S129,1909,1812,16:18:30,G
K131,1916,1812,16:27:30,G
S133,1019,1812,16:35:00,G
K135,1906,1812,16:39:30,G
S137,1909,1812,16:48:30,G
K139,1916,1812,16:57:30,G
K141,1906,1812,17:08:30,G
K143,1701,1812,17:13:30,G
K145,1909,1812,17:20:00,G
K147,1916,1812,17:28:30,G
K149,1906,1812,17:38:30,G
S151,1909,1812,17:47:30,G
K153,1701,1812,17:53:30,G
K155,1916,1812,17:59:30,G
S157,1906,1812,18:08:30,G
K159,1022,1812,18:18:30,G
K161,1916,1812,18:27:30,G
K163,1906,1812,18:35:30,G
K165,1909,1812,18:44:30,G
K167,1701,1812,18:49:30,G
K169,1022,1812,18:54:30,G
K171,1916,1812,19:02:30,G
K173,1906,1812,19:11:30,G
K175,1909,1812,19:18:30,G
K177,1916,1812,19:26:30,G
K179,1022,1812,19:34:30,G
K181,1916,1812,19:44:30,G
S183,1909,1812,19:53:00,G
K185,1906,1812,19:59:30,G
K187,1916,1812,20:07:00,G
K189,1909,1812,20:17:30,G
K191,1916,1812,20:26:00,G
K193,1906,1812,20:34:30,G
K195,1916,1812,20:43:30,G
S197,1909,1812,20:50:30,G
K199,1916,1812,20:59:30,G
S201,1906,1812,21:06:30,G
K203,1915,1812,21:13:00,G
K205,1906,1812,21:22:30,G
K207,1916,1812,21:31:30,G
K209,1906,1812,21:40:00,G
S211,1909,1812,21:47:00,G
K213,1915,1812,21:54:30,G
K215,1909,1812,22:01:00,G
S217,1022,1812,22:07:30,G
K219,1916,1812,22:15:00,G
S221,1909,1812,22:24:30,G
K223,1906,1812,22:33:30,G
K225,1916,1812,22:43:00,G
K227,1906,1812,22:54:00,G
K229,1915,1812,23:03:00,G
K231,1909,1812,23:12:30,G
K233,1916,1812,23:23:00,G
K235,1909,1812,23:34:30,G
K237,1916,1812,23:47:30,G
K239,1906,1812,23:59:30,G
K241,1916,1812,24:18:30,G
K245,1906,1812,24:28:30,G
