TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K1,1701,1812,05:11:30,05:12:00,G
K3,1006,1812,05:27:30,05:28:00,G
K1005,1701,1811,05:39:00,05:39:30,D
K5,1006,1812,05:41:30,05:42:00,G
K1007,1701,1811,05:49:00,05:49:30,D
K7,1701,1812,05:54:30,05:55:00,G
K1009,1003,1811,05:59:00,05:59:30,D
K9,1019,1812,06:02:00,06:02:30,G
S11,0159,1812,06:06:30,06:07:00,G
K1011,1701,1811,06:08:00,06:08:30,D
K13,1022,1812,06:12:30,06:13:00,G
K1013,1701,1811,06:19:00,06:19:30,D
S15,0159,1812,06:20:30,06:21:00,G
K1015,1701,1811,06:25:00,06:25:30,D
K1017,1701,1811,06:30:00,06:30:30,D
K17,1906,1812,06:30:30,06:31:00,G
K1251,1003,1806,06:35:00,06:35:30,D
K19,1909,1812,06:37:30,06:38:00,G
K1019,1701,1811,06:40:00,06:40:30,D
K21,1701,1812,06:43:30,06:44:00,G
K1021,1003,1811,06:47:00,06:47:30,D
K23,1909,1812,06:49:30,06:50:00,G
K1023,1701,1811,06:53:00,06:53:30,D
K25,1022,1812,06:55:30,06:56:00,G
K1025,1003,1811,07:00:00,07:00:30,D
K1253,1701,1806,07:04:00,07:04:30,D
S27,0159,1812,07:04:00,07:04:30,G
K1027,1003,1811,07:08:30,07:09:00,D
K29,1916,1812,07:09:30,07:10:00,G
K1029,1003,1811,07:15:00,07:15:30,D
S31,0159,1812,07:18:00,07:18:30,G
K1031,1701,1811,07:19:00,07:19:30,D
K1255,1003,1806,07:23:00,07:23:30,D
K33,1909,1812,07:26:30,07:27:00,G
K1033,1701,1811,07:27:00,07:27:30,D
K1035,1003,1811,07:32:00,07:32:30,D
S35,0159,1812,07:33:30,07:34:00,G
K1037,1003,1811,07:38:00,07:38:30,D
K37,1916,1812,07:40:00,07:40:30,G
K1039,1003,1811,07:45:00,07:45:30,D
S39,1019,1812,07:46:00,07:46:30,G
K1259,1701,1806,07:49:00,07:49:30,D
K41,1906,1812,07:52:30,07:53:00,G
K1043,1003,1811,07:54:00,07:54:30,D
K43,1916,1812,07:59:30,08:00:00,G
K1045,1003,1811,08:01:00,08:01:30,D
K45,1906,1812,08:05:30,08:06:00,G
K1047,1003,1811,08:09:00,08:09:30,D
S47,1909,1812,08:12:30,08:13:00,G
K1049,1003,1811,08:15:00,08:15:30,D
K49,1915,1812,08:19:00,08:19:30,G
K1261,1003,1806,08:22:00,08:22:30,D
K51,1909,1812,08:27:00,08:27:30,G
K1051,1003,1811,08:28:00,08:28:30,D
K1601,1915,1812,08:34:00,08:34:30,D
K1053,1003,1811,08:34:00,08:34:30,D
K53,1916,1812,08:40:00,08:40:30,G
K1055,1003,1811,08:41:00,08:41:30,D
K1057,1003,1811,08:46:00,08:46:30,D
K55,1909,1812,08:47:00,08:47:30,G
K57,1915,1812,08:54:00,08:54:30,G
K1059,1003,1811,08:55:00,08:55:30,D
K59,1916,1812,09:00:30,09:01:00,G
K1061,1003,1811,09:07:00,09:07:30,D
K1603,1916,1812,09:13:00,09:13:30,D
K1063,1003,1811,09:17:00,09:17:30,D
K63,1915,1812,09:19:30,09:20:00,G
K1065,1003,1811,09:27:00,09:27:30,D
K65,1909,1812,09:31:30,09:32:00,G
K67,1915,1812,09:39:00,09:39:30,G
K1605,1916,1812,09:44:00,09:44:30,D
K1069,1003,1811,09:50:00,09:50:30,D
K71,1915,1812,09:57:00,09:57:30,G
K1071,1003,1811,10:02:00,10:02:30,D
K73,1915,1812,10:07:00,10:07:30,G
K75,1909,1812,10:16:30,10:17:00,G
K1201,1003,1811,10:19:00,10:19:30,D
K77,1916,1812,10:23:30,10:24:00,G
S79,1906,1812,10:31:30,10:32:00,G
K1073,1003,1811,10:32:00,10:32:30,D
S83,1906,1812,10:46:30,10:47:00,G
K85,1916,1812,10:58:30,10:59:00,G
K1077,1003,1811,11:09:00,11:09:30,D
K87,1915,1812,11:09:00,11:09:30,G
K89,1906,1812,11:19:30,11:20:00,G
K91,1916,1812,11:28:30,11:29:00,G
K93,1909,1812,11:38:30,11:39:00,G
K95,1022,1812,11:50:30,11:51:00,G
K1081,1003,1811,11:55:00,11:55:30,D
K97,1909,1812,12:00:30,12:01:00,G
K99,1916,1812,12:09:30,12:10:00,G
S101,1909,1812,12:19:30,12:20:00,G
K1083,1003,1811,12:22:00,12:22:30,D
K103,1916,1812,12:29:30,12:30:00,G
K105,1906,1812,12:39:30,12:40:00,G
S107,1909,1812,12:49:00,12:49:30,G
K109,1916,1812,12:59:30,13:00:00,G
K1087,1003,1811,13:01:00,13:01:30,D
K1607,1915,1812,13:09:30,13:10:00,D
K111,1906,1812,13:19:00,13:19:30,G
K115,1916,1812,13:28:30,13:29:00,G
K117,1906,1812,13:40:30,13:41:00,G
K1091,1003,1811,13:47:00,13:47:30,D
K119,1909,1812,13:49:30,13:50:00,G
K121,1701,1812,13:59:30,14:00:00,G
K1609,1915,1812,14:09:30,14:10:00,D
K1093,1003,1811,14:14:00,14:14:30,D
K125,1909,1812,14:19:30,14:20:00,G
