TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K5002,1014,1284,06:05:10,06:05:30,G
K2202,1251,1284,06:24:30,06:25:00,G
K5004,1208,1284,06:33:10,06:33:30,G
K5006,1014,1284,06:45:10,06:45:30,G
K5008,1210,1284,06:55:40,06:56:00,G
K2204,1251,1284,07:12:30,07:13:00,G
K5010,1219,1284,07:23:10,07:23:30,G
K2206,1251,1284,07:38:30,07:39:00,G
K5014,1219,1284,07:44:10,07:44:30,G
K5016,1219,1284,07:54:40,07:55:00,G
K2208,1251,1284,08:04:30,08:05:00,G
K5018,1219,1284,08:10:40,08:11:00,G
K2210,1251,1284,08:20:00,08:20:30,G
K5020,1219,1284,08:25:00,08:25:20,G
K5702,1219,1284,08:28:00,08:28:30,D
K5024,1219,1284,08:39:40,08:40:00,G
K5026,1219,1284,08:49:40,08:50:00,G
K2212,1251,1284,08:55:00,08:55:30,G
K5704,1219,1284,08:59:30,09:00:00,D
K5032,1219,1284,09:09:10,09:09:30,G
K2214,1251,1284,09:21:00,09:21:30,G
K5036,1210,1284,09:34:40,09:35:00,G
K2216,1251,1284,09:38:30,09:39:00,G
K2218,1251,1284,09:46:30,09:47:00,G
K5038,1219,1284,09:51:40,09:52:00,G
K5040,1219,1284,09:56:40,09:57:00,G
K5042,1219,1284,10:01:40,10:02:00,G
K5302,100C,1284,10:07:40,10:08:00,G
K5044,1210,1284,10:14:10,10:14:30,G
K5246,1208,1284,10:27:10,10:27:30,G
K2220,1251,1284,10:33:30,10:34:00,G
K5046,1220,1284,10:39:40,10:40:00,G
K5048,1210,1284,10:48:10,10:48:30,G
K5050,1219,1284,11:00:10,11:00:30,G
K5052,1208,1284,11:20:10,11:20:30,G
K2222,1251,1284,11:30:30,11:31:00,G
K5056,1208,1284,11:47:40,11:48:00,G
K5058,1219,1284,12:00:10,12:00:30,G
K5060,1208,1284,12:17:50,12:18:10,G
K5062,1219,1284,12:36:00,12:36:20,G
K5064,1208,1284,12:51:10,12:51:30,G
K5066,1220,1284,13:02:40,13:03:00,G
K5070,1219,1284,13:34:10,13:34:30,G
K5072,1208,1284,13:48:10,13:48:30,G
K5074,1219,1284,14:00:10,14:00:30,G
K2226,1251,1284,14:11:30,14:12:00,G
K5078,1219,1284,14:34:40,14:35:00,G
K5080,1208,1284,14:48:40,14:49:00,G
K5082,1219,1284,15:03:40,15:04:00,G
K5084,1208,1284,15:22:40,15:23:00,G
K5086,1219,1284,15:34:40,15:35:00,G
K5088,1208,1284,15:50:40,15:51:00,G
K5090,1219,1284,16:05:10,16:05:30,G
K5092,1208,1284,16:25:40,16:26:00,G
K5094,1219,1284,16:39:10,16:39:30,G
K5096,1208,1284,16:56:40,16:57:00,G
K5098,1219,1284,17:04:10,17:04:30,G
K5100,1208,1284,17:18:40,17:19:00,G
K5102,1219,1284,17:38:10,17:38:30,G
K2234,1251,1284,17:44:30,17:45:00,G
K5104,1208,1284,17:51:10,17:51:30,G
K5108,1208,1284,18:10:10,18:10:30,G
K5110,1219,1284,18:23:10,18:23:30,G
K2236,1251,1284,18:30:30,18:31:00,G
K5114,1219,1284,18:40:40,18:41:00,G
K5116,1208,1284,18:52:40,18:53:00,G
K5118,1219,1284,18:58:40,18:59:00,G
K5706,1210,1284,19:08:00,19:08:30,D
K2238,1251,1284,19:16:30,19:17:00,G
K2240,1251,1284,19:29:30,19:30:00,G
K5122,1208,1284,19:34:40,19:35:00,G
K5708,1208,1284,19:43:00,19:43:30,D
K5124,1219,1284,19:46:10,19:46:30,G
K5126,1219,1284,20:02:40,20:03:00,G
K5304,100C,1284,20:13:40,20:14:00,G
K5128,1208,1284,20:24:40,20:25:00,G
K5130,1219,1284,20:34:40,20:35:00,G
K5132,1219,1284,20:55:10,20:55:30,G
K5136,1219,1284,21:10:10,21:10:30,G
K2242,1251,1284,21:15:30,21:16:00,G
K5138,1208,1284,21:24:40,21:25:00,G
K5140,1219,1284,21:39:10,21:39:30,G
K5142,1208,1284,21:54:40,21:55:00,G
K5146,1219,1284,22:10:40,22:11:00,G
K5150,1220,1284,22:33:40,22:34:00,G
K2244,1251,1284,22:45:30,22:46:00,G
K5152,1219,1284,22:53:40,22:54:00,G
K5154,1219,1284,23:05:40,23:06:00,G
K5156,1208,1284,23:33:40,23:34:00,G
K5160,1219,1284,24:00:10,24:00:30,G
K2246,1251,1284,24:08:40,24:09:00,G
K5162,1208,1284,24:21:40,24:22:00,G
