TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
GA02,4312,4307,05:39:10,05:39:40,G
GA03,4312,4307,05:49:10,05:49:40,G
GA01,4319,4307,05:59:38,06:00:08,G
GA04,4319,4307,06:11:38,06:12:08,G
GA05,4319,4307,06:23:38,06:24:08,G
GA06,4319,4307,06:35:48,06:36:18,G
GA07,4319,4307,06:45:53,06:46:18,G
GA10,4319,4307,06:51:10,06:51:40,G
GA08,4319,4307,06:57:13,06:57:38,G
GA09,4319,4307,07:06:01,07:06:26,G
GA11,4319,4307,07:13:43,07:14:08,G
GA12,4319,4307,07:20:53,07:21:18,G
GA13,4312,4307,07:28:03,07:28:33,G
GA14,4319,4307,07:33:53,07:34:18,G
GA15,4319,4307,07:39:43,07:40:08,G
GA16,4319,4307,07:44:43,07:45:08,G
GA17,4319,4307,07:49:53,07:50:18,G
GA18,4319,4307,07:54:54,07:55:19,G
GA19,4319,4307,08:00:03,08:00:33,G
GA20,4319,4307,08:04:43,08:05:08,G
GA21,4319,4307,08:10:03,08:10:33,G
GA22,4319,4307,08:14:43,08:15:08,G
GA23,4319,4307,08:20:03,08:20:33,G
GA24,4319,4307,08:24:43,08:25:08,G
GA25,4319,4307,08:29:53,08:30:23,G
GA26,4319,4307,08:34:51,08:35:16,G
GA27,4319,4307,08:40:03,08:40:33,G
GA28,4319,4307,08:44:53,08:45:23,G
GA29,4319,4307,08:49:53,08:50:23,G
GA30,4319,4307,08:54:57,08:55:27,G
GA31,4319,4307,09:00:23,09:00:53,G
GA32,4319,4307,09:05:53,09:06:23,G
GA33,4319,4307,09:11:03,09:11:33,G
GA34,4319,4307,09:16:03,09:16:33,G
GA35,4319,4307,09:22:21,09:22:51,G
GA36,4319,4307,09:29:03,09:29:33,G
GA37,4319,4307,09:35:04,09:35:34,G
GA38,4319,4307,09:40:48,09:41:18,G
GA39,4319,4307,09:48:57,09:49:27,G
GA40,4319,4307,09:56:03,09:56:33,G
GA41,4319,4307,10:02:42,10:03:12,G
GA42,4319,4307,10:10:46,10:11:16,G
GA43,4319,4307,10:18:37,10:19:07,G
GA44,4319,4307,10:26:48,10:27:18,G
GA45,4319,4307,10:33:38,10:34:08,G
GA46,4319,4307,10:41:45,10:42:15,G
GA47,4319,4307,10:49:38,10:50:08,G
GA48,4319,4307,10:57:48,10:58:18,G
GA49,4319,4307,11:05:40,11:06:10,G
GA50,4319,4307,11:13:40,11:14:10,G
GA51,4319,4307,11:21:58,11:22:28,G
GA52,4319,4307,11:29:45,11:30:15,G
GA53,4319,4307,11:37:38,11:38:08,G
GA54,4319,4307,11:45:38,11:46:08,G
GA55,4319,4307,11:53:40,11:54:10,G
GA56,4319,4307,12:01:38,12:02:08,G
GA57,4319,4307,12:09:40,12:10:10,G
GA58,4319,4307,12:17:48,12:18:18,G
GA59,4319,4307,12:25:40,12:26:10,G
GA60,4319,4307,12:33:40,12:34:10,G
GA61,4319,4307,12:41:52,12:42:22,G
GA62,4319,4307,12:49:48,12:50:18,G
GA63,4319,4307,12:57:48,12:58:18,G
GA64,4319,4307,13:05:38,13:06:08,G
GA65,4319,4307,13:13:38,13:14:08,G
GA66,4319,4307,13:21:48,13:22:18,G
GA67,4319,4307,13:29:38,13:30:08,G
GA68,4319,4307,13:37:40,13:38:10,G
GA69,4319,4307,13:45:38,13:46:08,G
GA70,4319,4307,13:53:52,13:54:22,G
GA71,4319,4307,14:01:38,14:02:08,G
GA72,4319,4307,14:09:52,14:10:22,G
GA73,4319,4307,14:17:38,14:18:08,G
GA74,4319,4307,14:25:38,14:26:08,G
GA75,4319,4307,14:33:38,14:34:08,G
GA76,4319,4307,14:41:38,14:42:08,G
GA77,4319,4307,14:49:40,14:50:10,G
GA78,4319,4307,14:57:38,14:58:08,G
GA79,4319,4307,15:05:40,15:06:10,G
GA80,4319,4307,15:13:38,15:14:08,G
GA81,4319,4307,15:21:52,15:22:22,G
GA82,4319,4307,15:29:40,15:30:10,G
GA83,4319,4307,15:37:53,15:38:23,G
GA84,4319,4307,15:45:38,15:46:08,G
GA85,4319,4307,15:53:48,15:54:18,G
GA86,4319,4307,16:01:40,16:02:10,G
GA87,4319,4307,16:09:38,16:10:08,G
GA88,4319,4307,16:17:40,16:18:10,G
GA89,4319,4307,16:25:38,16:26:08,G
GA90,4319,4307,16:33:40,16:34:10,G
GA91,4319,4307,16:41:40,16:42:10,G
GA92,4319,4307,16:49:48,16:50:18,G
GA93,4319,4307,16:57:40,16:58:10,G
GA94,4319,4307,17:05:48,17:06:18,G
GA95,4319,4307,17:13:57,17:14:27,G
GA96,4319,4307,17:20:22,17:20:52,G
GA97,4319,4307,17:28:23,17:28:53,G
GA98,4319,4307,17:35:53,17:36:23,G
GA99,4319,4307,17:43:03,17:43:33,G
GA104,4319,4307,17:47:20,17:47:50,G
GA100,4319,4307,17:50:57,17:51:27,G
GA101,4319,4307,17:58:00,17:58:30,G
GA102,4319,4307,18:03:03,18:03:33,G
GA103,4312,4307,18:07:57,18:08:27,G
GA105,4319,4307,18:13:03,18:13:33,G
