TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K2,1806,1915,05:17:00,05:17:30,G
K4,1812,1915,05:36:30,05:37:00,G
K1602,1812,1915,05:46:30,05:47:00,D
K6,1812,1915,06:02:30,06:03:00,G
K8,1812,1909,06:13:30,06:14:00,G
K10,1812,1916,06:22:30,06:23:00,G
K1604,1812,1915,06:33:30,06:34:00,D
K12,1812,1915,06:40:30,06:41:00,G
K14,1812,1909,06:47:30,06:48:00,G
K16,1812,1916,06:55:30,06:56:00,G
K18,1812,1909,07:01:30,07:02:00,G
K20,1812,1915,07:09:30,07:10:00,G
K22,1812,1909,07:16:30,07:17:00,G
K24,1812,1916,07:22:30,07:23:00,G
S26,1812,1906,07:29:00,07:29:30,G
K28,1812,1909,07:35:30,07:36:00,G
S30,1812,1906,07:41:30,07:42:00,G
K32,1812,1915,07:49:30,07:50:00,G
K34,1812,1909,07:56:30,07:57:00,G
K36,1812,1916,08:02:30,08:03:00,G
K38,1812,1906,08:09:00,08:09:30,G
K40,1812,1909,08:16:00,08:16:30,G
S42,1812,0159,08:22:30,08:23:00,G
K44,1812,1916,08:30:30,08:31:00,G
S46,1812,1019,08:37:30,08:38:00,G
K1606,1812,1915,08:45:30,08:46:00,D
S50,1812,0159,08:53:30,08:54:00,G
K52,1812,1916,09:01:30,09:02:00,G
S54,1812,1909,09:10:30,09:11:00,G
K56,1812,1022,09:17:00,09:17:30,G
K58,1812,1701,09:22:30,09:23:00,G
K60,1812,1916,09:27:30,09:28:00,G
S62,1812,1909,09:36:30,09:37:00,G
K64,1812,1906,09:43:30,09:44:00,G
K66,1812,1022,09:48:30,09:49:00,G
K68,1812,1916,09:55:30,09:56:00,G
K1608,1812,1915,10:05:30,10:06:00,D
K72,1812,1701,10:10:30,10:11:00,G
K74,1812,1906,10:15:30,10:16:00,G
K76,1812,1916,10:26:30,10:27:00,G
K80,1812,1909,10:35:30,10:36:00,G
K82,1812,1906,10:45:30,10:46:00,G
K84,1812,1916,10:57:30,10:58:00,G
K86,1812,1909,11:06:30,11:07:00,G
K88,1812,1916,11:16:30,11:17:00,G
K1610,1812,1915,11:25:30,11:26:00,D
K92,1812,1909,11:34:30,11:35:00,G
K94,1812,1906,11:44:30,11:45:00,G
K96,1812,1701,11:55:30,11:56:00,G
S98,1812,1909,12:05:30,12:06:00,G
S102,1812,1906,12:15:30,12:16:00,G
K104,1812,1916,12:25:30,12:26:00,G
K1612,1812,1915,12:34:30,12:35:00,D
K108,1812,1906,12:44:30,12:45:00,G
K110,1812,1916,12:55:30,12:56:00,G
K112,1812,1909,13:04:30,13:05:00,G
K114,1812,1906,13:14:30,13:15:00,G
K116,1812,1916,13:24:30,13:25:00,G
K1614,1812,1915,13:34:30,13:35:00,D
S120,1812,1906,13:44:30,13:45:00,G
K122,1812,1916,13:54:30,13:55:00,G
K124,1812,1909,14:04:30,14:05:00,G
S126,1812,1906,14:14:30,14:15:00,G
K128,1812,1916,14:25:30,14:26:00,G
K130,1812,1906,14:35:30,14:36:00,G
K132,1812,1916,14:45:30,14:46:00,G
K134,1812,1909,14:56:30,14:57:00,G
K136,1812,1906,15:05:30,15:06:00,G
K138,1812,1916,15:14:30,15:15:00,G
K140,1812,1909,15:27:30,15:28:00,G
K142,1812,1916,15:35:30,15:36:00,G
K144,1812,1906,15:44:30,15:45:00,G
K146,1812,1916,15:55:30,15:56:00,G
K148,1812,1909,16:04:30,16:05:00,G
K150,1812,1915,16:15:30,16:16:00,G
K152,1812,1906,16:25:30,16:26:00,G
S154,1812,1909,16:35:30,16:36:00,G
S156,1812,0159,16:44:30,16:45:00,G
K158,1812,1916,16:53:30,16:54:00,G
K160,1812,1906,17:00:30,17:01:00,G
K162,1812,1909,17:08:30,17:09:00,G
K166,1812,1909,17:25:30,17:26:00,G
K168,1812,1915,17:35:30,17:36:00,G
K170,1812,1916,17:43:30,17:44:00,G
K172,1812,1915,17:51:30,17:52:00,G
S174,1812,1022,18:00:30,18:01:00,G
K178,1812,1906,18:15:30,18:16:00,G
K180,1812,1915,18:23:30,18:24:00,G
S182,1812,1906,18:31:30,18:32:00,G
K184,1812,1916,18:39:30,18:40:00,G
K186,1812,1909,18:47:30,18:48:00,G
K188,1812,1906,18:54:30,18:55:00,G
K190,1812,1916,19:03:30,19:04:00,G
S192,1812,1909,19:10:30,19:11:00,G
K194,1812,1915,19:17:30,19:18:00,G
K196,1812,1916,19:25:30,19:26:00,G
K198,1812,1909,19:33:30,19:34:00,G
K200,1812,1906,19:44:30,19:45:00,G
K202,1812,1916,19:51:30,19:52:00,G
K204,1812,1022,19:59:30,20:00:00,G
K206,1812,1909,20:07:30,20:08:00,G
K208,1812,1916,20:15:30,20:16:00,G
K210,1812,1906,20:23:30,20:24:00,G
K212,1812,1909,20:32:30,20:33:00,G
K214,1812,1915,20:41:30,20:42:00,G
K216,1812,1909,20:50:30,20:51:00,G
K218,1812,1701,20:55:30,20:56:00,G
K220,1812,1916,21:01:30,21:02:00,G
S224,1812,0159,21:11:30,21:12:00,G
K226,1812,1916,21:20:30,21:21:00,G
K228,1812,1906,21:29:30,21:30:00,G
K230,1812,1701,21:36:30,21:37:00,G
K232,1812,1915,21:42:30,21:43:00,G
K234,1812,1909,21:52:30,21:53:00,G
S236,1812,0159,22:01:30,22:02:00,G
K238,1812,1916,22:11:30,22:12:00,G
K240,1812,1022,22:22:00,22:22:30,G
K242,1812,1916,22:30:30,22:31:00,G
K244,1812,1022,22:39:30,22:40:00,G
K246,1812,1909,22:44:30,22:45:00,G
K248,1812,1022,22:53:30,22:54:00,G
S250,1812,0158,23:02:30,23:03:00,G
K252,1812,1906,23:07:30,23:08:00,G
K254,1812,1022,23:17:30,23:18:00,G
K256,1812,1019,23:29:30,23:30:00,G
K258,1812,1701,23:37:30,23:38:00,G
S260,1812,0158,23:44:30,23:45:00,G
K262,1812,1701,23:55:30,23:56:00,G
K264,1812,1701,24:06:30,24:07:00,G
K266,1812,1701,24:19:30,24:20:00,G
