TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
4302K,1759,0409,00:00:00,G
4304K,1759,0409,00:00:00,G
4502K,1762,0409,05:38:30,G
4504,1762,0409,05:50:30,G
4506K,1762,0409,06:02:30,G
4508K,1762,0409,06:14:30,G
4510,1762,0409,06:26:30,G
4512K,1762,0409,06:38:30,G
4514K,1762,0409,06:50:30,G
4516K,1762,0409,07:02:30,G
4306K,1759,0409,00:00:00,G
4518,1762,0409,07:14:30,G
4520,1762,0409,07:26:30,G
4522K,1762,0409,07:32:30,G
4524K,1762,0409,07:44:30,G
4526,1762,0409,07:56:30,G
4528,1762,0409,08:08:30,G
4308,1759,0409,00:00:00,G
4530K,1762,0409,08:23:30,G
4532,1762,0409,08:33:30,G
4534,1762,0409,08:44:30,G
4536,1762,0409,08:56:30,G
4538,1762,0409,09:08:30,G
4540K,1762,0409,09:20:30,G
4542K,1762,0409,09:32:30,G
4544K,1762,0409,09:37:30,G
4546K,1762,0409,09:49:30,G
4548,1762,0409,10:01:30,G
4550K,1762,0409,10:13:30,G
4552K,1762,0409,10:23:30,G
4554K,1762,0409,10:28:30,G
4556,1762,0409,10:38:30,G
4558K,1762,0409,10:48:30,G
4560K,1762,0409,10:53:30,G
4562K,1762,0409,11:03:30,G
4564K,1762,0409,11:13:30,G
4566K,1762,0409,11:18:30,G
4568K,1762,0409,11:28:30,G
4310,1759,0409,00:00:00,G
4570K,1762,0409,11:43:30,G
4312K,1759,0409,00:00:00,G
4572K,1762,0409,11:59:30,G
4574,1762,0409,12:08:30,G
4576K,1762,0409,12:18:30,G
4578,1762,0409,12:28:30,G
4580K,1762,0409,12:33:30,G
4582,1762,0409,12:43:30,G
4314K,1759,0409,00:00:00,G
4584,1762,0409,12:59:30,G
4586,1762,0409,13:08:30,G
4588K,1762,0409,13:18:30,G
4590,1762,0409,13:23:30,G
4592K,1762,0409,13:33:30,G
4594K,1762,0409,13:43:30,G
4596K,1762,0409,13:48:30,G
4316,1759,0409,00:00:00,G
4598K,1762,0409,14:04:30,G
4600,1762,0409,14:13:30,G
4602K,1762,0409,14:23:30,G
4604K,1762,0409,14:33:30,G
4606K,1762,0409,14:38:30,G
4608,1762,0409,14:48:30,G
4610K,1762,0409,14:56:30,G
4612K,1762,0409,15:04:30,G
4614K,1762,0409,15:13:30,G
4616K,1762,0409,15:23:30,G
4618K,1762,0409,15:28:30,G
4620K,1762,0409,15:38:30,G
4318,1759,0409,00:00:00,G
4622K,1762,0409,15:53:30,G
4320K,1759,0409,00:00:00,G
4624K,1762,0409,16:09:30,G
4626,1762,0409,16:18:30,G
4628K,1762,0409,16:28:30,G
4322,1759,0409,00:00:00,G
4630K,1762,0409,16:43:30,G
4324,1759,0409,00:00:00,G
4632K,1762,0409,16:58:30,G
4634,1762,0409,17:09:30,G
4636,1762,0409,17:20:30,G
4638K,1762,0409,17:30:30,G
4326,1759,0409,00:00:00,G
4640K,1762,0409,17:45:30,G
4642K,1762,0409,17:57:30,G
4328,1759,0409,00:00:00,G
4644K,1762,0409,18:15:30,G
4646,1762,0409,18:27:30,G
4648K,1762,0409,18:39:30,G
4650K,1762,0409,18:51:30,G
4652,1762,0409,19:03:30,G
4654K,1762,0409,19:15:30,G
4656K,1762,0409,19:27:30,G
4658K,1762,0409,19:39:30,G
4660K,1762,0409,19:51:30,G
4662K,1762,0409,19:57:30,G
4664K,1762,0409,20:09:30,G
4666K,1762,0409,20:21:30,G
4668,1762,0409,20:33:30,G
4670K,1762,0409,20:45:30,G
4672,1762,0409,20:57:30,G
4674K,1762,0409,21:09:30,G
4676,1762,0409,21:21:30,G
4678,1762,0409,21:33:30,G
4680,1762,0409,21:49:30,G
4682K,1762,0409,22:05:30,G
4684,1762,0409,22:21:30,G
4686,1762,0419,22:37:30,G
4688K,1762,1458,22:52:30,G
4690,1762,0433,23:07:30,G
4692K,1762,1458,23:32:30,G
