TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K5008,1219,1284,05:25:30,G
K5010,1219,1284,05:35:30,G
K5012,1219,1284,05:49:30,G
K5014,1219,1284,06:10:30,G
K5016,1219,1284,06:24:30,G
K5018,1219,1284,06:42:00,G
K5022,1219,1284,07:12:30,G
K5026,1219,1284,07:36:30,G
K5030,1220,1284,08:07:30,G
K5034,1219,1284,08:35:00,G
K5038,1219,1284,09:10:30,G
K5042,1219,1284,09:34:30,G
K5046,1219,1284,10:10:30,G
K5050,1219,1284,10:36:30,G
K5054,1220,1284,11:08:30,G
K5058,1219,1284,11:32:30,G
K5062,1219,1284,12:14:30,G
K5066,1219,1284,12:39:30,G
K5070,1219,1284,13:03:30,G
K5074,1219,1284,13:37:00,G
K5078,1219,1284,14:06:30,G
K5082,1219,1284,14:31:30,G
K5086,1219,1284,15:07:00,G
K5090,1219,1284,15:38:00,G
K5094,1219,1284,16:06:00,G
K5098,1220,1284,16:45:30,G
K5102,1219,1284,17:08:30,G
K5106,1219,1284,17:33:00,G
K5110,1219,1284,18:00:00,G
K5114,1219,1284,18:33:00,G
K5118,1219,1284,19:01:00,G
K5122,1220,1284,19:28:30,G
K5126,1219,1284,20:03:30,G
K5130,1219,1284,20:30:00,G
K5134,1219,1271,21:08:30,G
K5138,1219,1284,21:49:30,G
K5140,1219,1284,22:09:30,G
K5144,1219,100C,23:03:30,G
K5146,1219,1014,23:32:00,G
