TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K8405,1306,1329,22:58:30,00:00:00,D
K8403,1306,1329,19:55:00,00:00:00,D
K8401,1306,1329,09:44:00,00:00:00,D
K8303,1305,1329,22:09:00,00:00:00,G
K8301,1305,1329,10:21:30,00:00:00,G
K8113,1309,1329,24:37:00,00:00:00,G
K8109,1309,1329,23:59:00,00:00:00,G
K8107,1306,1329,23:39:00,00:00:00,G
K8105,1309,1329,23:16:00,00:00:00,G
K8103,1309,1329,22:49:00,00:00:00,G
K8101,1309,1329,22:25:00,00:00:00,G
K8095,1309,1329,21:40:30,00:00:00,G
K8093,1309,1329,21:17:00,00:00:00,G
K8091,1309,1329,20:55:10,00:00:00,G
K8089,1306,1329,20:34:10,00:00:00,G
K8087,1309,1329,20:25:00,00:00:00,G
K8085,1309,1329,20:10:00,00:00:00,G
K8083,1309,1329,19:51:30,00:00:00,G
K8081,1309,1329,19:29:00,00:00:00,G
K8079,1309,1329,19:03:00,00:00:00,G
K8073,1309,1329,18:30:25,00:00:00,G
K8071,1309,1329,17:56:00,00:00:00,G
K8069,1309,1329,17:30:40,00:00:00,G
K8067,1309,1329,17:03:00,00:00:00,G
K8065,1309,1329,16:44:00,00:00:00,G
K8063,1309,1329,16:20:00,00:00:00,G
K8061,1317,1329,16:07:10,00:00:00,G
K8059,1309,1329,15:52:00,00:00:00,G
K8057,1306,1329,15:33:30,00:00:00,G
K8055,1309,1329,15:01:00,00:00:00,G
K8053,1309,1329,14:39:00,00:00:00,G
K8051,1309,1329,14:13:00,00:00:00,G
K8049,1309,1329,13:51:00,00:00:00,G
K8047,1309,1329,13:27:00,00:00:00,G
K8045,1309,1329,13:01:00,00:00:00,G
K8037,1306,1329,11:33:20,00:00:00,G
K8035,1306,1329,11:12:30,00:00:00,G
K8033,1309,1329,10:44:30,00:00:00,G
K8027,1309,1329,09:50:30,00:00:00,G
K8023,1309,1329,09:14:00,00:00:00,G
K8021,1309,1329,08:57:00,00:00:00,G
K8019,1306,1329,08:43:20,00:00:00,G
K8017,1306,1329,08:22:00,00:00:00,G
K8015,1309,1329,07:57:00,00:00:00,G
K8011,1309,1329,07:30:00,00:00:00,G
K8009,1309,1329,07:08:00,00:00:00,G
K8007,1309,1329,06:51:00,00:00:00,G
K8003,1309,1329,06:31:00,00:00:00,G
K8001,1317,1329,06:07:10,00:00:00,G
K8043,1306,1329,12:42:30,00:00:00,G
K8041,1309,1329,12:09:00,00:00:00,G
K8039,1306,1329,11:45:20,00:00:00,G
