TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K600,1728,1019,05:25:00,05:25:30,G
K602,1728,0158,05:40:00,05:40:30,G
K604,1728,1019,05:53:00,05:53:30,G
K606,1408,0158,06:03:30,06:04:00,G
K610,1728,1019,06:34:00,06:34:30,G
K612,1408,1019,06:48:30,06:49:00,G
K614,1408,1019,07:14:00,07:14:30,G
K616,1728,0158,07:28:30,07:29:00,G
K618,1408,0158,07:44:30,07:45:00,G
K620,1728,0158,07:59:00,07:59:30,G
K622,1728,0158,08:17:00,08:17:30,G
K624,1728,0158,08:47:30,08:48:00,G
K626,1408,1716,08:53:30,08:54:00,G
K628,1408,0158,09:06:00,09:06:30,G
K630,1728,0158,09:27:00,09:27:30,G
K632,1408,1716,09:39:30,09:40:00,G
K634,1728,0158,09:47:30,09:48:00,G
K636,1728,0158,10:05:30,10:06:00,G
K638,1728,0158,10:26:00,10:26:30,G
K640,1408,0158,10:40:30,10:41:00,G
K642,1728,0158,11:07:00,11:07:30,G
K644,1408,0158,11:26:30,11:27:00,G
K646,1728,0158,11:46:00,11:46:30,G
K648,1408,0158,12:04:00,12:04:30,G
K650,1408,0158,12:19:30,12:20:00,G
K652,1408,0158,12:44:30,12:45:00,G
K654,1408,0158,13:06:00,13:06:30,G
K656,1728,0158,13:27:00,13:27:30,G
K658,1408,1716,13:37:00,13:37:30,G
K660,1408,0158,13:46:30,13:47:00,G
K662,1728,0158,14:04:00,14:04:30,G
K664,1408,0158,14:25:30,14:26:00,G
K666,1728,0158,14:46:00,14:46:30,G
K668,1408,0158,15:05:30,15:06:00,G
K670,1728,0158,15:27:00,15:27:30,G
K672,1408,0158,15:46:30,15:47:00,G
K674,1728,0158,15:58:00,15:58:30,G
K676,1408,0158,16:15:00,16:15:30,G
K678,1728,0158,16:36:00,16:36:30,G
K680,1728,0158,16:51:00,16:51:30,G
K682,1408,0158,17:04:00,17:04:30,G
K684,1728,0158,17:22:00,17:22:30,G
K686,1728,0158,17:38:00,17:38:30,G
K688,1728,0158,17:54:00,17:54:30,G
K690,1728,0158,18:08:00,18:08:30,G
K692,1408,0158,18:25:30,18:26:00,G
K694,1728,0158,18:39:00,18:39:30,G
K696,1408,0158,18:59:30,19:00:00,G
K698,1728,0158,19:14:00,19:14:30,G
K700,1408,0158,19:32:30,19:33:00,G
K702,1408,0158,19:52:00,19:52:30,G
K704,1408,0158,20:07:30,20:08:00,G
K706,1728,0158,20:32:00,20:32:30,G
K708,1408,0158,20:43:30,20:44:00,G
K710,1728,0158,21:01:00,21:01:30,G
K712,1408,1716,21:07:30,21:08:00,G
K714,1728,0158,21:31:00,21:31:30,G
K716,1728,0158,21:44:00,21:44:30,G
K718,1408,1019,21:54:30,21:55:00,G
K720,1728,1701,22:14:00,22:14:30,G
K722,1408,1701,22:31:30,22:32:00,G
K724,1728,1716,22:42:00,22:42:30,G
K726,1408,1701,22:56:30,22:57:00,G
K728,1728,1716,23:06:00,23:06:30,G
K730,1408,1701,23:15:30,23:16:00,G
K732,1728,1716,23:35:00,23:35:30,G
K736,1408,1716,23:56:00,23:56:30,G
