TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K5007,1271,1208,06:07:30,06:08:00,G
K5009,1284,1219,06:14:30,06:15:00,G
K2201,1284,1251,06:23:30,06:24:00,G
K5011,1271,1210,06:29:30,06:30:00,G
K5013,1284,1219,06:44:30,06:45:00,G
K5015,1284,1208,07:01:30,07:02:00,G
K5017,1284,1219,07:14:30,07:15:00,G
K5019,1284,1208,07:29:30,07:30:00,G
K2203,1284,1251,07:39:30,07:40:00,G
K5021,1284,1219,07:45:30,07:46:00,G
K5023,1284,1208,08:07:30,08:08:00,G
K5025,1284,1219,08:17:30,08:18:00,G
K5027,1284,1220,08:34:30,08:35:00,G
K5301,1284,100C,08:44:30,08:45:00,G
K5029,1284,1208,08:52:30,08:53:00,G
K2205,1284,1251,08:59:30,09:00:00,G
K5031,1284,1208,09:08:30,09:09:00,G
K5033,1284,1219,09:17:30,09:18:00,G
K5035,1284,1208,09:39:30,09:40:00,G
K2207,0300,1251,09:47:30,09:48:00,G
K5037,1284,1219,09:55:30,09:56:00,G
K5039,1284,1208,10:03:30,10:04:00,G
K5041,1284,1219,10:20:30,10:21:00,G
K5043,1284,1208,10:32:30,10:33:00,G
K2209,1284,1251,10:42:30,10:43:00,G
K5045,1284,1219,10:53:30,10:54:00,G
K5047,1284,1208,11:00:30,11:01:00,G
K5049,1284,1219,11:17:30,11:18:00,G
K5051,1284,1210,11:31:30,11:32:00,G
K2211,0300,1251,11:42:30,11:43:00,G
K5053,1284,1219,11:48:30,11:49:00,G
K5055,1284,1208,12:03:30,12:04:00,G
K5057,1284,1219,12:18:30,12:19:00,G
K5059,1284,1208,12:30:30,12:31:00,G
K2213,0300,1251,12:45:30,12:46:00,G
K5061,1284,1219,12:51:30,12:52:00,G
K5063,1284,1208,13:01:30,13:02:00,G
K5065,1284,1219,13:20:30,13:21:00,G
K5067,1284,1208,13:31:30,13:32:00,G
K5069,1284,1219,13:45:30,13:46:00,G
K2215,0300,1251,13:54:30,13:55:00,G
K5071,1284,1208,14:04:30,14:05:00,G
K5073,1284,1220,14:17:30,14:18:00,G
K5075,1284,1208,14:33:30,14:34:00,G
K5077,1284,1219,14:46:30,14:47:00,G
K2217,0300,1251,14:55:00,14:55:30,G
K5079,1284,1208,15:02:30,15:03:00,G
K5081,1284,1219,15:15:30,15:16:00,G
K5083,1284,1208,15:36:30,15:37:00,G
K5085,1284,1219,15:48:30,15:49:00,G
K2219,0300,1251,15:54:30,15:55:00,G
K5087,1284,1208,16:02:30,16:03:00,G
K5089,1284,1219,16:19:30,16:20:00,G
K5091,1284,1208,16:30:30,16:31:00,G
K5093,1284,1220,16:44:30,16:45:00,G
K2221,0300,1251,16:53:00,16:53:30,G
K5095,1284,1208,16:59:30,17:00:00,G
K5097,1284,1219,17:21:30,17:22:00,G
K5099,1284,1210,17:30:30,17:31:00,G
K2223,0300,1251,17:40:30,17:41:00,G
K5101,1284,1219,17:47:30,17:48:00,G
K5103,1284,1208,18:00:30,18:01:00,G
K5105,1284,1219,18:13:30,18:14:00,G
K5107,1284,1208,18:27:30,18:28:00,G
K5303,1284,100C,18:34:30,18:35:00,G
K2225,0300,1251,18:44:30,18:45:00,G
K5109,1284,1219,18:53:30,18:54:00,G
K5111,1284,1208,19:04:30,19:05:00,G
K5113,1284,1219,19:18:30,19:19:00,G
K5115,1284,1208,19:30:30,19:31:00,G
K2227,0300,1251,19:40:30,19:41:00,G
K5117,1284,1219,19:54:30,19:55:00,G
K5119,1284,1208,20:05:30,20:06:00,G
K5121,1284,1219,20:21:30,20:22:00,G
K5123,1284,1208,20:34:30,20:35:00,G
K2229,0300,1251,20:40:30,20:41:00,G
K5125,1284,1219,20:52:30,20:53:00,G
K5127,1284,1208,21:08:30,21:09:00,G
K5129,1284,1219,21:14:30,21:15:00,G
K5131,1284,1219,21:32:30,21:33:00,G
K2231,0300,1251,21:40:30,21:41:00,G
K5133,1284,1208,21:45:30,21:46:00,G
K5135,1284,1219,22:03:30,22:04:00,G
K5137,1284,1219,22:21:30,22:22:00,G
K5139,1284,1208,22:44:30,22:45:00,G
K5141,1284,1219,22:57:30,22:58:00,G
K2233,1284,1251,23:09:30,23:10:00,G
K5143,1284,1208,23:21:30,23:22:00,G
K5145,1284,1014,23:48:30,23:49:00,G
K2235,1284,1251,24:18:30,24:19:00,G
