TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
6274,2648,2627,24:06:00,G
6004,2627,2611,00:00:00,G
6006,2632,2611,05:45:00,G
6008,2640,2611,05:52:30,G
6010,2643,2611,06:00:00,G
6012,2648,2611,06:07:00,G
6014,2648,2611,06:15:10,G
6016,2648,2611,06:23:10,G
6018,2648,2611,06:31:10,G
6020,2648,2611,06:39:10,G
6022,2648,2611,06:47:10,G
6024,2648,2611,06:55:10,G
6026,2648,2611,07:03:10,G
6028,2648,2611,07:11:10,G
6030,2648,2611,07:19:10,G
6032,2648,2611,07:27:10,G
6034,2648,2611,07:35:10,G
6036,2648,2611,07:43:10,G
6038,2648,2611,07:51:10,G
6040,2648,2611,07:59:10,G
6042,2648,2611,08:07:10,G
6044,2648,2611,08:15:10,G
6046,2648,2611,08:23:10,G
6048,2648,2611,08:31:10,G
6050,2648,2611,08:39:10,G
6052,2648,2611,08:47:10,G
6054,2648,2611,08:55:10,G
6056,2648,2611,09:03:10,G
6058,2648,2611,09:11:10,G
6060,2648,2611,09:19:10,G
6062,2648,2611,09:27:10,G
6064,2648,2611,09:35:10,G
6066,2648,2611,09:43:10,G
6068,2648,2611,09:51:10,G
6070,2648,2611,09:59:10,G
6072,2648,2611,10:07:10,G
6074,2648,2611,10:15:10,G
6076,2648,2611,10:23:10,G
6078,2648,2611,10:31:10,G
6080,2648,2611,10:39:10,G
6082,2648,2611,10:47:10,G
6084,2648,2611,10:55:10,G
6086,2648,2611,11:03:10,G
6088,2648,2611,11:11:10,G
6090,2648,2611,11:19:10,G
6092,2648,2611,11:27:10,G
6094,2648,2611,11:35:10,G
6096,2648,2611,11:43:10,G
6098,2648,2611,11:51:10,G
6100,2648,2611,11:59:10,G
6102,2648,2611,12:07:10,G
6104,2648,2611,12:15:10,G
6106,2648,2611,12:23:10,G
6108,2648,2611,12:31:10,G
6110,2648,2611,12:39:10,G
6112,2648,2611,12:47:10,G
6114,2648,2611,12:55:10,G
6116,2648,2611,13:03:10,G
6118,2648,2611,13:11:10,G
6120,2648,2611,13:19:10,G
6122,2648,2611,13:27:10,G
6124,2648,2611,13:35:10,G
6126,2648,2611,13:43:10,G
6128,2648,2611,13:51:10,G
6130,2648,2611,13:59:10,G
6132,2648,2611,14:07:10,G
6134,2648,2611,14:15:10,G
6136,2648,2611,14:23:10,G
6138,2648,2611,14:31:10,G
6140,2648,2611,14:39:10,G
6142,2648,2611,14:47:10,G
6144,2648,2611,14:55:10,G
6146,2648,2611,15:03:10,G
6148,2648,2611,15:11:10,G
6150,2648,2611,15:19:10,G
6152,2648,2611,15:27:10,G
6154,2648,2611,15:35:10,G
6156,2648,2611,15:43:10,G
6158,2648,2611,15:51:10,G
6160,2648,2611,15:59:10,G
6162,2648,2611,16:07:10,G
6164,2648,2611,16:15:10,G
6166,2648,2611,16:23:10,G
6168,2648,2611,16:31:10,G
6170,2648,2611,16:39:10,G
6172,2648,2611,16:47:10,G
6174,2648,2611,16:55:10,G
6176,2648,2611,17:03:10,G
6178,2648,2611,17:11:10,G
6180,2648,2611,17:19:10,G
6182,2648,2611,17:27:10,G
6184,2648,2611,17:35:10,G
6186,2648,2611,17:43:10,G
6188,2648,2611,17:51:10,G
6190,2648,2611,17:59:10,G
6192,2648,2611,18:07:10,G
6194,2648,2611,18:15:10,G
6196,2648,2611,18:23:10,G
6198,2648,2611,18:31:10,G
6200,2648,2611,18:39:10,G
6202,2648,2611,18:47:10,G
6204,2648,2611,18:55:10,G
6206,2648,2611,19:03:10,G
6208,2648,2611,19:11:10,G
6210,2648,2611,19:19:10,G
6212,2648,2611,19:27:10,G
6214,2648,2611,19:35:10,G
6216,2648,2611,19:43:10,G
6218,2648,2611,19:51:10,G
6220,2648,2611,19:59:10,G
6222,2648,2611,20:07:10,G
6224,2648,2611,20:15:10,G
6226,2648,2611,20:23:10,G
6228,2648,2611,20:31:10,G
6230,2648,2611,20:39:10,G
6232,2648,2611,20:47:10,G
6234,2648,2611,20:55:10,G
6236,2648,2611,21:03:10,G
6238,2648,2611,21:11:10,G
6240,2648,2611,21:19:10,G
6242,2648,2611,21:27:10,G
6244,2648,2611,21:35:10,G
6246,2648,2611,21:43:10,G
6248,2648,2611,21:51:10,G
6250,2648,2611,21:59:10,G
6252,2648,2611,22:07:10,G
6254,2648,2611,22:16:10,G
6256,2648,2611,22:26:10,G
6258,2648,2611,22:36:10,G
6260,2648,2611,22:47:10,G
6262,2648,2611,22:58:10,G
6264,2648,2611,23:09:10,G
6266,2648,2611,23:21:10,G
6268,2648,2611,23:33:10,G
6270,2648,2611,23:44:00,G
6272,2648,2626,23:55:00,G
