TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K1,1701,1812,05:14:00,05:14:30,G
K3,1006,1812,05:30:00,05:30:30,G
K5,1006,1812,05:44:00,05:44:30,G
K7,1701,1812,05:57:00,05:57:30,G
K9,1019,1812,06:04:30,06:05:00,G
S11,0159,1812,06:09:00,06:09:30,G
K13,1022,1812,06:15:00,06:15:30,G
S15,0159,1812,06:23:00,06:23:30,G
K17,1906,1812,06:33:00,06:33:30,G
K19,1909,1812,06:40:00,06:40:30,G
K21,1701,1812,06:46:00,06:46:30,G
K23,1909,1812,06:52:00,06:52:30,G
K25,1022,1812,06:58:00,06:58:30,G
S27,0159,1812,07:06:30,07:07:00,G
K29,1916,1812,07:12:00,07:12:30,G
S31,0159,1812,07:20:30,07:21:00,G
K33,1909,1812,07:29:00,07:29:30,G
S35,0159,1812,07:36:00,07:36:30,G
K37,1916,1812,07:42:30,07:43:00,G
S39,1019,1812,07:48:30,07:49:00,G
K41,1906,1812,07:55:00,07:55:30,G
K43,1916,1812,08:02:00,08:02:30,G
K45,1906,1812,08:08:00,08:08:30,G
S47,1909,1812,08:15:00,08:15:30,G
K49,1915,1812,08:21:30,08:22:00,G
K51,1909,1812,08:29:30,08:30:00,G
K1601,1915,1812,08:36:30,08:37:00,D
K53,1916,1812,08:42:30,08:43:00,G
K55,1909,1812,08:49:30,08:50:00,G
K57,1915,1812,08:56:30,08:57:00,G
K59,1916,1812,09:03:00,09:03:30,G
K1603,1916,1812,09:15:30,09:16:00,D
K63,1915,1812,09:22:00,09:22:30,G
K65,1909,1812,09:34:00,09:34:30,G
K67,1915,1812,09:41:30,09:42:00,G
K1605,1916,1812,09:46:30,09:47:00,D
K71,1915,1812,09:59:30,10:00:00,G
K73,1915,1812,10:09:30,10:10:00,G
K75,1909,1812,10:19:00,10:19:30,G
K77,1916,1812,10:26:00,10:26:30,G
S79,1906,1812,10:34:00,10:34:30,G
S83,1906,1812,10:49:00,10:49:30,G
K85,1916,1812,11:01:00,11:01:30,G
K87,1915,1812,11:11:30,11:12:00,G
K89,1906,1812,11:22:00,11:22:30,G
K91,1916,1812,11:31:00,11:31:30,G
K93,1909,1812,11:41:00,11:41:30,G
K95,1022,1812,11:53:00,11:53:30,G
K97,1909,1812,12:03:00,12:03:30,G
K99,1916,1812,12:12:00,12:12:30,G
S101,1909,1812,12:22:00,12:22:30,G
K103,1916,1812,12:32:00,12:32:30,G
K105,1906,1812,12:42:00,12:42:30,G
S107,1909,1812,12:51:30,12:52:00,G
K109,1916,1812,13:02:00,13:02:30,G
K1607,1915,1812,13:12:00,13:12:30,D
K111,1906,1812,13:21:30,13:22:00,G
K115,1916,1812,13:31:00,13:31:30,G
K117,1906,1812,13:43:00,13:43:30,G
K119,1909,1812,13:52:00,13:52:30,G
K121,1701,1812,14:02:00,14:02:30,G
K1609,1915,1812,14:12:00,14:12:30,D
K125,1909,1812,14:22:00,14:22:30,G
K127,1916,1812,14:31:30,14:32:00,G
K129,1906,1812,14:42:00,14:42:30,G
K131,1909,1812,14:52:00,14:52:30,G
K133,1916,1812,15:02:00,15:02:30,G
S135,1906,1812,15:13:00,15:13:30,G
S137,1909,1812,15:22:00,15:22:30,G
K139,1701,1812,15:33:00,15:33:30,G
K141,1916,1812,15:41:30,15:42:00,G
K143,1906,1812,15:52:00,15:52:30,G
K147,1916,1812,16:02:00,16:02:30,G
K149,1906,1812,16:12:00,16:12:30,G
K151,1909,1812,16:21:00,16:21:30,G
K153,1916,1812,16:31:00,16:31:30,G
S155,1906,1812,16:42:00,16:42:30,G
K1613,1915,1812,16:51:00,16:51:30,D
K161,1916,1812,17:01:00,17:01:30,G
S163,1906,1812,17:11:00,17:11:30,G
K165,1909,1812,17:21:00,17:21:30,G
K167,1701,1812,17:27:00,17:27:30,G
K169,1916,1812,17:31:00,17:31:30,G
K171,1906,1812,17:41:00,17:41:30,G
S173,0159,1812,17:51:00,17:51:30,G
K175,1916,1812,18:01:00,18:01:30,G
K177,1906,1812,18:09:00,18:09:30,G
K1615,1915,1812,18:17:30,18:18:00,D
K181,1701,1812,18:23:00,18:23:30,G
K183,1906,1812,18:27:00,18:27:30,G
K185,1916,1812,18:34:30,18:35:00,G
K187,1906,1812,18:44:00,18:44:30,G
K189,1909,1812,18:52:00,18:52:30,G
K191,1916,1812,19:00:30,19:01:00,G
K193,1906,1812,19:09:00,19:09:30,G
K195,1916,1812,19:18:00,19:18:30,G
K197,1909,1812,19:25:00,19:25:30,G
K199,1906,1812,19:32:00,19:32:30,G
K201,1916,1812,19:39:00,19:39:30,G
K203,1022,1812,19:47:00,19:47:30,G
S205,1909,1812,19:54:00,19:54:30,G
K207,1916,1812,20:02:00,20:02:30,G
K209,1906,1812,20:09:00,20:09:30,G
K211,1915,1812,20:16:30,20:17:00,G
K213,1909,1812,20:24:00,20:24:30,G
K215,1916,1812,20:31:30,20:32:00,G
S217,1022,1812,20:39:00,20:39:30,G
K219,1915,1812,20:46:30,20:47:00,G
K221,1909,1812,20:56:00,20:56:30,G
K223,1916,1812,21:04:00,21:04:30,G
K225,1909,1812,21:12:00,21:12:30,G
K227,1906,1812,21:19:00,21:19:30,G
K229,1916,1812,21:26:00,21:26:30,G
K231,1915,1812,21:33:30,21:34:00,G
S233,1906,1812,21:41:00,21:41:30,G
K235,1916,1812,21:47:30,21:48:00,G
K237,1915,1812,21:57:30,21:58:00,G
K239,1906,1812,22:06:00,22:06:30,G
K241,1916,1812,22:16:30,22:17:00,G
S243,1909,1812,22:26:00,22:26:30,G
K245,1915,1812,22:36:30,22:37:00,G
K247,1916,1812,22:46:00,22:46:30,G
K249,1906,1812,22:55:00,22:55:30,G
K251,1909,1812,23:07:00,23:07:30,G
K253,1909,1812,23:19:00,23:19:30,G
K255,1906,1812,23:30:00,23:30:30,G
K257,1916,1812,23:40:30,23:41:00,G
K259,1909,1812,23:51:00,23:51:30,G
K261,1916,1812,24:02:00,24:02:30,G
K263,1909,1812,24:15:00,24:15:30,G
