TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K5007,1271,1208,06:02:10,06:02:30,G
K5009,1284,1219,06:09:10,06:09:30,G
K2201,1284,1251,06:18:10,06:18:30,G
K5011,1271,1210,06:24:10,06:24:30,G
K5013,1284,1219,06:39:10,06:39:30,G
K5015,1284,1208,06:56:10,06:56:30,G
K5017,1284,1219,07:09:10,07:09:30,G
K5019,1284,1208,07:24:10,07:24:30,G
K2203,1284,1251,07:34:10,07:34:30,G
K5021,1284,1219,07:40:10,07:40:30,G
K5023,1284,1208,08:02:10,08:02:30,G
K5025,1284,1219,08:12:10,08:12:30,G
K5027,1284,1220,08:29:10,08:29:30,G
K5301,1284,100C,08:39:10,08:39:30,G
K5029,1284,1208,08:47:10,08:47:30,G
K2205,1284,1251,08:54:10,08:54:30,G
K5031,1284,1208,09:03:10,09:03:30,G
K5033,1284,1219,09:12:10,09:12:30,G
K5035,1284,1208,09:34:10,09:34:30,G
K2207,0300,1251,09:42:10,09:42:30,G
K5037,1284,1219,09:50:10,09:50:30,G
K5039,1284,1208,09:58:10,09:58:30,G
K5041,1284,1219,10:15:10,10:15:30,G
K5043,1284,1208,10:27:10,10:27:30,G
K2209,1284,1251,10:37:10,10:37:30,G
K5045,1284,1219,10:48:10,10:48:30,G
K5047,1284,1208,10:55:10,10:55:30,G
K5049,1284,1219,11:12:10,11:12:30,G
K5051,1284,1210,11:26:10,11:26:30,G
K2211,0300,1251,11:37:10,11:37:30,G
K5053,1284,1219,11:43:10,11:43:30,G
K5055,1284,1208,11:58:10,11:58:30,G
K5057,1284,1219,12:13:10,12:13:30,G
K5059,1284,1208,12:25:10,12:25:30,G
K2213,0300,1251,12:40:10,12:40:30,G
K5061,1284,1219,12:46:10,12:46:30,G
K5063,1284,1208,12:56:10,12:56:30,G
K5065,1284,1219,13:15:10,13:15:30,G
K5067,1284,1208,13:26:10,13:26:30,G
K5069,1284,1219,13:40:10,13:40:30,G
K2215,0300,1251,13:49:10,13:49:30,G
K5071,1284,1208,13:59:10,13:59:30,G
K5073,1284,1220,14:12:10,14:12:30,G
K5075,1284,1208,14:28:10,14:28:30,G
K5077,1284,1219,14:41:10,14:41:30,G
K2217,0300,1251,14:49:40,14:50:00,G
K5079,1284,1208,14:57:10,14:57:30,G
K5081,1284,1219,15:10:10,15:10:30,G
K5083,1284,1208,15:31:10,15:31:30,G
K5085,1284,1219,15:43:10,15:43:30,G
K2219,0300,1251,15:49:10,15:49:30,G
K5087,1284,1208,15:57:10,15:57:30,G
K5089,1284,1219,16:14:10,16:14:30,G
K5091,1284,1208,16:25:10,16:25:30,G
K5093,1284,1220,16:39:10,16:39:30,G
K2221,0300,1251,16:47:40,16:48:00,G
K5095,1284,1208,16:54:10,16:54:30,G
K5097,1284,1219,17:16:10,17:16:30,G
K5099,1284,1210,17:25:10,17:25:30,G
K2223,0300,1251,17:35:10,17:35:30,G
K5101,1284,1219,17:42:10,17:42:30,G
K5103,1284,1208,17:55:10,17:55:30,G
K5105,1284,1219,18:08:10,18:08:30,G
K5107,1284,1208,18:22:10,18:22:30,G
K5303,1284,100C,18:29:10,18:29:30,G
K2225,0300,1251,18:39:10,18:39:30,G
K5109,1284,1219,18:48:10,18:48:30,G
K5111,1284,1208,18:59:10,18:59:30,G
K5113,1284,1219,19:13:10,19:13:30,G
K5115,1284,1208,19:25:10,19:25:30,G
K2227,0300,1251,19:35:10,19:35:30,G
K5117,1284,1219,19:49:10,19:49:30,G
K5119,1284,1208,20:00:10,20:00:30,G
K5121,1284,1219,20:16:10,20:16:30,G
K5123,1284,1208,20:29:10,20:29:30,G
K2229,0300,1251,20:35:10,20:35:30,G
K5125,1284,1219,20:47:10,20:47:30,G
K5127,1284,1208,21:03:10,21:03:30,G
K5129,1284,1219,21:09:10,21:09:30,G
K5131,1284,1219,21:27:10,21:27:30,G
K2231,0300,1251,21:35:10,21:35:30,G
K5133,1284,1208,21:40:10,21:40:30,G
K5135,1284,1219,21:58:10,21:58:30,G
K5137,1284,1219,22:16:10,22:16:30,G
K5139,1284,1208,22:39:10,22:39:30,G
K5141,1284,1219,22:52:10,22:52:30,G
K2233,1284,1251,23:04:10,23:04:30,G
K5143,1284,1208,23:16:10,23:16:30,G
K5145,1284,1014,23:43:10,23:43:30,G
K2235,1284,1251,24:13:10,24:13:30,G
