TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K400,1716,1019,05:13:00,05:13:30,G
K402,1716,0158,05:37:00,05:37:30,G
K404,1749,1019,05:50:00,05:50:30,G
K600,1728,0158,06:00:30,06:01:00,G
S406,1749,1019,06:10:00,06:10:30,G
K408,1749,1019,06:21:30,06:22:00,G
K602,1728,0158,06:32:00,06:32:30,G
K410,1749,1019,06:42:00,06:42:30,G
K604,1408,0158,06:52:00,06:52:30,G
S412,1749,1019,07:00:00,07:00:30,G
K414,1716,0158,07:08:00,07:08:30,G
K606,1728,0158,07:17:00,07:17:30,G
S416,1749,1019,07:28:00,07:28:30,G
K608,1408,0158,07:37:00,07:37:30,G
S418,1749,1019,07:44:00,07:44:30,G
K420,1716,1019,07:54:00,07:54:30,G
K610,1408,0158,08:03:00,08:03:30,G
K422,1749,1019,08:12:00,08:12:30,G
K612,1728,0158,08:20:00,08:20:30,G
S424,1749,1019,08:26:30,08:27:00,G
K614,1408,0158,08:35:00,08:35:30,G
S426,1749,0159,08:44:00,08:44:30,G
K616,1728,0158,08:53:00,08:53:30,G
K428,1749,1019,09:01:00,09:01:30,G
K618,1408,0158,09:07:30,09:08:00,G
K430,1749,1019,09:16:00,09:16:30,G
K620,1408,0158,09:24:00,09:24:30,G
S432,1749,0159,09:32:00,09:32:30,G
K622,1728,0158,09:42:00,09:42:30,G
K434,1749,1019,09:52:00,09:52:30,G
K624,1408,0158,10:02:00,10:02:30,G
S436,1749,0159,10:12:00,10:12:30,G
K628,1728,0158,10:22:00,10:22:30,G
K438,1749,1701,10:34:00,10:34:30,G
K630,1408,0158,10:38:30,10:39:00,G
K440,1716,1019,10:49:00,10:49:30,G
K632,1728,0158,10:58:00,10:58:30,G
S442,1749,1019,11:09:00,11:09:30,G
K634,1408,0158,11:19:30,11:20:00,G
S444,1749,1019,11:30:30,11:31:00,G
K636,1408,0158,11:42:30,11:43:00,G
K446,1749,1019,11:51:00,11:51:30,G
K638,1728,0158,12:00:30,12:01:00,G
K448,1749,1019,12:09:00,12:09:30,G
K640,1408,0158,12:21:30,12:22:00,G
K450,1749,1019,12:31:00,12:31:30,G
K642,1728,0158,12:41:00,12:41:30,G
K452,1749,1019,12:50:00,12:50:30,G
K644,1408,0158,13:01:00,13:01:30,G
K454,1749,1019,13:10:00,13:10:30,G
K646,1728,0158,13:21:30,13:22:00,G
K456,1749,1019,13:28:30,13:29:00,G
K648,1408,0158,13:40:30,13:41:00,G
K458,1749,1019,13:51:00,13:51:30,G
K650,1728,0158,14:02:00,14:02:30,G
K460,1749,1019,14:11:00,14:11:30,G
K652,1408,0158,14:22:00,14:22:30,G
K462,1749,1019,14:31:00,14:31:30,G
K654,1728,0158,14:40:30,14:41:00,G
K464,1749,1019,14:49:00,14:49:30,G
K656,1408,0158,14:58:30,14:59:00,G
S466,1749,1019,15:09:30,15:10:00,G
K658,1728,0158,15:23:30,15:24:00,G
S468,1749,0159,15:33:00,15:33:30,G
K660,1408,0158,15:41:30,15:42:00,G
K470,1749,1019,15:50:00,15:50:30,G
K662,1728,0158,16:01:30,16:02:00,G
K472,1749,1019,16:10:30,16:11:00,G
K664,1728,0158,16:23:00,16:23:30,G
K474,1749,1019,16:30:00,16:30:30,G
K666,1728,0158,16:38:30,16:39:00,G
K476,1749,1019,16:45:00,16:45:30,G
K668,1408,0158,16:54:00,16:54:30,G
K478,1749,1019,17:03:00,17:03:30,G
K670,1408,0158,17:11:30,17:12:00,G
K480,1749,1019,17:20:00,17:20:30,G
K672,1728,0158,17:27:30,17:28:00,G
K482,1716,1019,17:36:00,17:36:30,G
K674,1408,0158,17:44:30,17:45:00,G
K484,1749,1019,17:51:00,17:51:30,G
K676,1728,0158,17:59:30,18:00:00,G
K486,1749,1019,18:05:30,18:06:00,G
K678,1728,0158,18:14:30,18:15:00,G
K488,1749,1019,18:23:00,18:23:30,G
K680,1408,0158,18:29:30,18:30:00,G
K490,1716,1019,18:39:00,18:39:30,G
K682,1728,0158,18:45:30,18:46:00,G
K492,1749,1019,18:51:30,18:52:00,G
K684,1408,0158,19:04:00,19:04:30,G
S494,1749,1019,19:12:30,19:13:00,G
K686,1728,0158,19:17:30,19:18:00,G
K496,1749,1019,19:25:30,19:26:00,G
K688,1408,0158,19:35:00,19:35:30,G
S498,1749,1019,19:41:30,19:42:00,G
K690,1728,0158,19:52:30,19:53:00,G
K500,1749,1019,19:59:00,19:59:30,G
K692,1408,0158,20:08:00,20:08:30,G
K502,1749,1019,20:16:00,20:16:30,G
K694,1408,0158,20:27:00,20:27:30,G
K504,1749,1019,20:36:30,20:37:00,G
K696,1408,0158,20:46:00,20:46:30,G
K506,1749,1019,20:56:00,20:56:30,G
K698,1408,0158,21:08:00,21:08:30,G
K508,1749,1019,21:14:00,21:14:30,G
K700,1728,0158,21:27:30,21:28:00,G
K510,1749,1019,21:39:00,21:39:30,G
K702,1728,0158,21:47:30,21:48:00,G
K512,1749,1019,21:56:00,21:56:30,G
K704,1408,0158,22:09:30,22:10:00,G
K514,1749,1019,22:17:00,22:17:30,G
K516,1749,1019,22:34:00,22:34:30,G
K708,1728,1701,22:46:30,22:47:00,G
S518,1749,0159,22:57:00,22:57:30,G
K710,1408,1701,23:07:00,23:07:30,G
S520,1749,0150,23:21:00,23:21:30,G
K712,1408,1701,23:37:00,23:37:30,G
