TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K802,1701,1915,05:43:00,G
S910,0150,1019,05:48:00,G
S912,0150,1906,05:52:00,G
K804,1701,1916,05:56:00,G
S914,0150,1909,06:02:00,G
K806,1701,1916,06:11:00,G
K808,1701,1906,06:17:00,G
K2,1806,1915,06:21:00,G
K4,1812,1915,06:30:30,G
K400,1716,1019,06:35:30,G
K6,1812,1916,06:41:30,G
S922,0150,1019,06:50:00,G
K8,1812,1915,06:53:30,G
K10,1812,1915,07:05:30,G
K404,1749,1019,07:12:30,G
K12,1812,1916,07:17:30,G
K14,1812,1909,07:27:30,G
S406,1749,1019,07:32:30,G
K16,1812,1915,07:37:30,G
K408,1749,1019,07:44:00,G
K18,1812,1916,07:50:30,G
K20,1812,1909,08:00:30,G
K410,1749,1019,08:04:30,G
K22,1812,1915,08:09:30,G
K24,1812,1909,08:19:00,G
S412,1749,1019,08:22:30,G
K26,1812,1916,08:26:30,G
K28,1812,1909,08:35:30,G
K30,1812,1906,08:45:30,G
S416,1749,1019,08:50:30,G
K32,1812,1916,08:55:30,G
K34,1812,1909,09:02:30,G
S418,1749,1019,09:06:30,G
K36,1812,1916,09:11:30,G
K420,1716,1019,09:16:30,G
K38,1812,1909,09:21:30,G
S40,1812,1906,09:29:30,G
K422,1749,1019,09:34:00,G
K42,1812,1916,09:38:30,G
K44,1812,1909,09:46:30,G
S424,1749,1019,09:50:30,G
K46,1812,1022,09:54:30,G
K48,1812,1019,10:02:30,G
K50,1812,1916,10:10:30,G
S52,1812,1909,10:19:30,G
K428,1749,1019,10:23:30,G
K54,1812,1906,10:26:30,G
S56,1812,1909,10:34:30,G
K430,1749,1019,10:38:30,G
K58,1812,1916,10:42:30,G
K60,1812,1022,10:50:30,G
K62,1812,1906,10:59:30,G
K64,1812,1022,11:09:30,G
K434,1749,1019,11:14:30,G
K66,1812,1916,11:19:30,G
K68,1812,1909,11:29:30,G
K70,1812,1906,11:38:30,G
K72,1812,1916,11:49:30,G
K820,1701,1019,11:55:00,G
K74,1812,1909,11:58:30,G
K76,1812,1906,12:07:30,G
K440,1716,1019,12:12:00,G
K78,1812,1916,12:17:30,G
K80,1812,1909,12:27:30,G
S442,1749,1019,12:32:30,G
S82,1812,1906,12:38:30,G
K84,1812,1916,12:49:30,G
S444,1749,1019,12:54:30,G
K86,1812,1909,12:59:30,G
K88,1812,1906,13:09:30,G
K446,1749,1019,13:14:00,G
K90,1812,1916,13:19:30,G
S92,1812,1909,13:28:30,G
K448,1749,1019,13:33:00,G
K94,1812,1906,13:38:30,G
K96,1812,1916,13:49:30,G
K450,1749,1019,13:54:30,G
S98,1812,1909,13:59:30,G
K100,1812,1906,14:09:30,G
K452,1749,1019,14:14:00,G
K102,1812,1916,14:18:30,G
K104,1812,1909,14:28:30,G
K454,1749,1019,14:33:00,G
K824,1701,1906,14:37:00,G
S106,1812,1019,14:41:30,G
K108,1812,1916,14:48:30,G
K456,1749,1019,14:52:30,G
S110,1812,1909,14:58:30,G
K112,1812,1906,15:08:30,G
K458,1749,1019,15:14:00,G
K114,1812,1916,15:19:30,G
S116,1812,1906,15:29:30,G
K460,1749,1019,15:34:30,G
K118,1812,1916,15:39:30,G
K120,1812,1909,15:49:30,G
K462,1749,1019,15:54:00,G
K122,1812,1906,15:58:30,G
K124,1812,1916,16:08:30,G
K464,1749,1019,16:12:30,G
K126,1812,1909,16:17:30,G
K128,1812,1916,16:27:30,G
S466,1749,1019,16:33:00,G
K812,1701,1906,16:41:00,G
K132,1812,1916,16:50:00,G
S134,1812,1909,16:58:30,G
K136,1812,1916,17:08:30,G
K470,1749,1019,17:13:30,G
K814,1701,1906,17:18:00,G
