TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K8001,1309,1329,06:23:00,G
K8003,1309,1329,06:53:00,G
K8005,1309,1329,07:22:10,G
K8007,1309,1329,07:47:10,G
K8009,1306,1329,08:18:20,G
K8011,1309,1329,08:38:00,G
K8013,1306,1329,09:03:00,G
K8015,1309,1329,09:32:30,G
K8017,1309,1329,09:54:40,G
K8019,1309,1329,10:25:00,G
K8021,1306,1329,10:48:30,G
K8023,1309,1329,11:11:20,G
K8025,1309,1329,11:29:40,G
K8027,1309,1329,12:03:30,G
K8029,1306,1329,12:30:10,G
K8031,1309,1329,12:50:00,G
K8033,1309,1329,13:13:20,G
K8035,1309,1329,13:35:40,G
K8037,1309,1329,14:02:30,G
K8039,1309,1329,14:22:00,G
K8041,1306,1329,14:54:00,G
K8043,1309,1329,15:22:30,G
K8045,1309,1329,15:46:40,G
K8047,1309,1329,16:20:10,G
K8049,1309,1329,16:37:00,G
K8051,1309,1329,17:00:20,G
K8053,1309,1329,17:23:00,G
K8055,1306,1329,17:51:20,G
K8057,1309,1329,18:11:10,G
K8059,1309,1329,18:41:10,G
K8061,1309,1329,19:06:10,G
K8063,1309,1329,19:32:40,G
K8065,1309,1329,19:53:00,G
K8067,1306,1329,20:28:40,G
K8069,1306,1329,20:53:00,G
K8071,1309,1329,21:14:10,G
K8073,1309,1329,21:36:20,G
K8075,1309,1329,21:57:10,G
K8077,1309,1329,22:26:50,G
K8079,1306,1329,23:02:20,G
K8083,1309,1329,23:38:00,G
K8085,1309,1329,24:05:00,G
