TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K126,1812,1909,16:53:00,G
K24,1812,1909,08:54:30,G
S92,1812,1909,14:04:00,G
S98,1812,1909,14:35:00,G
K104,1812,1909,15:04:00,G
K120,1812,1909,16:25:00,G
K14,1812,1909,08:03:00,G
K902,1019,1909,05:38:00,G
K182,1812,1909,20:56:00,G
K86,1812,1909,13:35:00,G
K188,1812,1909,21:21:00,G
K826,1701,1909,19:46:00,G
K930,1022,1909,18:00:00,G
K80,1812,1909,13:03:00,G
K20,1812,1909,08:36:00,G
K200,1812,1909,22:10:00,G
K74,1812,1909,12:34:00,G
K208,1812,1909,22:41:00,G
K68,1812,1909,12:05:00,G
K224,1812,1909,23:50:00,G
S110,1812,1909,15:34:00,G
S134,1812,1909,17:34:00,G
S148,1812,1909,18:41:00,G
K44,1812,1909,10:22:00,G
S156,1812,1909,19:14:00,G
S170,1812,1909,20:10:00,G
K38,1812,1909,09:57:00,G
S52,1812,1909,10:55:00,G
K34,1812,1909,09:38:00,G
S56,1812,1909,11:10:00,G
K28,1812,1909,09:11:00,G
S914,0150,1909,06:37:30,G
K904,1022,1915,05:49:00,G
K906,1019,1916,06:00:00,G
K908,1022,1915,06:10:00,G
K802,1701,1915,06:18:30,G
K804,1701,1916,06:31:30,G
K916,1022,1915,06:42:00,G
K806,1701,1916,06:46:30,G
K2,1806,1915,06:56:30,G
K4,1812,1915,07:06:00,G
K6,1812,1916,07:17:00,G
K8,1812,1915,07:29:00,G
K10,1812,1915,07:41:00,G
K12,1812,1916,07:53:00,G
K16,1812,1915,08:13:00,G
K18,1812,1916,08:26:00,G
K22,1812,1915,08:45:00,G
K26,1812,1916,09:02:00,G
K32,1812,1916,09:31:00,G
K36,1812,1916,09:47:00,G
K42,1812,1916,10:14:00,G
K50,1812,1916,10:46:00,G
K58,1812,1916,11:18:00,G
K66,1812,1916,11:55:00,G
K72,1812,1916,12:25:00,G
K78,1812,1916,12:53:00,G
K84,1812,1916,13:25:00,G
K90,1812,1916,13:55:00,G
K96,1812,1916,14:25:00,G
K102,1812,1916,14:54:00,G
K108,1812,1916,15:24:00,G
K114,1812,1916,15:55:00,G
K118,1812,1916,16:15:00,G
K124,1812,1916,16:44:00,G
K128,1812,1916,17:03:00,G
K132,1812,1916,17:25:30,G
K136,1812,1916,17:44:00,G
K140,1812,1916,18:04:00,G
K142,1812,1915,18:15:00,G
K144,1812,1916,18:25:00,G
K150,1812,1915,18:49:00,G
K154,1812,1916,19:07:00,G
K160,1812,1916,19:29:30,G
K166,1812,1915,19:54:00,G
K172,1812,1916,20:17:30,G
K178,1812,1916,20:40:30,G
K186,1812,1916,21:14:00,G
K192,1812,1916,21:37:00,G
K198,1812,1915,22:02:00,G
K204,1812,1916,22:22:30,G
K210,1812,1916,22:51:00,G
K218,1812,1916,23:21:00,G
K222,1812,1916,23:41:00,G
K228,1812,1916,24:04:00,G
