TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K6179,102C,1862,14:49:50,00:00:00,G
K6361,102C,1862,24:41:50,00:00:00,G
K6359,102C,1862,24:32:50,00:00:00,G
K6357,102C,1862,24:24:50,00:00:00,G
K6355,102C,1862,24:16:50,00:00:00,G
K6353,102C,1862,24:08:50,00:00:00,G
K6123,102C,1862,11:05:50,00:00:00,G
K6349,102C,1862,23:52:50,00:00:00,G
K6127,102C,1862,11:20:50,00:00:00,G
K6345,102C,1862,23:36:50,00:00:00,G
K6131,102C,1862,11:37:50,00:00:00,G
K6341,102C,1862,23:20:50,00:00:00,G
K6135,102C,1862,11:54:50,00:00:00,G
K6337,102C,1862,23:04:50,00:00:00,G
K6139,102C,1862,12:09:50,00:00:00,G
K6143,102C,1862,12:25:50,00:00:00,G
K6331,102C,1862,22:40:50,00:00:00,G
K6147,102C,1862,12:42:50,00:00:00,G
K6327,102C,1862,22:26:50,00:00:00,G
K6325,102C,1862,22:21:50,00:00:00,G
K6155,102C,1862,13:13:50,00:00:00,G
K6199,102C,1862,16:09:50,00:00:00,G
K6393,102C,1862,09:45:50,00:00:00,G
K6491,102C,1862,09:09:50,00:00:00,G
K6159,102C,1862,13:30:50,00:00:00,G
K6191,1845,1862,15:38:20,00:00:00,G
K6163,1845,1862,13:48:20,00:00:00,G
K6187,102C,1862,15:21:50,00:00:00,G
K6167,102C,1862,14:01:50,00:00:00,G
K6183,102C,1862,15:05:50,00:00:00,G
K6171,102C,1862,14:16:50,00:00:00,G
K6175,102C,1862,14:33:50,00:00:00,G
K6321,102C,1862,22:12:50,00:00:00,G
K6319,102C,1862,22:07:50,00:00:00,G
K6315,102C,1862,21:57:50,00:00:00,G
K6311,102C,1862,21:47:50,00:00:00,G
K6307,102C,1862,21:37:50,00:00:00,G
K6303,102C,1862,21:27:50,00:00:00,G
K6299,102C,1862,21:16:50,00:00:00,G
K6293,102C,1862,20:58:50,00:00:00,G
K6289,102C,1862,20:48:50,00:00:00,G
K6285,102C,1862,20:38:50,00:00:00,G
K6281,102C,1862,20:28:50,00:00:00,G
K6067,1845,1862,08:51:20,00:00:00,G
K6273,102C,1862,20:08:50,00:00:00,G
K6071,102C,1862,09:01:50,00:00:00,G
K6269,102C,1862,19:58:50,00:00:00,G
K6075,102C,1862,09:13:50,00:00:00,G
K6263,102C,1862,19:42:50,00:00:00,G
K6079,102C,1862,09:21:50,00:00:00,G
K6259,102C,1862,19:33:50,00:00:00,G
K6081,102C,1862,09:25:50,00:00:00,G
K6085,102C,1862,09:33:50,00:00:00,G
K6251,102C,1862,19:12:50,00:00:00,G
K6087,102C,1862,09:37:50,00:00:00,G
K6091,102C,1862,09:49:50,00:00:00,G
K6093,102C,1862,09:53:50,00:00:00,G
K6097,102C,1862,10:01:50,00:00:00,G
K6239,102C,1862,18:37:50,00:00:00,G
K6099,102C,1862,10:05:50,00:00:00,G
K6103,102C,1862,10:13:50,00:00:00,G
K6233,102C,1862,18:21:50,00:00:00,G
K6105,102C,1862,10:18:50,00:00:00,G
K6107,102C,1862,10:23:50,00:00:00,G
K6111,102C,1862,10:33:50,00:00:00,G
K6215,102C,1862,17:13:50,00:00:00,G
K6113,102C,1862,10:39:50,00:00:00,G
K6211,102C,1862,16:58:50,00:00:00,G
K6117,102C,1862,10:51:50,00:00:00,G
K6207,102C,1862,16:42:50,00:00:00,G
K6151,1845,1862,12:59:20,00:00:00,G
K6203,102C,1862,16:27:50,00:00:00,G
K6001,1862,1846,00:00:00,05:05:00,G
K6003,1862,1846,00:00:00,05:20:00,G
