TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K802,1701,1915,05:41:00,G
S910,0150,1019,05:46:00,G
S912,0150,1906,05:50:00,G
K804,1701,1916,05:54:00,G
S914,0150,1909,06:00:00,G
K806,1701,1916,06:09:00,G
K808,1701,1906,06:15:00,G
K2,1806,1915,06:19:00,G
K4,1812,1915,06:28:30,G
K400,1716,1019,06:33:30,G
K6,1812,1916,06:39:30,G
S922,0150,1019,06:48:00,G
K8,1812,1915,06:51:30,G
K10,1812,1915,07:03:30,G
K404,1749,1019,07:10:30,G
K12,1812,1916,07:15:30,G
K14,1812,1909,07:25:30,G
S406,1749,1019,07:30:30,G
K16,1812,1915,07:35:30,G
K408,1749,1019,07:42:00,G
K18,1812,1916,07:48:30,G
K20,1812,1909,07:58:30,G
K410,1749,1019,08:02:30,G
K22,1812,1915,08:07:30,G
K24,1812,1909,08:17:00,G
S412,1749,1019,08:20:30,G
K26,1812,1916,08:24:30,G
K28,1812,1909,08:33:30,G
K30,1812,1906,08:43:30,G
S416,1749,1019,08:48:30,G
K32,1812,1916,08:53:30,G
K34,1812,1909,09:00:30,G
S418,1749,1019,09:04:30,G
K36,1812,1916,09:09:30,G
K420,1716,1019,09:14:30,G
K38,1812,1909,09:19:30,G
S40,1812,1906,09:27:30,G
K422,1749,1019,09:32:00,G
K42,1812,1916,09:36:30,G
K44,1812,1909,09:44:30,G
S424,1749,1019,09:48:30,G
K46,1812,1022,09:52:30,G
K48,1812,1019,10:00:30,G
K50,1812,1916,10:08:30,G
S52,1812,1909,10:17:30,G
K428,1749,1019,10:21:30,G
K54,1812,1906,10:24:30,G
S56,1812,1909,10:32:30,G
K430,1749,1019,10:36:30,G
K58,1812,1916,10:40:30,G
K60,1812,1022,10:48:30,G
K62,1812,1906,10:57:30,G
K64,1812,1022,11:07:30,G
K434,1749,1019,11:12:30,G
K66,1812,1916,11:17:30,G
K68,1812,1909,11:27:30,G
K70,1812,1906,11:36:30,G
K72,1812,1916,11:47:30,G
K820,1701,1019,11:53:00,G
K74,1812,1909,11:56:30,G
K76,1812,1906,12:05:30,G
K440,1716,1019,12:10:00,G
K78,1812,1916,12:15:30,G
K80,1812,1909,12:25:30,G
