TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K950,1019,1909,05:35:30,05:36:00,G
K952,1022,1915,05:46:30,05:47:00,G
K954,1019,1916,06:01:30,06:02:00,G
K956,1022,1915,06:11:30,06:12:00,G
K958,1019,1915,06:21:30,06:22:00,G
K806,1701,1916,06:27:00,06:27:30,G
S904,0150,1909,06:31:00,06:31:30,G
K960,1022,1909,06:40:30,06:41:00,G
K2,1806,1915,06:43:30,06:44:00,G
K962,1019,1915,06:48:30,06:49:00,G
K818,1701,1916,06:53:00,06:53:30,G
K964,1022,1909,06:58:30,06:59:00,G
K4,1812,1915,07:04:00,07:04:30,G
K966,1019,1915,07:18:30,07:19:00,G
K968,1022,1916,07:23:30,07:24:00,G
K6,1812,1915,07:29:30,07:30:00,G
K970,1022,1915,07:37:30,07:38:00,G
K8,1812,1909,07:40:30,07:41:00,G
K10,1812,1916,07:49:30,07:50:00,G
K12,1812,1915,08:08:30,08:09:00,G
K14,1812,1909,08:15:30,08:16:00,G
K16,1812,1916,08:22:30,08:23:00,G
K18,1812,1909,08:29:30,08:30:00,G
K20,1812,1915,08:36:30,08:37:00,G
K22,1812,1909,08:44:00,08:44:30,G
K24,1812,1916,08:50:30,08:51:00,G
K28,1812,1909,09:03:30,09:04:00,G
K32,1812,1915,09:16:30,09:17:00,G
K34,1812,1909,09:24:00,09:24:30,G
K36,1812,1916,09:30:30,09:31:00,G
K40,1812,1909,09:43:30,09:44:00,G
K44,1812,1916,09:57:30,09:58:00,G
K52,1812,1916,10:28:30,10:29:00,G
S54,1812,1909,10:37:30,10:38:00,G
K60,1812,1916,10:54:30,10:55:00,G
S62,1812,1909,11:03:30,11:04:00,G
K68,1812,1916,11:23:00,11:23:30,G
K76,1812,1916,11:53:30,11:54:00,G
K80,1812,1909,12:02:30,12:03:00,G
K84,1812,1916,12:24:30,12:25:00,G
K86,1812,1909,12:35:00,12:35:30,G
K88,1812,1916,12:43:30,12:44:00,G
K92,1812,1909,13:01:30,13:02:00,G
K812,1701,1916,13:23:00,13:23:30,G
S98,1812,1909,13:32:30,13:33:00,G
K104,1812,1916,13:52:30,13:53:00,G
K110,1812,1916,14:22:30,14:23:00,G
K112,1812,1909,14:32:00,14:32:30,G
K116,1812,1916,14:52:00,14:52:30,G
K122,1812,1916,15:21:30,15:22:00,G
K124,1812,1909,15:31:30,15:32:00,G
K128,1812,1916,15:52:30,15:53:00,G
K132,1812,1916,16:13:00,16:13:30,G
K134,1812,1909,16:23:30,16:24:00,G
K138,1812,1916,16:41:30,16:42:00,G
K140,1812,1909,16:54:30,16:55:00,G
K142,1812,1916,17:02:30,17:03:00,G
K146,1812,1916,17:22:30,17:23:00,G
K148,1812,1909,17:31:30,17:32:00,G
K150,1812,1915,17:42:30,17:43:00,G
K974,1019,1916,17:57:30,17:58:00,G
S154,1812,1909,18:02:30,18:03:00,G
K842,1701,1915,18:15:00,18:15:30,G
K158,1812,1916,18:22:00,18:22:30,G
K162,1812,1909,18:36:00,18:36:30,G
K164,1701,1916,18:44:30,18:45:00,G
K166,1812,1909,18:52:30,18:53:00,G
K168,1812,1915,19:03:30,19:04:00,G
K170,1812,1916,19:11:30,19:12:00,G
K172,1812,1915,19:19:30,19:20:00,G
K982,1019,1909,19:24:30,19:25:00,G
K176,1701,1916,19:36:00,19:36:30,G
K180,1812,1915,19:51:30,19:52:00,G
K184,1812,1916,20:07:00,20:07:30,G
K186,1812,1909,20:15:00,20:15:30,G
K190,1812,1916,20:30:30,20:31:00,G
S192,1812,1909,20:38:00,20:38:30,G
K194,1812,1915,20:44:30,20:45:00,G
K196,1812,1916,20:52:30,20:53:00,G
K198,1812,1909,21:00:30,21:01:00,G
K202,1812,1916,21:18:30,21:19:00,G
K206,1812,1909,21:34:30,21:35:00,G
K208,1812,1916,21:43:00,21:43:30,G
K212,1812,1909,21:59:30,22:00:00,G
K214,1812,1915,22:09:00,22:09:30,G
K216,1812,1909,22:19:00,22:19:30,G
K220,1812,1916,22:28:30,22:29:00,G
K226,1812,1916,22:47:30,22:48:00,G
K232,1812,1915,23:09:30,23:10:00,G
K234,1812,1909,23:19:30,23:20:00,G
K238,1812,1916,23:38:30,23:39:00,G
K242,1812,1916,23:57:30,23:58:00,G
K246,1812,1909,24:11:30,24:12:00,G
