TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
4001,0411,0433,00:00:00,G
4509K,0409,1762,05:34:30,G
4511,0409,1762,05:46:30,G
4005,0409,0433,05:52:30,G
4513,0409,1762,05:58:30,G
4007,0409,0433,06:04:30,G
4301,0409,1759,06:10:30,G
4009,0409,0433,06:16:30,G
4515,0409,1762,06:22:30,G
4011,0409,0433,06:28:30,G
4517,0409,1762,06:34:30,G
4013,0409,0433,06:40:30,G
4519,0409,1762,06:46:30,G
4015,0409,0433,06:52:30,G
4521,0409,1762,06:58:30,G
4523K,0409,1762,07:04:30,G
4017,0409,0433,07:10:30,G
4525K,0409,1762,07:16:30,G
4303K,0409,1759,07:22:30,G
4527K,0409,1762,07:28:30,G
4019,0409,0433,07:34:30,G
4529K,0409,1762,07:40:30,G
4021,0409,0433,07:46:30,G
4531,0409,1762,07:52:30,G
4023,0409,0433,07:58:30,G
4533K,0409,1762,08:04:30,G
4025,0409,0433,08:10:30,G
4535K,0409,1762,08:16:30,G
4027,0409,0433,08:22:30,G
4537,0409,1762,08:28:30,G
4029,0409,0433,08:34:30,G
4539K,0409,1762,08:40:30,G
4031,0409,0433,08:46:30,G
4541K,0409,1762,08:52:30,G
4033,0409,0433,08:58:30,G
4543K,0409,1762,09:04:30,G
4035,0409,0433,09:10:30,G
4545K,0409,1762,09:16:30,G
4037,0409,0433,09:22:30,G
4305,0409,1759,09:28:30,G
4547K,0409,1762,09:34:30,G
4039,0409,0433,09:40:30,G
4549K,0409,1762,09:46:30,G
4041,0409,0433,09:52:30,G
4551,0409,1762,09:58:30,G
4043,0409,0433,10:04:30,G
4553,0409,1762,10:10:30,G
4045,0409,0433,10:16:30,G
4555K,0409,1762,10:22:30,G
4047,0409,0433,10:28:30,G
4557,0409,1762,10:34:30,G
4049,0409,0433,10:40:30,G
4559,0409,1762,10:46:30,G
4051,0409,0433,10:52:30,G
4561,0409,1762,10:58:30,G
4053,0409,0433,11:04:30,G
4563,0409,1762,11:10:30,G
4055,0409,0433,11:16:30,G
4565K,0409,1762,11:22:30,G
4057,0409,0433,11:28:30,G
4567K,0409,1762,11:34:30,G
4569K,0409,1762,11:39:30,G
4059,0409,0433,11:43:30,G
4307,0409,1759,11:47:30,G
4571K,0409,1762,11:55:30,G
4063,0409,0433,11:59:30,G
4573,0409,1762,12:04:30,G
4065,0409,0433,12:09:30,G
4575K,0409,1762,12:14:30,G
4067,0409,0433,12:19:30,G
4577K,0409,1762,12:24:30,G
4579K,0409,1762,12:29:30,G
4069,0409,0433,12:34:30,G
4581,0409,1762,12:39:30,G
4071,0409,0433,12:43:30,G
4583K,0409,1762,12:47:30,G
4585K,0409,1762,12:55:30,G
4075,0409,0433,12:59:30,G
4587K,0409,1762,13:04:30,G
4077,0409,0433,13:09:30,G
4589K,0409,1762,13:14:30,G
4591K,0409,1762,13:19:30,G
4079,0409,0433,13:24:30,G
4593K,0409,1762,13:29:30,G
4081,0409,0433,13:34:30,G
4309,0409,1759,13:39:30,G
4595K,0409,1762,13:44:30,G
4083,0409,0433,13:48:30,G
4311K,0409,1759,13:52:30,G
4085,0409,0433,13:56:30,G
4597K,0409,1762,14:00:30,G
4087,0409,0433,14:04:30,G
4599,0409,1762,14:09:30,G
4089,0409,0433,14:14:30,G
4601K,0409,1762,14:19:30,G
4091,0409,0433,14:24:30,G
4313,0409,1759,14:29:30,G
4603K,0409,1762,14:34:30,G
4093,0409,0433,14:39:30,G
4605,0409,1762,14:44:30,G
4095,0409,0433,14:48:30,G
4607K,0409,1762,14:52:30,G
4097,0409,0433,14:56:30,G
4315,0409,1759,15:00:30,G
4099,0409,0433,15:04:30,G
4609,0409,1762,15:09:30,G
4101,0409,0433,15:14:30,G
4611K,0409,1762,15:19:30,G
4317,0409,1759,15:24:30,G
4103,0409,0433,15:29:30,G
4613K,0409,1762,15:34:30,G
4105,0409,0433,15:39:30,G
4319K,0409,1759,15:44:30,G
4615K,0409,1762,15:49:30,G
4107,0409,0433,15:53:30,G
4321,0409,1759,15:57:30,G
4109,0409,0433,16:01:30,G
4617K,0409,1762,16:05:30,G
4111,0409,0433,16:09:30,G
4619,0409,1762,16:14:30,G
4113,0409,0433,16:19:30,G
4621K,0409,1762,16:24:30,G
4115,0409,0433,16:29:30,G
4623K,0409,1762,16:34:30,G
4625K,0409,1762,16:39:30,G
4117,0409,0433,16:44:30,G
4627,0409,1762,16:49:30,G
4119,0409,0433,16:54:30,G
4629K,0409,1762,16:59:30,G
4631K,0409,1762,17:04:30,G
4121,0409,0433,17:09:30,G
4633K,0409,1762,17:14:30,G
4123,0409,0433,17:19:30,G
4635K,0409,1762,17:24:30,G
4637K,0409,1762,17:29:30,G
4125,0409,0433,17:34:30,G
4639K,0409,1762,17:40:30,G
4127,0409,0433,17:46:30,G
4641K,0409,1762,17:52:30,G
4129,0409,0433,17:58:30,G
4643K,0409,1762,18:04:30,G
4645K,0409,1762,18:10:30,G
4131,0409,0433,18:16:30,G
4647,0409,1762,18:22:30,G
4133,0409,0433,18:28:30,G
4649K,0409,1762,18:33:30,G
4135,0409,0433,18:38:30,G
4651,0409,1762,18:43:30,G
4653K,0409,1762,18:48:30,G
4137,0409,0433,18:53:30,G
4655K,0409,1762,18:58:30,G
4139,0409,0433,19:04:30,G
4657,0409,1762,19:10:30,G
4141,0409,0433,19:16:30,G
4659,0409,1762,19:22:30,G
4143,0409,0433,19:27:30,G
4661K,0409,1762,19:32:30,G
4663,0409,1762,19:37:30,G
4145,0409,0433,19:42:30,G
4665K,0409,1762,19:47:30,G
4147,0409,0433,19:52:30,G
4323K,0409,1759,19:57:30,G
4667,0409,1762,20:02:30,G
4149,0409,0433,20:07:30,G
4669,0409,1762,20:12:30,G
4671K,0409,1762,20:17:30,G
4151,0409,0433,20:22:30,G
4673,0409,1762,20:28:30,G
4153,0409,0433,20:34:30,G
4675K,0409,1762,20:40:30,G
4155,0409,0433,20:46:30,G
4677,0409,1762,20:52:30,G
4157,0409,0433,20:58:30,G
4679,0409,1762,21:04:30,G
4159,0409,0433,21:10:30,G
4681K,0409,1762,21:16:30,G
4161,0409,0433,21:22:30,G
4683K,0409,1762,21:28:30,G
4163,0409,0433,21:34:30,G
4685K,0409,1762,21:40:30,G
4165,0409,0433,21:46:30,G
4687K,0409,1762,21:51:30,G
4689K,0409,1762,21:57:30,G
4167,0409,0433,22:04:30,G
4691K,0409,1762,22:11:30,G
4169,0409,0433,22:18:30,G
4325K,0409,1759,22:28:30,G
4171,0409,0433,22:39:30,G
4327K,0409,1759,22:49:30,G
4173,0409,0434,23:00:30,G
4329K,0409,1751,23:11:30,G
4175,0409,0426,23:28:30,G
